DepartmentID,AgencyID,ContractingOfficeCode,ContractingOfficeName,StartDate,EndDate,AddressLine1,AddressLine2,AddressLine3,AddressCity,AddressState,ZipCode,CountryCode,Depot,FISC,TFBSOrelated,CSIScreatedDate,CSISmodifieddDate,OCOcrisisScore,OCOcrisisPercent,CrisisPercent,PlaceIntlPercent
3600,3600,00618P,NULL,2006-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,2501 W 22ND STREET,NULL,NULL,MINNEAPOLIS,MN,55417,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0017,0.0000
NULL,3600,00618S,NULL,2009-10-01 00:00:00.0000000,2012-10-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00619,NULL,1978-10-01 00:00:00.0000000,2013-11-01 00:00:00.0000000,215 PERRY HILL ROAD,NULL,NULL,MONTGOMERY,AL,36109-3798,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0979
3600,3600,00619P,NULL,2005-07-01 00:00:00.0000000,2013-09-24 00:00:00.0000000,215 PERRY HILL ROAD,NULL,NULL,MONTGOMERY,AL,36109-3798,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0016,0.0000
NULL,3600,00619S,NULL,2010-02-11 00:00:00.0000000,2010-02-25 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,00620,DEPT OF VETERANS AFFAIRS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,NULL,00621,NULL,1978-10-01 00:00:00.0000000,3022-05-09 00:00:00.0000000,VA MEDICAL CENTER,CORNER OF LAMONT&VETERANS WAY,NULL,MOUNTAIN HOME,TN,37684,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0002,0.0061,0.0034
3600,3600,00621P,NULL,2005-07-01 00:00:00.0000000,2013-09-29 00:00:00.0000000,VA MEDICAL CENTER,CORNER OF LAMONT&VETERANS WAY,NULL,MT HOME,TN,37684,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0011,0.0016,0.0001
NULL,3600,00621S,NULL,2009-12-03 00:00:00.0000000,2010-06-29 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00622,DEPT OF VETERANS AFFAIRS,2010-04-26 00:00:00.0000000,2012-07-26 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00623,NULL,1978-10-01 00:00:00.0000000,2013-10-03 00:00:00.0000000,PLAZA 1,1011 HONOR HEIGHTS DRIVE,NULL,MUSKOGEE,OK,74401,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0003,0.0020,0.0010
3600,3600,00623P,NULL,2005-07-01 00:00:00.0000000,2013-10-11 00:00:00.0000000,PLAZA 1,NULL,NULL,MUSKOGEE,OK,74401,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00623S,NULL,2010-02-11 00:00:00.0000000,2010-02-24 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,NULL,00626,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,VA MEDICAL CENTER,1310 24TH AVE SOUTH,NULL,NASHVILLE,TN,37212,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0111,0.0053
3600,3600,00626P,NULL,2005-07-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,VA MEDICAL CENTER,1310 24TH AVE SOUTH,NULL,NASHVILLE,TN,37212,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0012,0.0005
NULL,3600,00626S,NULL,2009-10-01 00:00:00.0000000,2010-08-25 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00629,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,2495 SHREVEPORT HWY 71N,1601 PERDIDO STREET,NULL,NEW ORLEANS,LA,70112,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0480,0.0240
NULL,NULL,00629L,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-12-23 17:00:56.8130000,2014-12-23 17:00:56.8130000,NULL,NULL,NULL,NULL
3600,3600,00629P,NULL,2005-07-01 00:00:00.0000000,2013-10-30 00:00:00.0000000,2495 SHREVEPORT HWY 71N,NULL,NULL,NEW ORLEANS,LA,70112,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0012,0.0012,0.0000
NULL,3600,00629S,NULL,2010-02-17 00:00:00.0000000,2010-02-25 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,00630,DEPT OF VETERANS AFFAIRS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00631,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,421 NORTH MAIN ST,CENTRAL WESTERN MASS HEALTHCARE,NULL,LEEDS,MA,010539714,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0031,0.0130
3600,3600,00631P,NULL,2005-07-01 00:00:00.0000000,NULL,421 NORTH MAIN STREET,NULL,NULL,LEEDS,MA,010539714,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00631S,NULL,2010-02-09 00:00:00.0000000,2011-08-04 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,00632,DEPT OF VETERANS AFFAIRS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00635,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,400 VETERANS BOULEVARD,921 NORTHEAST 13TH STREET,NULL,OKLAHOMA CITY,OK,73104,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0020,0.0055,0.0319
3600,3600,00635P,NULL,2005-07-01 00:00:00.0000000,2013-10-30 00:00:00.0000000,OKLAHOMA CITY VAMC,NULL,NULL,OKLAHOMA CITY,OK,73104,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00635S,NULL,2009-07-21 00:00:00.0000000,2010-02-25 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00636,NULL,1978-10-01 00:00:00.0000000,2014-06-30 00:00:00.0000000,4101 WOOLWORTH AVENUE,NULL,NULL,OMAHA,NE,68105,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0109,0.0099
3600,3600,00636P,NULL,2005-07-01 00:00:00.0000000,2013-08-23 00:00:00.0000000,4101 WOOLWORTH AVE,NULL,NULL,OMAHA,NE,68105,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0004
NULL,3600,00636S,NULL,2008-09-10 00:00:00.0000000,2012-09-28 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0006,0.0006,0.0000
3600,3600,00637,NULL,1978-10-01 00:00:00.0000000,2013-09-24 00:00:00.0000000,VA MEDICAL CENTER,1100 TUNNEL ROAD,NULL,ASHEVILLE,NC,28805,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0001,0.0012
3600,3600,00637P,NULL,2005-07-01 00:00:00.0000000,2013-04-18 00:00:00.0000000,1100 TUNNEL ROAD,NULL,NULL,ASHEVILLE,NC,28805,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00637S,NULL,2009-10-23 00:00:00.0000000,2010-09-29 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0020,0.0000
3600,3600,00640,NULL,1978-10-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,VA MED CTR,3801 MIRANDA AVENUE,NULL,PALO ALTO,CA,943041290,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0005,0.0035,0.0178
3600,3600,00640P,NULL,2005-07-01 00:00:00.0000000,2013-09-27 00:00:00.0000000,VA MED CTR,3801 MIRANDA AVE,NULL,PALO ALTO,CA,94304,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00640S,NULL,2010-01-27 00:00:00.0000000,2010-02-25 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0002
NULL,NULL,00641,DEPT OF VETERANS AFFAIRS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00642,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,3900 WOODLAND AVENUE,NULL,NULL,PHILADELPHIA,PA,19104,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0012,0.0038,0.0134
3600,3600,00642P,NULL,2005-10-01 00:00:00.0000000,2011-10-12 00:00:00.0000000,3900 WOODLAND AVENUE,NULL,NULL,PHILADELPHA,PA,19104,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00642S,NULL,2010-01-20 00:00:00.0000000,2010-08-16 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00644,NULL,1978-10-01 00:00:00.0000000,2013-12-31 00:00:00.0000000,650 E INDIAN SCHOOL ROAD,NULL,NULL,PHOENIX,AZ,85012,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0117,0.0051
3600,3600,00644P,NULL,2005-07-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,650 E INDIAN SCHOOL ROAD,NULL,NULL,PHOENIX,AZ,85012,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0002
NULL,3600,00644S,NULL,2008-10-01 00:00:00.0000000,2012-11-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00645,DEPT OF VETERANS AFFAIRS,2007-05-01 00:00:00.0000000,2007-05-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 11:45:04.8770000,2014-09-27 11:45:04.8770000,NULL,NULL,NULL,NULL
3600,3600,00646,NULL,1978-10-01 00:00:00.0000000,2102-10-29 00:00:00.0000000,UNIVERSITY DRIVE,UNIVERSITY DRIVE,NULL,PITTSBURG,PA,15240,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0002,0.0080,0.0085
3600,3600,00646P,NULL,2005-07-01 00:00:00.0000000,2013-06-06 00:00:00.0000000,UNIVERSITY DRIVE,NULL,NULL,PITTSBURGH,PA,15206,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00646S,VAMC ASPINWALL DIV,2008-03-07 00:00:00.0000000,2010-10-01 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,00647,DEPT OF VETERANS AFFAIRS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00648,NULL,1978-10-01 00:00:00.0000000,3013-03-13 00:00:00.0000000,5115 NE 82ND AVE,SUITE 102,NULL,VANCOUVER,WA,98662,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0130,0.0144
3600,3600,00648P,NULL,2005-07-01 00:00:00.0000000,2013-09-19 00:00:00.0000000,PORTLAND VAMC,3710 SW US VETERANS HOSPITAL ROAD,NULL,PORTLAND,OR,97207,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00648S,NULL,2010-02-11 00:00:00.0000000,2010-02-25 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00649,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,VA MEDICAL CENTER,500 HIGHWAY 89N,NULL,PRESCOTT,AZ,86313,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0001,0.0374
3600,3600,00649P,NULL,2005-07-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,500 HIGHWAY 89N,NULL,NULL,PRESCOTT,AZ,86313,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00649S,NULL,2010-02-12 00:00:00.0000000,2010-02-23 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00650,NULL,1978-10-01 00:00:00.0000000,2013-11-14 00:00:00.0000000,830 CHALKSTONE AVE,830 CHALKSTONE AVE,NULL,PROVIDENCE,RI,029084799,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0237
3600,3600,00650P,NULL,2005-07-01 00:00:00.0000000,NULL,830 CHALKSTONE AVE,NULL,NULL,PROVIDENCE,RI,029084799,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00650S,,2009-03-01 00:00:00.0000000,2011-11-02 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00652,NULL,1978-10-01 00:00:00.0000000,2013-08-09 00:00:00.0000000,VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,NULL,RICHMOND,VA,23249,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0084,0.0002
3600,3600,00652P,NULL,2005-07-01 00:00:00.0000000,2012-01-12 00:00:00.0000000,1201 BROAD ROCK BOULEVARD,NULL,NULL,RICHMOND,VA,23249,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0002,0.0003,0.0000
NULL,3600,00652S,NULL,2009-10-26 00:00:00.0000000,2010-12-10 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00653,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,VA MEDICAL CENTER,913 NW GARDEN VALLEY BOULEVARD,NULL,ROSEBURG,OR,974706513,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0668
3600,3600,00653P,NULL,2005-07-01 00:00:00.0000000,2012-11-08 00:00:00.0000000,ROSEBURG VAMC,913 NW GARDEN VALLEY BOULEVARD,NULL,ROSEBURG,OR,97470,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00653S,NULL,2010-02-23 00:00:00.0000000,2010-02-25 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00654,NULL,1978-10-01 00:00:00.0000000,2013-07-01 00:00:00.0000000,RENO VAMC,1000 LOCUST STREET,NULL,RENO,NV,89502,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0001,0.0000
3600,3600,00654P,NULL,2005-07-01 00:00:00.0000000,2012-07-19 00:00:00.0000000,1000 LOCUST STREET,NULL,NULL,RENO,NV,89502,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00654S,NULL,2010-02-11 00:00:00.0000000,2010-02-25 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00655,NULL,1978-10-01 00:00:00.0000000,2013-11-01 00:00:00.0000000,2215 FULLER ROAD,1500 WEISS STREET,NULL,SAGINAW,MI,48602,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0001,0.0001,0.0036
3600,3600,00655P,NULL,2005-07-01 00:00:00.0000000,2013-09-26 00:00:00.0000000,2215 FULLER ROAD,NULL,NULL,SAGINAW,MI,48602,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00655S,NULL,2010-02-01 00:00:00.0000000,2011-10-27 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00656,NULL,1978-10-01 00:00:00.0000000,2013-11-01 00:00:00.0000000,4801 VETERANS DRIVE,NULL,NULL,ST CLOUD,MN,56303,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0004,0.0160,0.0009
3600,3600,00656P,NULL,2005-07-01 00:00:00.0000000,2013-08-22 00:00:00.0000000,4801 VETERANS DRIVE,NULL,NULL,ST CLOUD,MN,56303,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00656S,NULL,2009-08-20 00:00:00.0000000,2010-02-26 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00657,DEPT OF VETERANS AFFAIRS,2010-01-01 00:00:00.0000000,2012-08-29 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0004
NULL,3600,00657P,,2011-03-18 00:00:00.0000000,2011-03-18 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00658,NULL,1978-10-01 00:00:00.0000000,2013-10-08 00:00:00.0000000,SUITE 1402,1970 ROANOKE BOULEVARD,NULL,SALEM,VA,24153,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0005,0.0007,0.0001
3600,3600,00658P,NULL,2005-07-01 00:00:00.0000000,NULL,SUITE 1402,1970 ROANOKE BOULEVARD,NULL,SALEM,VA,24153,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00658S,NULL,2009-10-01 00:00:00.0000000,2010-11-30 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00659,NULL,1978-10-01 00:00:00.0000000,2013-09-24 00:00:00.0000000,1601 BRENNER AVENUE,NULL,NULL,SALISBURY,NC,28144,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0012,0.0019,0.0063
3600,3600,00659P,NULL,2005-07-01 00:00:00.0000000,2011-12-12 00:00:00.0000000,1601 BRENNER AVENUE,NULL,NULL,SALISBURY,NC,28144,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00659S,NULL,2009-10-01 00:00:00.0000000,2010-10-06 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00660,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,SALT LAKE CITY,500 FOOTHILL BOULEVARD,NULL,SALT LAKE CITY,UT,84148,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0065,0.0135,0.0255
3600,3600,00660P,NULL,2005-07-01 00:00:00.0000000,2012-07-01 00:00:00.0000000,SALT LAKE CITY,600 FOOTHILL BOULEVARD,NULL,SALT LAKE CITY,UT,84148,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00660S,NULL,2009-10-01 00:00:00.0000000,2011-09-15 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00662,NULL,1978-10-01 00:00:00.0000000,2013-09-30 00:00:00.0000000,4150 CLEMENT STREET,NULL,NULL,SAN FRANCISCO,CA,941211598,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0011,0.0011,0.0012
3600,3600,00662P,NULL,2005-07-01 00:00:00.0000000,2011-09-29 00:00:00.0000000,4150 CLEMENT AVE,NULL,NULL,SAN FRANCISCO,CA,94121,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00662S,NULL,2009-10-05 00:00:00.0000000,2010-02-25 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00663,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,1495 WILMINGTON DRIVE,SUITE 360,NULL,DUPONT,WA,98327,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0008
3600,3600,00663P,NULL,2005-07-01 00:00:00.0000000,2013-02-09 00:00:00.0000000,SEATTLE VAMC,1660 S COLUMBIAN WAY,NULL,SEATTLE,WA,98108,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,3600,00663S,NULL,2010-02-11 00:00:00.0000000,2010-04-22 00:00:00.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
NULL,NULL,00664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-12-23 17:00:56.8130000,2014-12-23 17:00:56.8130000,NULL,NULL,NULL,NULL
NULL,NULL,00665,DEPT OF VETERANS AFFAIRS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0000,0.0000
3600,3600,00666,NULL,1978-10-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,1892 WILLIAMS ST,1898 FORT ROAD,NULL,SHERIDAN,WY,82801,USA,NULL,NULL,NULL,2014-09-27 10:14:56.3000000,2014-09-27 10:14:56.3000000,0,0.0000,0.0198,0.0014
