"Fiscal Year","Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Action Obligation","Actions"
"2003","2800","SOCIAL SECURITY ADMINISTRATION","SOCIAL SECURITY ADMINISTRATION","2800","$333,880,722.87","3,575"
"2003","2900","FEDERAL TRADE COMMISSION","FEDERAL TRADE COMMISSION","2900","$19,557,007.00","117"
"2003","3100","NUCLEAR REGULATORY COMMISSION","NUCLEAR REGULATORY COMMISSION","3100","$83,877,065.75","718"
"2003","3300","SMITHSONIAN INSTITUTION","SMITHSONIAN INSTITUTION","3300","$155,421,819.89","710"
"2003","3352","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","3352","$10,442,425.02","84"
"2003","3355","NATIONAL GALLERY OF ART","NATIONAL GALLERY OF ART","3355","$9,549,207.00","35"
"2003","3400","INTERNATIONAL TRADE COMMISSION","INTERNATIONAL TRADE COMMISSION","3400","$3,135,550.00","37"
"2003","3600","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","3600","$2,859,151,178.03","28,616"
"2003","4100","MERIT SYSTEMS PROTECTION BOARD","MERIT SYSTEMS PROTECTION BOARD","4100","$2,967.00","1"
"2003","4500","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","4500","$39,564,956.24","355"
"2003","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4730","$27,708,348.76","2,937"
"2003","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4735","$7,574,416,723.86","26,268"
"2003","4700","GENERAL SERVICES ADMINISTRATION","GENERAL SERVICES ADMINISTRATION","4700","$79,575.35","1"
"2003","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE ADMINISTRATOR(ACMD)","4705","$954,588.00","7"
"2003","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE CHIEF ACQUISITION OFFICER","4745","$17,176,380.00","33"
"2003","4700","GENERAL SERVICES ADMINISTRATION","PUBLIC BUILDINGS SERVICE","4740","$7,438,000,529.45","95,462"
"2003","4900","NATIONAL SCIENCE FOUNDATION","NATIONAL SCIENCE FOUNDATION","4900","$161,563,926.00","325"
"2003","5000","SECURITIES AND EXCHANGE COMMISSION","SECURITIES AND EXCHANGE COMMISSION","5000","$154,251,365.90","170"
"2003","5800","FEDERAL EMERGENCY MANAGEMENT AGENCY","FEDERAL EMERGENCY MANAGEMENT AGENCY","5800","$55,255,390.00","334"
"2003","5920","NATIONAL ENDOWMENT FOR THE ARTS","NATIONAL ENDOWMENT FOR THE ARTS","5920","$923,507.00","11"
"2003","5940","NATIONAL ENDOWMENT FOR THE HUMANITIES","NATIONAL ENDOWMENT FOR THE HUMANITIES","5940","$26.00","2"
"2003","6000","RAILROAD RETIREMENT BOARD","RAILROAD RETIREMENT BOARD","6000","$6,375,714.00","60"
"2003","6100","CONSUMER PRODUCT SAFETY COMMISSION","CONSUMER PRODUCT SAFETY COMMISSION","6100","$4,415,354.00","222"
"2003","6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","6300","$3,335,087.00","67"
"2003","6500","FEDERAL MARITIME COMMISSION","FEDERAL MARITIME COMMISSION","6500","$82,836.00","3"
"2003","6800","ENVIRONMENTAL PROTECTION AGENCY","ENVIRONMENTAL PROTECTION AGENCY","6800","$988,369,119.46","7,544"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL AVIATION ADMINISTRATION","6920","$5,414,563.70","2"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL HIGHWAY ADMINISTRATION","6925","$376,822,367.86","1,845"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION","6959","$45,789,031.76","148"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL RAILROAD ADMINISTRATION","6930","$29,948,243.09","198"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL TRANSIT ADMINISTRATION","6955","$25,100,949.00","108"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","6901","$385,468,402.98","745"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","MARITIME ADMINISTRATION","6938","$511,082,932.27","2,866"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION","6940","$83,998,616.39","380"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","RESEARCH AND INNOVATIVE TECHNOLOGY ADMINISTRATION","6943","$144,203,511.79","799"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","SAINT LAWRENCE SEAWAY DEVELOPMENT CORPORATION","6947","$313,295.00","15"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","TRANSPORTATION SECURITY ADMINISTRATION","6965","$640,118,333.00","117"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","TRANSPORTATION, DEPARTMENT OF","6900","$0.00","15"
"2003","6900","TRANSPORTATION, DEPARTMENT OF","UNITED STATES COAST GUARD","6950","$242,092,733.16","2,931"
"2003","7000","HOMELAND SECURITY, DEPARTMENT OF","FEDERAL EMERGENCY MANAGEMENT AGENCY","7022","$366,960,919.56","1,577"
"2003","7000","HOMELAND SECURITY, DEPARTMENT OF","FEDERAL LAW ENFORCEMENT TRAINING CENTER","7015","$24,899,475.62","777"
"2003","7000","HOMELAND SECURITY, DEPARTMENT OF","OFFICE OF PROCUREMENT OPERATIONS","7001","$462,789.37","13"
"2003","7000","HOMELAND SECURITY, DEPARTMENT OF","TRANSPORTATION SECURITY ADMINISTRATION","7013","$799,570,596.03","292"
"2003","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. CITIZENSHIP AND IMMIGRATION SERVICES","7003","$179,142,605.00","389"
"2003","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. COAST GUARD","7008","$675,178,155.17","6,032"
"2003","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. CUSTOMS AND BORDER PROTECTION","7014","$251,443,136.82","1,018"
"2003","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT","7012","$188,353,186.84","2,319"
"2003","7000","HOMELAND SECURITY, DEPARTMENT OF","U.S. SECRET SERVICE","7009","$13,915,347.00","125"
"2003","7200","AGENCY FOR INTERNATIONAL DEVELOPMENT","AGENCY FOR INTERNATIONAL DEVELOPMENT","7200","$2,302,492,651.55","1,720"
"2003","7300","SMALL BUSINESS ADMINISTRATION","SMALL BUSINESS ADMINISTRATION","7300","$32,404,578.07","230"
"2003","7400","AMERICAN BATTLE MONUMENTS COMMISSION","AMERICAN BATTLE MONUMENTS COMMISSION","7400","$58,000.00","1"
"2003","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","AGENCY FOR HEALTH CARE POLICY AND RESEARCH","7528","$109,920,469.20","256"
"2003","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR DISEASE CONTROL","7523","$937,901,470.97","4,039"
"2003","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","CENTERS FOR MEDICARE AND MEDICAID SERVICES","7530","$658,282,419.56","683"
"2003","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","FOOD AND DRUG ADMINISTRATION","7524","$232,112,076.80","2,223"
"2003","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","HEALTH RESOURCES AND SERVICES ADMINISTRATION","7526","$159,248,917.00","485"
"2003","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","INDIAN HEALTH SERVICE","7527","$29,882,216.95","361"
"2003","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","NATIONAL INSTITUTES OF HEALTH","7529","$3,186,316,207.84","6,781"
"2003","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASSISTANT SECRETARY FOR MANAGEMENT AND BUDGET","7505","$10,143,662.00","2"
"2003","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF ASST SECRETARY FOR HEALTH EXCEPT NATIONAL CENTERS","7555","$604,932,839.36","1,776"
"2003","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","OFFICE OF THE SECRETARY OF HEALTH AND HUMAN SERVICES","750S","$29,410,000.00","1"
"2003","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","PUBLIC HEALTH SERVICE","7520","$199,798,879.13","1,623"
"2003","7500","HEALTH AND HUMAN SERVICES, DEPARTMENT OF","SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES ADMINISTRATION","7522","$266,979,921.00","278"
"2003","8000","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","NATIONAL AERONAUTICS AND SPACE ADMINISTRATION","8000","$5,194,007,447.19","8,678"
"2003","84AF","ARMED FORCES RETIREMENT HOME","UNITED STATES SOLDIERS AND AIRMENS HOME","8400","$823.00","16"
"2003","8600","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","8600","$1,043,734,046.34","2,720"
"2003","8800","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","NATIONAL ARCHIVES AND RECORDS ADMINISTRATION","8800","$83,522,144.89","280"
"2003","8900","ENERGY, DEPARTMENT OF","ENERGY, DEPARTMENT OF","8900","$29,599,160,210.09","6,560"
"2003","8961","FEDERAL ENERGY REGULATORY COMMISSION","FEDERAL ENERGY REGULATORY COMMISSION","8961","$4,464,307.30","24"
"2003","9000","SELECTIVE SERVICE SYSTEM","SELECTIVE SERVICE SYSTEM","9000","$24,000.00","5"
"2003","9100","EDUCATION, DEPARTMENT OF","EDUCATION, DEPARTMENT OF","9100","$1,083,378,392.60","1,129"
"2003","9506","FEDERAL ELECTION COMMISSION","FEDERAL ELECTION COMMISSION","9506","$710,314.32","29"
"2003","9507","COMMODITY FUTURES TRADING COMMISSION","COMMODITY FUTURES TRADING COMMISSION","9507","$13,250,500.00","99"
"2003","9508","NATIONAL TRANSPORTATION SAFETY BOARD","NATIONAL TRANSPORTATION SAFETY BOARD","9508","$115.00","1"
"2003","9514","OCCUPATIONAL SAFETY AND HEALTH REVIEW COMMISSION","FOREST SERVICE","1226","$3,698,838.61","105"
"2003","9516","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","DEFENSE NUCLEAR FACILITIES SAFETY BOARD","9516","$1,557,137.40","8"
"2003","9518","COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED","COMMITTEE FOR PURCHASE FROM PEOPLE WHO ARE BLIND OR SEVERELY DISABLED","9518","$118,496.00","1"
"2003","9524","NATIONAL MEDIATION BOARD","NATIONAL MEDIATION BOARD","9524","$668,973.00","88"
"2003","9568","BROADCASTING BOARD OF GOVERNORS","BROADCASTING BOARD OF GOVERNORS","9568","$71,512,685.30","410"
"2003","9577","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","CORPORATION FOR NATIONAL AND COMMUNITY SERVICE","9577","$38,104,411.20","237"
"2003","9594","COURT SERVICES AND OFFENDER SUPERVISION AGENCY","PRETRIAL SERVICES AGENCY","959P","$117,360.00","6"
"2003","9700","DEPT OF DEFENSE","AFRRI","9770","$1,326,248.00","4"
"2003","9700","DEPT OF DEFENSE","DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA)","97AE","$218,726,224.00","437"
"2003","9700","DEPT OF DEFENSE","DEFENSE COMMISSARY AGENCY  (DECA)","97AZ","$159,529,647.00","1,060"
"2003","9700","DEPT OF DEFENSE","DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA)","9763","$33,339,033.00","115"
"2003","9700","DEPT OF DEFENSE","DEFENSE FINANCE AND ACCOUNTING SERVICE (DFAS)","97BZ","$302,758,087.55","534"
"2003","9700","DEPT OF DEFENSE","DEFENSE INFORMATION SYSTEMS AGENCY (DISA)","97AK","$2,708,657,006.00","9,330"
"2003","9700","DEPT OF DEFENSE","DEFENSE LOGISTICS AGENCY","97AS","$1,086,660,255.53","3,518"
"2003","9700","DEPT OF DEFENSE","DEFENSE MEDIA CENTER (DMC)","97F1","$10,711,455.00","231"
"2003","9700","DEPT OF DEFENSE","DEFENSE MICROELECTRONICS ACTIVITY (DMEA)","9771","$143,113,246.00","147"
"2003","9700","DEPT OF DEFENSE","DEFENSE THREAT REDUCTION AGENCY (DTRA)","9761","$597,251,229.13","876"
"2003","9700","DEPT OF DEFENSE","DEPT OF DEFENSE EDUCATION ACTIVITY (DODEA)","97F2","$100,269,485.48","532"
"2003","9700","DEPT OF DEFENSE","DEPT OF THE AIR FORCE","5700","$30,406,988,677.19","52,841"
"2003","9700","DEPT OF DEFENSE","DEPT OF THE ARMY","2100","$38,792,598,747.33","148,018"
"2003","9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","$32,938,004,832.31","127,584"
"2003","9700","DEPT OF DEFENSE","MISSILE DEFENSE AGENCY (MDA)","97JC","$2,669,134,822.90","886"
"2003","9700","DEPT OF DEFENSE","NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA)","97AB","$833,429,231.00","716"
"2003","9700","DEPT OF DEFENSE","TRICARE MANAGEMENT ACTIVITY (TMA)","9760","$5,883,507,775.00","626"
"2003","9700","DEPT OF DEFENSE","U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY","96CE","$0.00","1"
"2003","9700","DEPT OF DEFENSE","U.S. SPECIAL OPERATIONS COMMAND (USSOCOM)","97ZS","$597,336,502.00","1,282"
"2003","9700","DEPT OF DEFENSE","UNIFORMED SERVICES UNIVERSITY OF THE HEALTH SCIENCES  (USUHS)","97HW","$20,209,189.00","49"
"2003","9700","DEPT OF DEFENSE","VIRGINIA CONTRACTING AGENCY","9773","$655,378,001.00","993"
"2003","9700","DEPT OF DEFENSE","WASHINGTON HEADQUARTERS SERVICES (WHS)","97F5","$581,693,236.00","516"
"2004","0300","LIBRARY OF CONGRESS","LIBRARY OF CONGRESS","0300","$0.00","11"
"2004","1100","EXECUTIVE OFFICE OF THE PRESIDENT","EXECUTIVE OFFICE OF THE PRESIDENT","1100","$18,104,458.53","125"
"2004","1145","PEACE CORPS","PEACE CORPS","1145","$38,975,548.05","471"
"2004","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","UNITED STATES TRADE AND DEVELOPMENT AGENCY","1153","$4,453,042.57","16"
"2004","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL MARKETING SERVICE","12K2","$72,437.97","1"
"2004","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL RESEARCH SERVICE","1230","$16,893.73","3"
"2004","1200","AGRICULTURE, DEPARTMENT OF","AGRICULTURAL RESEARCH SERVICE","12H2","$245,298,103.52","1,829"
"2004","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","1242","$50,143.32","3"
"2004","1200","AGRICULTURE, DEPARTMENT OF","ANIMAL AND PLANT HEALTH INSPECTION SERVICE","12K3","$93,970,217.79","630"
"2004","1200","AGRICULTURE, DEPARTMENT OF","FARM SERVICE AGENCY","12D2","$113,658,539.41","427"
"2004","1200","AGRICULTURE, DEPARTMENT OF","FOOD AND NUTRITION SERVICE","12F2","$23,478,735.43","66"
"2004","1200","AGRICULTURE, DEPARTMENT OF","FOOD SAFETY AND INSPECTION SERVICE","12G2","$18,392,431.40","561"
"2004","1200","AGRICULTURE, DEPARTMENT OF","FOREST SERVICE","12C2","$800,280,282.10","11,618"
"2004","1200","AGRICULTURE, DEPARTMENT OF","NATURAL RESOURCES CONSERVATION SERVICE","12C3","$72,893,863.21","755"
"2004","1200","AGRICULTURE, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1204","$2,056,338.13","22"
"2004","1200","AGRICULTURE, DEPARTMENT OF","RURAL HOUSING SERVICE","12E3","$63,679,870.24","1,300"
"2004","1200","AGRICULTURE, DEPARTMENT OF","USDA, ASSISTANT SECRETARY FOR ADMINISTRATION","12B0","$163,602,744.03","876"
"2004","1200","AGRICULTURE, DEPARTMENT OF","USDA, ASSISTANT SECRETARY FOR DEPARTMENTAL MANAGEMENT","12B0","$4,623,612.75","20"
"2004","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF OPERATIONS","1215","$1,836,389.00","1"
"2004","1200","AGRICULTURE, DEPARTMENT OF","USDA, OFFICE OF THE CHIEF FINANCIAL OFFICER","1205","$14,384,448.36","138"
"2004","1300","COMMERCE, DEPARTMENT OF","BUREAU OF THE CENSUS","1323","$195,625,685.99","2,076"
"2004","1300","COMMERCE, DEPARTMENT OF","COMMERCE, DEPARTMENT OF","1300","$11,000.00","2"
"2004","1300","COMMERCE, DEPARTMENT OF","NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","1341","$96,256,900.70","3,324"
"2004","1300","COMMERCE, DEPARTMENT OF","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION","1330","$641,719,694.26","11,022"
"2004","1300","COMMERCE, DEPARTMENT OF","OFFICE OF THE SECRETARY","1301","$133,718,117.21","756"
"2004","1300","COMMERCE, DEPARTMENT OF","PATENT AND TRADEMARK OFFICE","1344","$307,894,197.17","1,261"
"2004","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF INDIAN AFFAIRS","1450","$191,540,091.17","3,454"
"2004","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF LAND MANAGEMENT","1422","$229,949,383.95","10,314"
"2004","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF OCEAN ENERGY MANAGEMENT","1435","$1,322,662,019.35","5,678"
"2004","1400","INTERIOR, DEPARTMENT OF THE","BUREAU OF RECLAMATION","1425","$200,843,940.77","3,787"
"2004","1400","INTERIOR, DEPARTMENT OF THE","GEOLOGICAL SURVEY","1434","$149,069,468.52","5,078"
"2004","1400","INTERIOR, DEPARTMENT OF THE","NATIONAL PARK SERVICE","1443","$442,830,755.58","8,439"
"2004","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, BUDGET AND ADMINISTRATION","1406","$1,037,601,481.68","5,686"
"2004","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF POLICY, MANAGEMENT, AND BUDGET","1406","$3,048,950.00","3"
"2004","1400","INTERIOR, DEPARTMENT OF THE","OFFICE OF SURFACE MINING, RECLAMATION AND ENFORCEMENT","1438","$11,203,428.97","649"
"2004","1400","INTERIOR, DEPARTMENT OF THE","U.S. FISH AND WILDLIFE SERVICE","1448","$219,404,835.80","8,533"
"2004","1500","JUSTICE, DEPARTMENT OF","ATF ACQUISITION AND PROPERTY MGMT DIV","1560","$138,692,265.53","758"
"2004","1500","JUSTICE, DEPARTMENT OF","DRUG ENFORCEMENT ADMINISTRATION","1524","$104,826,966.11","1,025"
"2004","1500","JUSTICE, DEPARTMENT OF","FEDERAL BUREAU OF INVESTIGATION","1549","$408,418,780.04","687"
"2004","1500","JUSTICE, DEPARTMENT OF","FEDERAL PRISON SYSTEM","1540","$835,813,279.52","6,649"
"2004","1500","JUSTICE, DEPARTMENT OF","OFFICE OF JUSTICE PROGRAMS","1550","$148,082,342.85","392"
"2004","1500","JUSTICE, DEPARTMENT OF","OFFICES, BOARDS AND DIVISIONS","1501","$741,281,243.15","3,656"
"2004","1500","JUSTICE, DEPARTMENT OF","U.S. MARSHALS SERVICE","1544","$519,236,285.50","1,330"
"2004","1600","LABOR, DEPARTMENT OF","BENEFITS REVIEW BOARD","1615","$25,000.00","1"
"2004","1600","LABOR, DEPARTMENT OF","BUREAU OF INTERNATIONAL LABOR AFFAIRS","1609","$3,397,431.18","16"
"2004","1600","LABOR, DEPARTMENT OF","BUREAU OF LABOR STATISTICS","1625","$50,369,888.28","390"
"2004","1600","LABOR, DEPARTMENT OF","EMPLOYEE BENEFITS SECURITY ADMINISTRATION","1621","$8,960,006.92","60"
"2004","1600","LABOR, DEPARTMENT OF","EMPLOYMENT AND TRAINING ADMINISTRATION","1630","$1,312,376,292.04","1,927"
"2004","1600","LABOR, DEPARTMENT OF","EMPLOYMENT STANDARDS ADMINISTRATION","1635","$43,332,439.57","182"
"2004","1600","LABOR, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","1601","$18,958,242.05","96"
"2004","1600","LABOR, DEPARTMENT OF","MINE SAFETY AND HEALTH ADMINISTRATION","1645","$34,816,175.37","255"
"2004","1600","LABOR, DEPARTMENT OF","OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION","1650","$12,027,755.64","91"
"2004","1600","LABOR, DEPARTMENT OF","OFFICE OF ADMINISTRATIVE LAW JUDGES","1613","$43,327.68","2"
"2004","1600","LABOR, DEPARTMENT OF","OFFICE OF INSPECTOR GENERAL","1604","$5,980,177.00","20"
"2004","1600","LABOR, DEPARTMENT OF","OFFICE OF THE ASSISTANT SECRETARY FOR ADMIN AND MANAGEMENT","1605","$137,424,929.96","1,064"
"2004","1600","LABOR, DEPARTMENT OF","OFFICE OF THE CHIEF FINANCIAL OFFICER","1622","$526,290.00","4"
"2004","1600","LABOR, DEPARTMENT OF","OFFICE OF THE SOLICITOR","1603","$2,067,968.70","18"
"2004","1600","LABOR, DEPARTMENT OF","PENSION BENEFIT GUARANTY CORPORATION","1665","$76,208,168.13","35"
"2004","1600","LABOR, DEPARTMENT OF","PRESIDENT'S COMMITTEE ON EMPLOYMENT OF THE HANDICAPPED","1667","$151,147.83","4"
"2004","1600","LABOR, DEPARTMENT OF","VETERANS EMPLOYMENT AND TRAINING SERVICES","1653","$1,351,248.40","8"
"2004","1600","LABOR, DEPARTMENT OF","WOMEN'S BUREAU","1655","$5,000.00","2"
"2004","1900","STATE, DEPARTMENT OF","INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO","19BM","$0.00","2"
"2004","1900","STATE, DEPARTMENT OF","STATE, DEPARTMENT OF","1900","$3,707,381,244.18","12,195"
"2004","2000","TREASURY, DEPARTMENT OF THE","ALCOHOL AND TOBACCO TAX AND TRADE BUREAU","2022","$4,048,743.00","33"
"2004","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF ENGRAVING AND PRINTING","2041","$82,439,846.38","336"
"2004","2000","TREASURY, DEPARTMENT OF THE","BUREAU OF THE PUBLIC DEBT","2036","$1,086,990,384.13","25,725"
"2004","2000","TREASURY, DEPARTMENT OF THE","DEPARTMENTAL OFFICES","2001","$93,392,604.20","795"
"2004","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL CRIME ENFORCEMENT NETWORK","2026","$0.00","1"
"2004","2000","TREASURY, DEPARTMENT OF THE","FINANCIAL MANAGEMENT SERVICE","2033","$64,203,476.19","267"
"2004","2000","TREASURY, DEPARTMENT OF THE","INTERNAL REVENUE SERVICE","2050","$1,688,868,153.86","10,096"
"2004","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THE COMPTROLLER OF THE CURRENCY","2046","$44,701,452.75","423"
"2004","2000","TREASURY, DEPARTMENT OF THE","OFFICE OF THRIFT SUPERVISION","2047","$8,206,223.00","37"
"2004","2000","TREASURY, DEPARTMENT OF THE","UNITED STATES MINT","2044","$89,415,076.18","648"
"2004","2400","OFFICE OF PERSONNEL MANAGEMENT","OFFICE OF PERSONNEL MANAGEMENT","2400","$456,560,538.50","4,629"
"2004","2700","FEDERAL COMMUNICATIONS COMMISSION","FEDERAL COMMUNICATIONS COMMISSION","2700","$15,720,043.56","86"
"2004","2800","SOCIAL SECURITY ADMINISTRATION","SOCIAL SECURITY ADMINISTRATION","2800","$469,949,073.59","5,136"
"2004","2900","FEDERAL TRADE COMMISSION","FEDERAL TRADE COMMISSION","2900","$974,397.41","16"
"2004","3100","NUCLEAR REGULATORY COMMISSION","NUCLEAR REGULATORY COMMISSION","3100","$82,760,562.07","616"
"2004","3300","SMITHSONIAN INSTITUTION","SMITHSONIAN INSTITUTION","3300","$164,800,215.82","456"
"2004","3352","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","J. F. KENNEDY CENTER FOR THE PERFORMING ARTS","3352","$8,556,059.40","46"
"2004","3355","NATIONAL GALLERY OF ART","NATIONAL GALLERY OF ART","3355","$7,758,266.77","55"
"2004","3400","INTERNATIONAL TRADE COMMISSION","INTERNATIONAL TRADE COMMISSION","3400","$4,787,504.03","72"
"2004","3600","VETERANS AFFAIRS, DEPARTMENT OF","VETERANS AFFAIRS, DEPARTMENT OF","3600","$3,109,204,623.66","22,286"
"2004","4100","MERIT SYSTEMS PROTECTION BOARD","MERIT SYSTEMS PROTECTION BOARD","4100","$265,294.54","16"
"2004","4500","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","EQUAL EMPLOYMENT OPPORTUNITY COMMISSION","4500","$44,859,279.08","2,531"
"2004","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4730","$19,450,102.55","4,053"
"2004","4700","GENERAL SERVICES ADMINISTRATION","FEDERAL ACQUISITION SERVICE","4735","$5,690,765,206.08","23,200"
"2004","4700","GENERAL SERVICES ADMINISTRATION","GENERAL SERVICES ADMINISTRATION","4700","$714,209.63","26"
"2004","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF INSPECTOR GENERAL","4704","$34,412.68","1"
"2004","4700","GENERAL SERVICES ADMINISTRATION","OFFICE OF THE CHIEF ACQUISITION OFFICER","4745","$18,504,774.60","87"
"2004","4700","GENERAL SERVICES ADMINISTRATION","PUBLIC BUILDINGS SERVICE","4740","$7,004,556,071.36","152,783"
"2004","4900","NATIONAL SCIENCE FOUNDATION","NATIONAL SCIENCE FOUNDATION","4900","$125,568,738.88","219"
"2004","5000","SECURITIES AND EXCHANGE COMMISSION","SECURITIES AND EXCHANGE COMMISSION","5000","$44,945,024.60","268"
"2004","5920","NATIONAL ENDOWMENT FOR THE ARTS","NATIONAL ENDOWMENT FOR THE ARTS","5920","$1,221,837.24","13"
"2004","5940","NATIONAL ENDOWMENT FOR THE HUMANITIES","NATIONAL ENDOWMENT FOR THE HUMANITIES","5940","$0.00","16"
"2004","6000","RAILROAD RETIREMENT BOARD","RAILROAD RETIREMENT BOARD","6000","$2,666,848.32","58"
"2004","6100","CONSUMER PRODUCT SAFETY COMMISSION","CONSUMER PRODUCT SAFETY COMMISSION","6100","$6,180,710.13","860"
"2004","6300","NATIONAL LABOR RELATIONS BOARD","NATIONAL LABOR RELATIONS BOARD","6300","$3,955,590.36","115"
"2004","6500","FEDERAL MARITIME COMMISSION","FEDERAL MARITIME COMMISSION","6500","$846,639.30","94"
"2004","6800","ENVIRONMENTAL PROTECTION AGENCY","ENVIRONMENTAL PROTECTION AGENCY","6800","$990,348,056.32","11,566"
"2004","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL AVIATION ADMINISTRATION","6920","$469,954,222.74","426"
"2004","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL HIGHWAY ADMINISTRATION","6925","$387,950,297.15","2,211"
"2004","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION","6959","$45,099,371.24","204"
"2004","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL RAILROAD ADMINISTRATION","6930","$20,781,310.53","329"
"2004","6900","TRANSPORTATION, DEPARTMENT OF","FEDERAL TRANSIT ADMINISTRATION","6955","$89,740,853.03","129"
"2004","6900","TRANSPORTATION, DEPARTMENT OF","IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","6901","$288,862,644.65","570"
