TreasuryAgencyCode,MainAccountCode,GWAagencyName,a,Acct_Type,Acct_Type_Description,Admin_Bureau,ATA,Fund_Type,Fund_Type_Description,SP,MinOfBPOA,MaxOfEPOA,GWA_TAS_Name,OMBaccountName,USAIDgreenbookAccountName,FundingAgencyID,ImplementingAgencyID,AgencyCode,BureauCode,SubfunctionCode,BEAcategory,dac_sector_code,USAIDgreenbookImplementingAgencyID,USAIDgreenbookImplementingSubagencyID,USAIDgreenbookFundingAgencyID,implementing_partner_type,assistance_category_id,CSIScreatedDate,CSISmodifiedDate,CSISmodifiedBy,totalFPDSandFAADSamount,topFundingAgencyIDtotalamount,IsManualOverride,IsOffsetAccount,IsGWATAScode,istofix,IsManualOMBagencyOrBureau,AccountTitle,IsOMBvsGreenbookContradiction,IsOperatingExpense,IsMultiFundingAgency,IsMultiImplementingAgency,FPDSandFAADSaccountTitle,IsFMS,ColorOfMoney
69,5460,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ellsworth housing settlement,NULL,6900,NULL,21,15,401,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,0,0,0,Ellsworth housing settlement,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,5560,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,17,0,SF,NULL,NULL,0,0,"PORT OF GUAM IMPROVEMENT ENTERPRISE FUND, MARITIME ADMINISTRATION, TRANSPORTATION",Port of Guam Improvement Enterprise Fund,NULL,6900,NULL,21,70,403,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,1940000.0000,1940000.0000,0,0,1,0,0,"PORT OF GUAM IMPROVEMENT ENTERPRISE FUND, MARITIME ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,"PORT OF GUAM IMPROVEMENT ENTERPRISE FUND, MARITIME ADMINISTRATION, TRANSPORTATION",NULL,NULL
69,6012,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,17,0,DF,NULL,NULL,0,0,"FEDERAL SHIP FINANCING ESCROW FUND, MARITIME ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"FEDERAL SHIP FINANCING ESCROW FUND, MARITIME ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6040,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,17,0,DF,NULL,NULL,0,0,"MARITIME GUARANTEED LOAN ESCROW FUND, MARITIME ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"MARITIME GUARANTEED LOAN ESCROW FUND, MARITIME ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6050,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,NULL,0,DF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6275,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,NULL,0,DF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6276,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,NULL,0,DF,NULL,NULL,0,0,NULL,NULL,NULL,6920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,7431110.0000,7431110.0000,0,0,1,NULL,0,"OTHER FEDERAL PAYROLL WITHHOLDING, ALLOTMENTS, FEDERAL AVIATIONADMINISTRATION",NULL,NULL,NULL,NULL,"OTHER FEDERAL PAYROLL WITHHOLDING, ALLOTMENTS, FEDERAL AVIATIONADMINISTRATION",NULL,NULL
69,6501,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,NULL,0,DF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6548,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,0,0,DF,NULL,NULL,0,0,"UNEARNED FEES FOR REGISTRATION AND RECORDATION OF AIRCRAFT, FEDERAL AVIATION ADMINISTRATION, (T) TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"UNEARNED FEES FOR REGISTRATION AND RECORDATION OF AIRCRAFT, FEDERAL AVIATION ADMINISTRATION, (T) TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6551,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,0,0,DF,NULL,NULL,0,0,"UNEARNED COPYING FEES, FEDERAL AVIATION ADMINISTRATION (T), TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"UNEARNED COPYING FEES, FEDERAL AVIATION ADMINISTRATION (T), TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6553,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,0,0,DF,NULL,NULL,0,0,"TERMINATION DEPOSITS, FEDERAL AVIATION ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"TERMINATION DEPOSITS, FEDERAL AVIATION ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6875,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,NULL,0,DF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6887,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,0,0,DF,NULL,NULL,0,0,"PROCEEDS FROM SALE OF SURPLUS PROPERTY, FEDERAL AVIATION ADMINISTRATION, TRANSPORTATION",NULL,NULL,6920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1950638.0000,1950638.0000,0,0,1,NULL,0,"PROCEEDS FROM SALE OF SURPLUS PROPERTY, FEDERAL AVIATION ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,"PROCEEDS FROM SALE OF SURPLUS PROPERTY, FEDERAL AVIATION ADMINISTRATION, TRANSPORTATION",NULL,NULL
69,6900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,14135.0000,14135.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,5728627.0000,5728627.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6933,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,10000.0000,10000.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,2022551.6700,2022551.6700,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,886079.0000,700000.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,140000.0200,140000.0200,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,175.0000,175.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,6968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,155000.0000,155000.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,7000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,6385.0000,6385.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,7001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,2002223.0000,2002223.0000,0,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8001,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"INTERMODAL URBAN DEMONSTRATION PROJECT, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"INTERMODAL URBAN DEMONSTRATION PROJECT, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8002,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"CARPOOL AND VANPOOL PROJECTS, FEDERAL HIGHWAY ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"CARPOOL AND VANPOOL PROJECTS, FEDERAL HIGHWAY ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8003,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,8,0,TF,NULL,NULL,0,0,"OPERATIONS AND MAINTENANCE, SAINT LAWRENCE SEAWAY DEVELOPMENT CORPORATION, TRANSPORTATION",Operations and Maintenance,NULL,6900,NULL,21,40,403,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,0,1,0,0,"OPERATIONS AND MAINTENANCE, SAINT LAWRENCE SEAWAY DEVELOPMENT CORPORATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8009,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"TRUST FUND SHARE OF OTHER HIGHWAY PROGRAMS, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"TRUST FUND SHARE OF OTHER HIGHWAY PROGRAMS, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8014,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"BALTIMORE-WASHINGTON PARKWAY TRUST FUND, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"BALTIMORE-WASHINGTON PARKWAY TRUST FUND, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8016,DEPARTMENT OF TRANSPORTATION,NULL,EXPND,NULL,6,0,TF,NULL,NULL,0,2010,NULL,Operations and Research (Transportation Trust Fund),NULL,6900,NULL,21,18,401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,375224754.6063,339265189.4263,0,0,1,0,0,Operations and Research (Transportation Trust Fund),NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8017,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"HIGHWAY SAFETY RESEARCH AND DEVELOPMENT, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"HIGHWAY SAFETY RESEARCH AND DEVELOPMENT, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8019,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,NULL,NULL,TF,NULL,NULL,0,0,NULL,Highway-related Safety Grants,NULL,6900,NULL,21,15,401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,0,1,0,0,Highway-related Safety Grants,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8020,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,NULL,NULL,TF,NULL,NULL,0,0,NULL,Highway Traffic Safety Grants,NULL,6900,NULL,21,18,401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,1934331638.0400,1771877733.0000,0,0,1,0,0,"HIGHWAY TRAFFIC SAFETY GRANTS, LIQUIDATION OF CONTRACT AUTHORIZATION, TRUST FUND, NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,"HIGHWAY TRAFFIC SAFETY GRANTS, LIQUIDATION OF CONTRACT AUTHORIZATION, TRUST FUND, NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION, TRANSPORTATION",NULL,NULL
69,8026,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"PROJECT ACCELERATION DEMONSTRATION PROGRAM, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"PROJECT ACCELERATION DEMONSTRATION PROGRAM, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8045,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"STUDY OF IMPROVEMENTS TO HIGHWAY 8 IN WISCONSIN, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"STUDY OF IMPROVEMENTS TO HIGHWAY 8 IN WISCONSIN, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8048,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,0,0,TF,NULL,NULL,0,0,"NATIONAL MOTOR CARRIER SAFETY PROGRAM, LIQUIDATION OF CONTRACT AUTHORIZATION, FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION, TRANSPORTATION",National Motor Carrier Safety Program,NULL,6900,NULL,21,17,401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,50144.6400,50144.6400,0,0,1,0,0,"NATIONAL MOTOR CARRIER SAFETY PROGRAM, LIQUIDATION OF CONTRACT AUTHORIZATION, FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,"NATIONAL MOTOR CARRIER SAFETY PROGRAM, LIQUIDATION OF CONTRACT AUTHORIZATION, FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION, TRANSPORTATION",NULL,NULL
69,8049,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"VEHICULAR AND PEDESTRIAN SAFETY DEMONSTRATION PROJECT, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,-246200.7500,-246200.7500,0,0,1,NULL,0,"VEHICULAR AND PEDESTRIAN SAFETY DEMONSTRATION PROJECT, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,"VEHICULAR AND PEDESTRIAN SAFETY DEMONSTRATION PROJECT, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL
69,8054,DEPARTMENT OF TRANSPORTATION,X,NULL,NULL,5,0,TF,NULL,NULL,0,0,NULL,NULL,NULL,6925,NULL,21,0,401,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-12 06:53:40.6030000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,41454087.4600,41454087.4600,0,NULL,1,0,0,"ADVANCES FROM STATE COOPERATING AGENCIES, FOREIGN GOVERNMENTS, AND OTHER FEDERAL AGENCIES, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,"ADVANCES FROM STATE COOPERATING AGENCIES, FOREIGN GOVERNMENTS, AND OTHER FEDERAL AGENCIES, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL
69,8055,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,0,0,TF,NULL,NULL,0,0,"MOTOR CARRIER SAFETY, LIMITATION ON ADMINISTRATIVE EXPENSES, FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION, TRANSPORTATION",Motor Carrier Safety,NULL,6900,NULL,21,17,401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,-63867.9900,-9602.8100,0,0,1,0,0,"MOTOR CARRIER SAFETY, LIMITATION ON ADMINISTRATIVE EXPENSES, FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,"MOTOR CARRIER SAFETY, LIMITATION ON ADMINISTRATIVE EXPENSES, FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION, TRANSPORTATION",NULL,NULL
69,8057,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"BRIDGE CAPACITY IMPROVEMENT, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"BRIDGE CAPACITY IMPROVEMENT, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8058,NULL,X,EXPND,NULL,NULL,NULL,TF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,1073593.1900,614549.1900,0,0,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8061,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"CONSTRUCTION AND IMPROVEMENTS TO HALLS MILLS ROAD, NEW JERSEY, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,6940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,28586.1800,28586.1800,0,0,1,NULL,0,"CONSTRUCTION AND IMPROVEMENTS TO HALLS MILLS ROAD, NEW JERSEY, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,"CONSTRUCTION AND IMPROVEMENTS TO HALLS MILLS ROAD, NEW JERSEY, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL
69,8066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Trust fund share of rental payments,NULL,6900,NULL,21,4,407,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,NULL,0,0,0,Trust fund share of rental payments,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8072,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"APPALACHIAN DEVELOPMENT HIGHWAY SYSTEM, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",Appalachian Development Highway System (Transportation Trust Fund),NULL,6900,NULL,21,15,401,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2016-03-11 20:19:41.6870000,Automated budget.fundingaccount based update by CSIS\GSanders,NULL,NULL,0,0,1,0,0,"APPALACHIAN DEVELOPMENT HIGHWAY SYSTEM, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,8076,DEPARTMENT OF TRANSPORTATION,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"HIGHWAY SAFETY AND ECONOMIC DEVELOPMENT PROJECTS, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0,"HIGHWAY SAFETY AND ECONOMIC DEVELOPMENT PROJECTS, FEDERAL HIGHWAY ADMINISTRATION, TRANSPORTATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL
