"Fiscal Year","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"1999","F019","OTHER WILDLIFE MANAGEMENT SERVICES","$3,796,520.00","93"
"1999","F020","FISHERIES RES MGMT","$5,976,994.00","75"
"1999","F021","SITE PREPARATION","$4,392,431.00","87"
"1999","F022","FISH HATCHERY SERVICES","$119,240.00","3"
"1999","F099","OTHER NAT RES MGMT & CONSERV","$80,899,608.09","882"
"1999","F101","AIR QUALITY SUPPORT SERVICES","$21,244,312.00","115"
"1999","F102","IND INVEST SURV/TCH SUP","$1,400,644.00","21"
"1999","F103","WATER QUALITY SUPPORT SERVICES","$18,633,828.00","183"
"1999","F104","IND INVEST SURV/TCH SUP","$2,393,157.00","22"
"1999","F105","PESTICIDES SUPPORT SERVICES","$3,813,922.00","40"
"1999","F106","TOXIC SUBSTANCES SUPPORT SERVICES","$2,635,110.00","27"
"1999","F107","HAZARDOUS SUBSTANCE ANALYSIS","$4,820,896.00","117"
"1999","F108","HARZ REMV/CLEAN-UP/DISP/OP","$1,065,215,705.38","2,349"
"1999","F109","LEAK UNDERGRND STORE TANK SUP","$6,476,613.00","54"
"1999","F110","DEV ENVIR IMPACT STMT/ASSESS","$104,599,898.00","297"
"1999","F111","MULT POL IND INVST SURV/TECH SUP","$17,529,819.00","47"
"1999","F112","OIL SPILL RESPONSE","$13,805,362.00","754"
"1999","F999","OTHER ENVIR SVC/STUD/SUP","$1,045,038,698.39","2,120"
"1999","G001","CARE OF REMAINS AND/OR FUNERAL SVCS","$2,753,602.00","25"
"1999","G002","CHAPLAIN SERVICES","$1,375,026.00","77"
"1999","G003","RECREATIONAL SERVICES","$5,560,438.00","102"
"1999","G004","SOCIAL REHABILITATION SERVICES","$119,709,459.00","1,078"
"1999","G006","GOVERNMENT LIFE INSURANCE PROGRAMS","$148,000.00","2"
"1999","G007","GOVT HEALTH INS PROGRAMS","$1,489,000.00","10"
"1999","G008","OTHER GOVERNMENT INSURANCE PROGRAMS","$62,000.00","2"
"1999","G009","NON-GOVERNMENT INSURANCE PROGRAMS","$3,678,189.00","37"
"1999","G010","DIR AID TRIBAL GOVT-DI (PL93-638)","$593,000.00","4"
"1999","G099","OTHER SOCIAL SERVICES","$118,092,038.20","567"
"1999","H110","QUALITY CONTROL SERVICES: WEAPONS","$9,398,666.00","36"
"1999","H112","QUALITY CONT SV/FIRE CONTROL EQ","$282,164.00","4"
"1999","H114","QUALITY CONT SV/GUIDED MISSILES","$285,074,140.00","11"
"1999","H115","QUALITY CONT SV/AIRCRAFT","$209,396.00","4"
"1999","H118","QUALITY CONT SV/SPACE VEHICLES","$40,969,248.00","11"
"1999","H119","QUALITY CONT SV/SHIPS-CRAFT-DOCKS","$299,109.00","1"
"1999","H123","QUALITY CONT SV/VEHICLE-TRAILER-CYC","$347,000.00","3"
"1999","H128","QUALITY CONT SV/ENGINES & TURBINES","$377,000.00","1"
"1999","H138","QUALITY CONT SV/CONTRUCT EQ","$1,066.67","4"
"1999","H139","QUALITY CONT SV/MATERIAL HANDLIN EQ","$202,050.00","2"
"1999","H158","QUALITY CONT SV/COMMUNICATION EQ","$2,398,281.00","11"
"1999","H159","QUALITY CONT SV/ELECT-ELCT EQ","$2,915,000.00","1"
"1999","H162","QUALITY CONT SV/LIGHTING FIXTURES","$46,844.00","1"
"1999","H163","QUALITY CONT SV/ALARM & SIGNAL SYS","$514,850.00","3"
"1999","H165","QUALITY CONT SV/MEDICAL-DENTAL-VET","$40,377.00","2"
"1999","H166","QUALITY CONT SV/INSTRUMENT & LAB EQ","$39,710.00","1"
"1999","H170","QUALITY CONT SV/ADP EQ & SUPPLIES","$731,832.00","7"
"1999","H171","QUALITY CONTROL SERVICES: FURNITURE","$0.00","2"
"1999","H174","QUALITY CONT SV/OFFICE MACHINES","$36,917.00","1"
"1999","H181","QUALITY CONT SV/CONTAINER-PACKAGING","$52,787.00","1"
"1999","H199","QUALITY CONT SV/MISC EQ","$16,384,242.00","83"
"1999","H210","EQ TEST SVCS/WEAPONS","$2,081,539.00","23"
"1999","H212","EQ TEST SVCS/FIRE CONT EQUIP","$1,035,678.00","11"
"1999","H213","EQ TEST SVCS/AMMO & EXPLOSIVES","$1,468,143.00","6"
"1999","H214","EQ TEST SVCS/GUIDED MISSILES","-$266,657.00","2"
"1999","H215","EQ TEST SVCS/AIRCRAFT","$3,821,345.00","1"
"1999","H216","EQ TEST SVCS/AIRCRAFT COMPONENTS","$2,674,662.00","28"
"1999","H218","EQ TEST SVCS/SPACE VEHICLES","$16,611,000.00","6"
"1999","H220","EQ TEST SVCS/SHIP & MARINE EQUIP","$37,870.00","1"
"1999","H223","EQ TEST SVCS/VEHICLES-TRAILERS-CYC","$5,605,000.00","56"
"1999","H236","EQ TEST SVCS/SP INDUSTRY MACHINERY","$27,481.00","2"
"1999","H239","EQ TEST SVCS/MATERIALS HANDLING EQ","$127,861.00","9"
"1999","H242","EQ TEST SVCS/FIRE-RESCUE-SAFETY EQ","$107,120.00","3"
"1999","H244","EQ TEST SVCS/FURNACE-NUCLEAR REAC","$56,000.00","1"
"1999","H248","EQ TEST SVCS/VALVES","$84,000.00","2"
"1999","H252","EQ TEST SVCS/MEASURING TOOLS","$1,642,000.00","7"
"1999","H256","EQ TEST SVCS/CONTRUCT MATERIAL","$285,973.00","2"
"1999","H258","EQ TEST SVCS/COMMUNICATION EQUIP","$358,190.00","5"
"1999","H259","EQ TEST SVCS/ELECT-ELCT EQUIP","$200,830.00","4"
"1999","H261","EQ TEST SVCS/POWER DISTRIBUTION EQ","$461,708.00","4"
"1999","H263","EQ TEST SVCS/ALARM & SIGNAL SYSTEM","$36,846.00","1"
"1999","H265","EQ TEST SVCS/MEDICAL-DENTAL-VET EQ","$56,000.00","4"
"1999","H266","EQ TEST SVCS/INSTRUMENTS & LAB EQ","$5,515,090.00","28"
"1999","H267","EQ TEST SVCS/PHOTOGRAPHIC EQUIP","$102,378.00","1"
"1999","H268","EQ TEST SVCS/CHEMICAL PRODUCTS","$13,439,000.00","98"
"1999","H269","EQ TEST SVCS/TRAINING AIDS-DEVICES","$67,500.00","2"
"1999","H270","EQ TEST SVCS/ADP EQUIP & SUPPLIES","$2,503,172.00","2"
"1999","H272","EQ TEST SVCS/HOUSEHOLD FURNISHINGS","$38,800.00","2"
"1999","H273","EQ TEST SVCS/FOOD PREP-SERVING EQ","$35,000.00","1"
"1999","H281","EQ TEST SVCS/CONTAINERS-PACKAGING","$31,726.00","1"
"1999","H291","EQ TEST SVCS/FUELS-LUBRICANTS-OILS","$1,079,846.00","21"
"1999","H299","EQ TEST SVCS/MISC EQUIP","$25,926,065.00","32"
"1999","H310","INSPECT SVCS/WEAPONS","$1,936,052.00","15"
"1999","H312","INSPECT SVCS/FIRE CONT EQ","$47,850.00","1"
"1999","H315","INSPECT SVCS/AIRCRAFT","$3,484,629.00","9"
"1999","H323","INSPECT SVCS/VEHICLES-TRAILERS-CYC","$1,127,931.00","9"
"1999","H325","INSPECT SVCS/VEHICULAR EQ","$13,000.00","2"
"1999","H328","INSPECT SVCS/ENGINES & TURBINES","$129,051.00","3"
"1999","H330","INSPECT SVCS/MECH POWER TRANS EQ","$42,900.00","1"
"1999","H335","INSPECT SVCS/SERVICE & TRADE EQ","$81,000.00","2"
"1999","H338","INSPECT SVCS/CONTRUCT EQ","$345,000.00","4"
"1999","H339","INSPECT SVCS/MATERIALS HANDLING EQ","$248,000.00","12"
"1999","H341","INSPECT SVCS/REFRIGERATION - AC EQ","$180,920.00","4"
"1999","H342","INSPECT SVCS/FIRE-RESCUE-SAFETY EQ","$60,800.00","3"
"1999","H343","INSPECT SVCS/PUMPS & COMPRESSORS","$3,000.00","1"
"1999","H344","INSPECT SVCS/FURNACE-NUCLEAR REAC","$67,865,220.00","5"
"1999","H348","INSPECT SVCS/VALVES","$44,000.00","1"
"1999","H349","INSPECT SVCS/MAINT REPAIR SHOP EQ","$65,400.00","1"
"1999","H354","INSPECT SVCS/PREFAB STRUCTURES","$35,000.00","1"
"1999","H355","INSPECT SVCS/LUMBER & MILLWORK","$352,000.00","3"
"1999","H356","INSPECT SVCS/CONTRUCT MATERIAL","$553,000.00","4"
"1999","H358","INSPECT SVCS/COMMUNICATION EQ","$75,000.00","4"
"1999","H359","INSPECT SVCS/ELECT-ELCT EQ","$325,755.00","3"
"1999","H362","INSPECT SVCS/LIGHTING FIXTURES","$25,000.00","1"
"1999","H366","INSPECT SVCS/INSTRUMENTS & LAB EQ","$60,000.00","3"
"1999","H368","INSPECT SVCS/CHEMICAL PRODUCTS","$162,000.00","7"
"1999","H369","INSPECT SVCS/TRAINING AIDS-DEVICES","$29,820.00","1"
"1999","H373","INSPECT SVCS/FOOD PREP-SERVING EQ","$1,015,000.00","2"
"1999","H387","INSPECT SVCS/AGRICULTURAL SUPPLIES","$1,270,000.00","22"
"1999","H389","INSPECT SVCS/SUBSISTENCE","$84,000.00","3"
"1999","H391","INSPECT SVCS/FUELS-LUBRICANTS-OILS","$126,354.00","1"
"1999","H395","INSPECT SVCS/METAL BARS & SHEETS","$4,000.00","2"
"1999","H399","INSPECT SVCS/MISC EQ","$1,158,881.00","123"
"1999","H910","OTHER QC SVCS/WEAPONS","$28,469,935.50","15"
"1999","H913","OTHER QC SVCS/AMMO & EXPLOSIVES","$234,462.00","3"
"1999","H914","OTHER QC SVCS/GUIDED MISSILES","$14,039,890.00","8"
"1999","H916","OTHER QC SVCS/AIRCRAFT COMPONENTS","$1,385,841.00","5"
"1999","H918","OTHER QC SVCS/SPACE VEHICLES","$53,007,386.00","10"
"1999","H920","OTHER QC SVCS/SHIP & MARINE EQ","$204,747.00","3"
"1999","H923","OTHER QC SVCS/VEHICLES-TRAILERS-CYC","$1,800,000.00","3"
"1999","H930","OTHER QC SVCS/MECH POWER TRANS EQ","$76,000.00","1"
"1999","H935","OTHER QC SVCS/SERVICE & TRADE EQ","$0.00","2"
"1999","H944","OTHER QC SVCS/FURNACE-NUCLEAR REAC","$89,820.00","2"
"1999","H946","OTHER QC SVCS/WATER PURIFICATION EQ","$1,041,525.00","4"
"1999","H954","OTHER QC SVCS/PREFAB STRUCTURES","$80,000.00","1"
"1999","H956","OTHER QC SVCS/CONTRUCT MATERIAL","$34,590.00","1"
"1999","H958","OTHER QC SVCS/COMMUNICATION EQ","$7,000.00","2"
"1999","H963","OTHER QC SVCS/ALARM & SIGNAL SYSTEM","$200,000.00","4"
"1999","H965","OTHER QC SVCS/MEDICAL-DENTAL-VET EQ","$95,896.00","1"
"1999","H966","OTHER QC SVCS/INSTRUMENTS & LAB EQ","$761,081.00","11"
"1999","H968","OTHER QC SVCS/CHEMICAL PRODUCTS","$551,498.00","3"
"1999","H969","OTHER QC SVCS/TRAINING AIDS-DEVICES","$101,000.00","6"
"1999","H991","OTHER QC SVCS/FUELS-LUBRICANTS-OILS","$90,000.00","2"
"1999","H999","MISC TEST & INSPECT SVC","$89,142,089.00","858"
"1999","J010","MAINT-REP OF WEAPONS","$43,365,621.58","81"
"1999","J011","MAINT-REP OF NUCLEAR ORDNANCE","$42,000.00","1"
"1999","J012","MAINT-REP OF FIRE CONT EQ","$26,489,174.00","57"
"1999","J013","MAINT-REP OF AMMO & EXPLOSIVES","$34,249.00","1"
"1999","J014","MAINT-REP OF GUIDED MISSILES","$59,517,954.00","146"
"1999","J015","MAINT-REP OF AIRCRAFT","$1,465,230,088.00","1,376"
"1999","J016","MAINT-REP OF AIRCRAFT COMPONENTS","$378,678,160.52","1,228"
"1999","J017","MAINT-REP OF AIRCRAFT GROUND EQ","$4,600,071.00","14"
"1999","J018","MAINT-REP OF SPACE VEHICLES","$5,729,792.00","25"
"1999","J019","MAINT-REP OF SHIPS-SML CRAFT-DOCKS","$475,735,457.08","588"
"1999","J020","MAINT-REP OF SHIP & MARINE EQ","$31,255,555.00","206"
"1999","J022","MAINT-REP OF RAILWAY EQ","$3,272,359.00","23"
"1999","J023","MAINT-REP OF VEHICLES-TRAILERS-CYC","$148,683,393.67","222"
"1999","J024","MAINT-REP OF TRACTORS","$8,721,660.00","18"
"1999","J025","MAINT-REP OF VEHICULAR EQ","$2,919,671.00","19"
"1999","J026","MAINT-REP OF TIRES & TUBES","$1,088,535.00","17"
"1999","J028","MAINT-REP OF ENGINES & TURBINES","$222,961,311.00","426"
"1999","J029","MAINT-REP OF ENGINE ACCESSORIES","$1,722,465.00","34"
"1999","J030","MAINT-REP OF MECH POWER TRANS EQ","$16,609,671.31","64"
"1999","J031","MAINT-REP OF BEARINGS","$214,800.00","7"
"1999","J032","MAINT-REP OF WOODWORKING MACHINE","$28,032.00","1"
"1999","J034","MAINT-REP OF METALWORK MACHINE","$3,805,442.00","39"
"1999","J035","MAINT-REP OF SERVICE & TRADE EQ","$8,017,308.00","60"
"1999","J036","MAINT-REP OF SP INDUSTRY MACHINERY","$40,984,902.00","409"
"1999","J037","MAINT-REP OF AGRICULTURE MACHINE","$42,600.00","1"
"1999","J038","MAINT-REP OF CONTRUCT EQ","$3,935,245.00","64"
"1999","J039","MAINT-REP OF MATERIALS HANDLING EQ","$17,232,336.00","290"
"1999","J040","MAINT-REP OF ROPE-CABLE-CHAIN","$136,021.00","2"
"1999","J041","MAINT-REP OF REFRIGERATION - AC EQ","$62,219,972.74","528"
"1999","J042","MAINT-REP OF FIRE-RESCUE-SAFETY EQ","$900,589.00","31"
"1999","J043","MAINT-REP OF PUMPS & COMPRESSORS","$5,010,749.00","88"
"1999","J044","MAINT-REP OF FURNACE-NUCLEAR REAC","$9,542,222.00","145"
"1999","J045","MAINT-REP OF PLUMBING-HEATING EQ","$10,000,207.00","125"
"1999","J046","MAINT-REP OF WATER PURIFICATION EQ","$5,999,019.00","49"
"1999","J047","MAINT-REP OF PIPE-TUBING-HOSE","$946,245.00","12"
"1999","J048","MAINT-REP OF VALVES","$6,256,296.00","67"
"1999","J049","MAINT-REP OF MAINT REPAIR SHOP EQ","$59,517,238.00","110"
"1999","J051","MAINT-REP OF HAND TOOLS","$236,000.00","7"
"1999","J052","MAINT-REP OF MEASURING TOOLS","$670,260.00","10"
"1999","J053","MAINT-REP OF HARDWARE & ABRASIVES","$1,365,846.00","11"
"1999","J054","MAINT-REP OF PREFAB STRUCTURES","$3,042,935.00","13"
"1999","J055","MAINT-REP OF LUMBER & MILLWORK","$142,221.00","4"
"1999","J056","MAINT-REP OF CONTRUCT MATERIAL","$11,162,664.00","60"
"1999","J058","MAINT-REP OF COMMUNICATION EQ","$375,293,172.95","1,189"
"1999","J059","MAINT-REP OF ELECT-ELCT EQ","$131,839,262.00","574"
"1999","J060","MAINT-REP OF FIBER OPTICS MATER","$454,510.00","6"
"1999","J061","MAINT-REP OF POWER DISTRIBUTION EQ","$11,910,789.00","119"
"1999","J062","MAINT-REP OF LIGHTING FIXTURES","$1,550,975.00","25"
"1999","J063","MAINT-REP OF ALARM & SIGNAL SYSTEM","$10,453,679.00","131"
"1999","J065","MAINT-REP OF MEDICAL-DENTAL-VET EQ","$51,717,253.00","745"
"1999","J066","MAINT-REP OF INSTRUMENTS & LAB EQ","$154,095,642.00","846"
"1999","J067","MAINT-REP OF PHOTOGRAPHIC EQ","$7,329,633.00","84"
"1999","J068","MAINT-REP OF CHEMICAL PRODUCTS","$268,290.00","7"
"1999","J069","MAINT-REP OF TRAINING AIDS-DEVICES","$323,961,871.00","386"
"1999","J070","MAINT-REP OF ADP EQ & SUPPLIES","$644,603,980.00","6,410"
"1999","J071","MAINT-REP OF FURNITURE","$3,237,744.00","86"
"1999","J072","MAINT-REP OF HOUSEHOLD FURNISHINGS","$19,206,683.00","221"
"1999","J073","MAINT-REP OF FOOD PREP-SERVING EQ","$6,166,668.00","94"
"1999","J074","MAINT-REP OF OFFICE MACHINES","$29,511,964.00","339"
"1999","J075","MAINT-REP OF OFFICE SUPPLIES","$1,552,051.00","10"
"1999","J076","MAINT-REP OF BOOKS-MAPS-PUBS","$115,440.00","3"
"1999","J077","MAINT-REP OF MUSICAL INST-RADIO-TV","$145,569.00","5"
"1999","J078","MAINT-REP OF RECREATIONAL EQ","$3,261,435.00","34"
"1999","J079","MAINT-REP OF CLEANING EQ","$9,479,428.00","46"
"1999","J080","MAINT-REP OF BRUSHES-PAINTS-SEALER","$2,128,536.00","8"
"1999","J081","MAINT-REP OF CONTAINERS-PACKAGING","$748,232.00","4"
"1999","J083","MAINT-REP OF TEXTILES-LEATHER-FURS","$535,636.00","12"
"1999","J084","MAINT-REP OF CLOTHING - INDIVID EQ","$216,246.00","5"
"1999","J085","MAINT-REP OF TOILETRIES","$50,020.00","4"
"1999","J087","MAINT-REP OF AGRICULTURAL SUPPLIES","$30,533.00","1"
"1999","J093","MAINT-REP OF NONMETALIC FAB MAT","-$29,375.00","2"
"1999","J094","MAINT-REP OF NONMETALIC CRUDE MAT","$26,000.00","1"
"1999","J095","MAINT-REP OF METAL BARS & SHEETS","$7,231,833.00","23"
"1999","J099","MAINT-REP OF MISC EQ","$915,872,709.58","1,878"
"1999","J998","NON-NUCLEAR SHIP REPAIR (EAST)","$572,011,210.00","2,828"
"1999","J999","NON-NUCLEAR SHIP REPAIR (WEST)","$483,686,436.00","2,445"
"1999","K010","MODIFICATION OF EQUIPMENT: WEAPONS","-$163,652.00","2"
"1999","K012","MOD OF FIRE CONT EQ","$464,110.00","1"
"1999","K013","MOD OF AMMO & EXPLOSIVES","$2,192,715.00","7"
"1999","K014","MOD OF GUIDED MISSILES","$408,143,478.00","22"
"1999","K015","MOD OF AIRCRAFT","$219,330,434.00","202"
"1999","K016","MOD OF AIRCRAFT COMPONENTS","$122,880,989.00","102"
"1999","K017","MOD OF AIRCRAFT GROUND EQ","-$152,697.00","2"
"1999","K019","MOD OF SHIPS-SML CRAFT-DOCKS","$508,722.00","4"
"1999","K020","MOD OF SHIP & MARINE EQ","$34,505.00","1"
"1999","K023","MOD OF VEHICLES-TRAILERS-CYC","$21,458,605.00","7"
"1999","K025","MOD OF VEHICULAR EQ","$617,993.00","29"
"1999","K028","MOD OF ENGINES & TURBINES","$19,126,405.00","41"
"1999","K029","MOD OF ENGINE ACCESSORIES","$3,531,336.00","2"
"1999","K034","MOD OF METALWORK MACHINE","$1,512,848.00","12"
"1999","K035","MOD OF SERVICE & TRADE EQ","$72,000.00","1"
"1999","K036","MOD OF SP INDUSTRY MACHINERY","$114,000.00","4"
"1999","K038","MOD OF CONTRUCT EQ","$57,450.00","1"
"1999","K039","MOD OF MATERIALS HANDLING EQ","$472,464.00","5"
"1999","K040","MOD OF ROPE-CABLE-CHAIN","$103,115.00","2"
"1999","K041","MOD OF REFRIGERATION - AC EQ","$721,340.00","6"
"1999","K042","MOD OF FIRE-RESCUE-SAFETY EQ","$90,137.00","1"
"1999","K043","MOD OF PUMPS & COMPRESSORS","$117,068.00","1"
"1999","K044","MOD OF FURNACE-NUCLEAR REAC","$43,000.00","1"
"1999","K045","MOD OF PLUMBING-HEATING EQ","$52,032.00","3"
"1999","K046","MOD OF WATER PURIFICATION EQ","$114,000.00","4"
"1999","K048","MODIFICATION OF EQUIPMENT: VALVES","$27,058.00","1"
"1999","K049","MOD OF MAINT REPAIR SHOP EQ","$1,283,908.00","2"
"1999","K053","MOD OF HARDWARE & ABRASIVES","$34,739.00","1"
"1999","K058","MOD OF COMMUNICATION EQ","$111,337,283.00","81"
"1999","K059","MOD OF ELECT-ELCT EQ","$6,572,926.00","23"
"1999","K062","MOD OF LIGHTING FIXTURES","$754,000.00","5"
"1999","K063","MOD OF ALARM & SIGNAL SYSTEM","$104,450.00","2"
"1999","K066","MOD OF INSTRUMENTS & LAB EQ","$875,237.00","12"
"1999","K067","MOD OF PHOTOGRAPHIC EQ","$76,000.00","2"
"1999","K069","MOD OF TRAINING AIDS-DEVICES","$18,989,180.00","23"
"1999","K070","MOD OF ADP EQ & SUPPLIES","$1,483,441.00","10"
"1999","K071","MOD OF FURNITURE","$89,269.00","3"
"1999","K072","MOD OF HOUSEHOLD FURNISHINGS","$93,000.00","1"
"1999","K081","MOD OF CONTAINERS-PACKAGING","$4,977,735.00","27"
"1999","K099","MOD OF MISC EQ","$119,890,326.00","128"
"1999","L010","TECH REP SVCS/WEAPONS","$9,654,881.00","43"
"1999","L012","TECH REP SVCS/FIRE CONT EQ","$16,515,888.00","26"
"1999","L013","TECH REP SVCS/AMMO & EXPLOSIVES","$2,895,236.00","17"
"1999","L014","TECH REP SVCS/GUIDED MISSILES","$397,638,374.00","183"
"1999","L015","TECH REP SVCS/AIRCRAFT","$25,673,799.00","136"
"1999","L016","TECH REP SVCS/AIRCRAFT COMPONENTS","$75,527,029.00","417"
"1999","L017","TECH REP SVCS/AIRCRAFT GROUND EQ","$14,325,462.00","120"
"1999","L018","TECH REP SVCS/SPACE VEHICLES","$26,063,738.00","13"
"1999","L019","TECH REP SVCS/SHIPS-SML CRAFT-DOCKS","$16,996,872.00","12"
"1999","L020","TECH REP SVCS/SHIP & MARINE EQ","$3,159,419.00","36"
"1999","L023","TECH REP SVCS/VEHICLES-TRAILERS-CYC","$2,930,124.00","9"
"1999","L025","TECH REP SVCS/VEHICULAR EQ","-$50,282.00","2"
"1999","L028","TECH REP SVCS/ENGINES & TURBINES","$1,593,962.00","10"
"1999","L029","TECH REP SVCS/ENGINE ACCESSORIES","$102,000.00","2"
"1999","L034","TECH REP SVCS/METALWORK MACHINE","$221,798.00","4"
"1999","L039","TECH REP SVCS/MATERIALS HANDLING EQ","$185,162.00","4"
"1999","L042","TECH REP SVCS/FIRE-RESCUE-SAFETY EQ","$84,988.00","4"
"1999","L043","TECH REP SVCS/PUMPS & COMPRESSORS","$87,936.00","1"
"1999","L044","TECH REP SVCS/FURNACE-NUCLEAR REAC","$1,094,000.00","11"
"1999","L045","TECH REP SVCS/PLUMBING-HEATING EQ","$6,332.00","1"
"1999","L046","TECH REP SVCS/WATER PURIFICATION EQ","$5,293,000.00","9"
"1999","L047","TECH REP SVCS/PIPE-TUBING-HOSE","$287,742.00","4"
"1999","L048","TECH REP SVCS/VALVES","$56,438.00","2"
"1999","L053","TECH REP SVCS/HARDWARE & ABRASIVES","$401,000.00","1"
"1999","L058","TECH REP SVCS/COMMUNICATION EQ","$17,736,782.00","80"
"1999","L059","TECH REP SVCS/ELECT-ELCT EQ","$6,627,661.00","47"
"1999","L060","TECH REP SVCS/FIBER OPTICS MAT","$45,000.00","1"
"1999","L061","TECH REP SVCS/POWER DISTRIBUTION EQ","$256,084.00","6"
"1999","L063","TECH REP SVCS/ALARM & SIGNAL SYSTEM","$717,635.00","5"
"1999","L065","TECH REP SVCS/MEDICAL-DENTAL-VET EQ","$253,488.00","7"
"1999","L066","TECH REP SVCS/INSTRUMENTS & LAB EQ","$558,123.00","7"
"1999","L067","TECH REP SVCS/PHOTOGRAPHIC EQ","$3,281,490.00","6"
"1999","L068","TECH REP SVCS/CHEMICAL PRODUCTS","$93,197.00","2"
"1999","L069","TECH REP SVCS/TRAINING AIDS-DEVICES","-$2,257,345.00","5"
"1999","L070","TECH REP SVCS/ADP EQ & SUPPLIES","$10,943,523.00","64"
"1999","L071","TECH REP SVCS/FURNITURE","$31,484.00","1"
"1999","L073","TECH REP SVCS/FOOD PREP-SERVING EQ","$8,305,720.00","4"
"1999","L074","TECH REP SVCS/OFFICE MACHINES","$33,522.00","1"
"1999","L075","TECH REP SVCS/OFFICE SUPPLIES","$224,909.00","9"
"1999","L076","TECH REP SVCS/BOOKS-MAPS-PUBS","$136,000.00","5"
"1999","L084","TECH REP SVCS/CLOTHING - INDIVID EQ","$441,750.00","1"
"1999","L087","TECH REP SVCS/AGRICULTURAL SUPPLIES","$183,984.00","1"
"1999","L088","TECH REP SVCS/LIVE ANIMALS","$129,950.00","2"
"1999","L099","TECH REP SVCS /MISC EQ","$102,855,883.00","570"
"1999","M111","OPERATION OF OFFICE BUILDINGS","$132,743,213.19","136"
"1999","M112","OPER OF GOVT CONF SPACE & FAC","$272,000.00","3"
"1999","M119","OPER OF GOVT OTHER ADMIN-SVC BLDGS","$182,192,614.00","238"
"1999","M121","OPER OF GOVT AIR TRAFFIC TOWERS","$4,975,325.00","18"
"1999","M123","OPER OF GOVT RADAR & NAV FACILITY","$139,775,853.00","113"
"1999","M124","OPERATION OF AIRPORT RUNWAYS","$1,239,514.00","2"
"1999","M125","OPERATION OF AIRPORT TERMINALS","$40,506,571.00","11"
"1999","M126","OPER OF GOVT MISSILE SYSTEMS FAC","$54,090,945.60","17"
"1999","M127","OPER OF GOVT ELCT & COMM SYS FAC","$250,730,220.00","204"
"1999","M129","OPER OF GOVT OTHER AIRFIELD STRUCT","$16,679,323.00","21"
"1999","M131","OPERATION OF SCHOOLS","$1,358,943.00","2"
"1999","M139","OPER OF GOVT OTHER EDUCATIONAL BLDG","$714,374,218.43","515"
"1999","M141","OPER OF GOVT HOSPITALS & INFIRMARY","$15,199,971.00","70"
"1999","M142","OPER OF GOVT LABS & CLINICS","$13,609,664.00","37"
"1999","M151","OPERATION OF AMMUNITION FACILITIES","$124,162,226.00","220"
"1999","M152","OPERATION OF MAINTENANCE BUILDINGS","$3,589,000.00","20"
"1999","M153","OPERATION OF PRODUCTION BUILDINGS","$9,993,999.00","54"
"1999","M155","OPER OF GOVT TANK AUTOMOTIVE FAC","$353,955.00","2"
"1999","M159","OPER OF GOVT OTHER INDUSTRIAL BLDG","$1,372,856,654.00","50"
"1999","M161","OPER OF GOVT FAMILY HOUSING","$102,244,227.00","184"
"1999","M162","OPERATION OF RECREATIONAL BUILDINGS","$123,004.00","2"
"1999","M163","OPER OF GOVT TROOP HOUSING","$279,704.00","1"
"1999","M164","OPERATION OF DINING FACILITIES","$7,039,469.00","27"
"1999","M166","OPERATION OF PENAL FACILITIES","-$2,157,491.18","10"
"1999","M169","OPER OF GOVT OTHER RESIDENTIAL BLDG","$351,441.00","1"
"1999","M171","OPER OF GOVT AMMO STORAGE BLDGS","$1,865,310.00","5"
"1999","M173","OPERATION OF FUEL STORAGE BUILDINGS","$17,414,039.00","34"
"1999","M179","OPER OF GOVT OTHER WAREHOUSE BLDGS","$14,404,208.00","53"
"1999","M181","OPER OF GOVT R&D GOCO FACILITIES","$14,028,661,843.85","565"
"1999","M182","OPER OF GOVT R&D GOGO FACILITIES","$27,183,855.00","23"
"1999","M183","OPER OF GOVT R&D GOCO ENVIR LABS","$52,675,000.00","16"
"1999","M191","OPER OF GOVT EXHIBITION BUILDINGS","$106,996.00","1"
"1999","M192","OPER OF GOVT TEST BUILDINGS","$26,533,213.85","46"
"1999","M199","OPER OF GOVT MISC BLDGS","$467,858,877.00","480"
"1999","M211","OPERATION OF DAMS","$9,356,923.00","11"
"1999","M212","OPERATION OF CANALS","$7,000.00","1"
"1999","M216","OPERATION OF DREDGING","$261,217.00","1"
"1999","M219","OPER OF GOVT OTHER CONSV STRUCTURE","$3,896,855.00","9"
"1999","M222","OPER OF GOVT HWYS-RDS-STS-BRDGS-RAI","$197,358.00","3"
"1999","M224","OPER OF GOVT PARKING FACILITIES","$351,000.00","5"
"1999","M232","OPERATION OF EPG FACILITIES - GAS","$59,000.00","1"
"1999","M241","OPERATION OF FUEL SUPPLY FACILITIES","$64,402.00","3"
"1999","M242","OPER OF GOVT HEATING & COOL PLANTS","$3,785,535.00","8"
"1999","M244","OPER OF GOVT SEWAGE & WASTE","$1,939,362.00","15"
"1999","M245","OPER OF GOVT WATER SUPPLY","$1,772,846.00","8"
"1999","M249","OPERATION OF OTHER UTILITIES","$67,286.00","2"
"1999","M291","OPER OF GOVT RECREA NON-BLDG STRUC","$3,705,142.00","15"
"1999","M293","OPER OF GOVT UNIMPROVED REAL PROP","$1,689,799.00","6"
"1999","M294","OPER OF GOVT WASTE TRMT-STORE FAC","$2,149,000.00","4"
