"Fiscal Year","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2009","1850","SPACE VEHICLE HANDLING & SERVICE EQ","$56,171,182.74","48"
"2009","1860","SPACE SURVIVAL EQUIPMENT","$5,436,211.37","11"
"2009","1900","Frigates and Corvettes","$13,660.00","5"
"2009","1901","AIRCRAFT CARRIERS","$2,638,642,355.06","1,385"
"2009","1902","CRUISERS","$64,317,831.00","71"
"2009","1903","DESTROYERS","$690,129,242.22","991"
"2009","1904","SUBMARINES","$3,282,439,254.23","628"
"2009","1905","COMBAT SHIPS AND LANDING VESSELS","$1,131,106,538.22","90"
"2009","1906","MINELAYERS ADN MINESWEEPERS","$2,068,935.63","9"
"2009","1907","LANDING CRAFT","$27,778,254.80","6"
"2009","1908","TORPEDO BOATS AND GUN BOATS","$205,398.98","3"
"2009","1909","Hydrofoils","$12,745.36","3"
"2009","1910","TRANSPORT VESSELS-PASSENGER & TROOP","$316,536,525.77","178"
"2009","1911","AMPHIBIOUS ASSAULT SHIPS","$1,501,389,380.00","430"
"2009","1915","CARGO AND TANKER VESSELS","$1,178,725,678.75","146"
"2009","1920","FISHING VESSELS","$13,609,979.89","138"
"2009","1921","TUGS AND TOWBOATS","$10,385,769.65","33"
"2009","1923","ICE BREAKERS","$394,630.52","23"
"2009","1924","REPAIR SHIPS","$35,397,174.21","308"
"2009","1925","SPECIAL SERVICE VESSELS","$29,722,160.34","98"
"2009","1926","Lightships","$5,920.00","3"
"2009","1927","Cable Ships","$2,900.00","1"
"2009","1928","SALVAGE VESSELS","$6,110,268.93","12"
"2009","1929","RESCUE VESSELS","$3,690,534.94","28"
"2009","1930","BARGES AND LIGHTERS, CARGO","$8,923,239.26","25"
"2009","1935","BARGES & LIGHTERS SPECIAL PURPOSE","$47,848,530.52","61"
"2009","1940","SMALL CRAFT","$529,526,779.22","1,051"
"2009","1945","PONTOONS AND FLOATING DOCKS","$5,795,321.22","103"
"2009","1950","FLOATING DRYDOCKS","$1,017,272.41","29"
"2009","1955","DREDGES","$17,265,111.85","41"
"2009","1990","MISCELLANEOUS VESSELS","$134,599,771.32","897"
"2009","2010","SHIP AND BOAT PROPULSION COMPONENTS","$631,535,241.32","1,059"
"2009","2020","RIGGING AND RIGGING GEAR","$6,931,317.90","85"
"2009","2030","DECK MACHINERY","$5,255,336.05","156"
"2009","2040","MARINE HARDWARE AND HULL ITEMS","$24,020,916.28","1,354"
"2009","2050","BUOYS","$12,384,256.06","186"
"2009","2060","COMMERCIAL FISHING EQUIPMENT","$704,810.52","37"
"2009","2090","MISC SHIP & MARINE EQ","$289,694,963.92","4,023"
"2009","2210","LOCOMOTIVES","$8,469,250.90","18"
"2009","2220","RAIL CARS","$290,116.00","11"
"2009","2230","RAILROAD RIGHT OF WAY CONSTR EQ","$2,342,548.25","41"
"2009","2240","LOCOMOTIVE & RAIL CAR ACCESSORIES","$573,058,751.07","66"
"2009","2250","TRACK MATERIAL, RAILROAD","$2,623,687.54","43"
"2009","2305","GROUND EFFECT VEHICLES","$527,433,804.85","786"
"2009","2310","PASSENGER MOTOR VEHICLES","$466,937,266.45","5,243"
"2009","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$9,442,639,076.75","56,658"
"2009","2330","TRAILERS","$1,139,423,280.19","2,303"
"2009","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","$33,163,593.27","1,281"
"2009","2350","COMBAT ASSAULT & TACTICAL VEH","$6,181,435,987.48","1,786"
"2009","2355","COMBAT ASSAULT AND TACTICAL VEHICLES WHEELED","$2,517,666,686.35","111"
"2009","2410","TRACTORS, FULL TRACKED, LOW SPEED","$9,470,861.40","356"
"2009","2420","TRACTORS, WHEELED","$28,364,874.82","694"
"2009","2430","TRACTORS, FULL TRACKED, HIGH SPEED","$1,498,960.25","27"
"2009","2510","VEH CAB BODY FRAME STRUCTURAL COMP","$300,545,933.59","3,370"
"2009","2520","VEH POWER TRANSMISSION COMPONENTS","$202,791,478.32","1,843"
"2009","2530","VEH BRAKE STEERING AXLE WHEEL COMP","$378,012,021.56","3,329"
"2009","2540","VEHICULAR FURNITURE AND ACCESSORIES","$149,647,331.98","3,389"
"2009","2541","VEH ACCESSORY/WEAPONS SYS SPECIFIC","$1,008,767,920.69","179"
"2009","2590","MISCELLANEOUS VEHICULAR COMPONENTS","$538,845,050.48","14,215"
"2009","2610","TIRES & TUBES PNEUMATIC EXCEPT AIR","$70,943,546.23","3,612"
"2009","2620","TIRES & TUBES PNEUMATIC AIRCRAFT","$42,759,949.48","2,036"
"2009","2630","TIRES, SOLID AND CUSHION","$2,041,078.93","222"
"2009","2640","TIRES & TUBES REBUILDING-REP MTL","$8,207,743.66","196"
"2009","2805","GAS RECIPROCATING ENG - EXCEPT AIR","$7,164,172.90","315"
"2009","2810","GAS RECIPROCATING ENG - AIRCRAFT","$1,618,307.64","84"
"2009","2815","DIESEL ENGINES AND COMPONENTS","$365,633,633.84","2,551"
"2009","2820","STEAM ENGINES RECIPROCATING & COMPS","$37,146.72","4"
"2009","2825","STEAM TURBINES AND COMPONENTS","$33,286,958.98","264"
"2009","2830","WATER TURBINES,WATER WHEELS & COMPS","$52,280,726.74","92"
"2009","2835","GAS TURBINES & JET ENG EXCEPT AIR","$663,466,622.28","1,024"
"2009","2840","GAS TURBINES & JET ENGINES AIRCRAFT","$4,354,694,304.63","3,936"
"2009","2845","ROCKET ENGINES AND COMPONENTS","$24,459,526.87","31"
"2009","2850","GASOLINE ROTORY ENGINES & COMPS","-$77,529.50","67"
"2009","2895","MISC ENGINES & COMPONENTS","$171,844,743.69","704"
"2009","2910","ENGINE FUEL SYS COMPONENTS NONAIR","$42,451,609.67","2,174"
"2009","2915","ENGINE FUEL SYSTEM COMPONENTS AIR","$171,367,186.55","1,229"
"2009","2920","ENGINE ELECT SYS COMPS NONAIRCRAFT","$44,808,566.35","939"
"2009","2925","ENGINE ELECT SYS COMPS - AIRCRAFT","$15,882,747.84","308"
"2009","2930","ENGINE COOLING SYS COMPS - NONAIR","$27,553,191.20","759"
"2009","2935","ENGINE COOLING SYS COMPONENTS - AIR","$6,267,060.09","97"
"2009","2940","ENGINE AIR & OIL FILTERS - NONAIR","$12,856,614.86","815"
"2009","2945","ENGINE AIR & OIL FILTERS - AIR","$8,879,598.35","178"
"2009","2950","TURBOSUPERCHARGERS AND COMPONENTS","$12,391,453.65","234"
"2009","2990","MISC ENGINE ACCESSORIES - NONAIR","$26,205,119.64","1,264"
"2009","2995","MISC ENGINE ACCESSORIES - AIRCRAFT","$133,591,249.66","756"
"2009","3010","TORQUE CONVERTERS & SPEED CHANGERS","$27,815,619.93","1,028"
"2009","3020","GEAR PULLEY SPROCKET & TRAN CHAIN","$31,803,249.60","1,448"
"2009","3030","BELTING DRIVE BELTS FAN BELTS & ACC","$18,315,982.41","277"
"2009","3040","MISC POWER TRANSMISSION EQ","$113,724,891.61","4,166"
"2009","3110","BEARINGS, ANTIFRICTION, UNMOUNTED","$77,651,846.13","2,894"
"2009","3120","BEARINGS, PLAIN, UNMOUNTED","$50,031,525.00","3,365"
"2009","3130","BEARINGS, MOUNTED","$5,427,343.79","271"
"2009","3210","SAWMILL AND PLANING MILL MACHINERY","$513,581.52","26"
"2009","3220","WOODWORKING MACHINES","$7,665,451.99","177"
"2009","3230","TOOLS - ATTACHS FOR WOODWORK MACH","$832,260.62","92"
"2009","3405","SAWS AND FILING MACHINES","$3,421,523.31","170"
"2009","3408","MACHING CENTERS & WAY-TYPE MACHINES","$30,508,978.04","142"
"2009","3410","ELECT & ULTRASONIC EROSION MACHINES","$3,282,141.46","50"
"2009","3411","BORING MACHINES.","$9,252,943.47","60"
"2009","3412","BROACHING MACHINES","$412,115.00","5"
"2009","3413","DRILLING AND TAPPING MACHINES","$1,866,275.64","92"
"2009","3414","GEAR CUTTING AND FINISHING MACHINES","$1,110,332.38","33"
"2009","3415","GRINDING MACHINES","$10,798,930.56","109"
"2009","3416","LATHES","$30,970,866.82","170"
"2009","3417","MILLING MACHINES","$17,013,718.93","247"
"2009","3418","PLANERS AND SHAPERS","$247,022.12","23"
"2009","3419","MISCELLANEOUS MACHINE TOOLS","$29,374,862.49","557"
"2009","3422","ROLLING MILLS AND DRAWING MACHINES","$173,166.90","12"
"2009","3424","METAL HEAT TREATING EQ","$3,600,587.70","111"
"2009","3426","METAL FINISHING EQUIPMENT","$19,842,399.38","227"
"2009","3431","ELECTRIC ARC WELDING EQUIPMENT","$3,514,488.12","238"
"2009","3432","ELECTRIC RESISTANCE WELDING EQ","$530,268.49","37"
"2009","3433","GAS WELD HEAT CUT - METALIZING EQ","$6,586,789.37","232"
"2009","3436","WELDING POSITIONERS & MANIPULATORS","$2,840,581.08","91"
"2009","3438","MISCELLANEOUS WELDING EQUIPMENT","$6,223,252.61","237"
"2009","3439","MISC WELD SOLDER & BRAZING SUPPLY","$9,884,691.23","748"
"2009","3441","BENDING AND FORMING MACHINES","$7,830,396.54","121"
"2009","3442","HYDRAULIC/PNEUMATIC POWER PRESS DR","$6,439,925.40","306"
"2009","3443","MECHANICAL PRESSES, POWER DRIVEN","$6,414,379.75","124"
"2009","3444","MANUAL PRESSES","$1,590,265.03","36"
"2009","3445","PUNCHING AND SHEARING MACHINES","$8,027,193.23","89"
"2009","3446","FORGING MACHINERY AND HAMMERS","$562,414.18","21"
"2009","3447","WIRE & METAL RIBBON FORMING MACHS","$201,835.90","19"
"2009","3448","RIVETING MACHINES","$1,137,347.78","30"
"2009","3449","MSC SECONDARY METAL FORM-CUT MACH","$6,100,518.52","142"
"2009","3450","MACHINE TOOLS, PORTABLE","$2,496,143.29","164"
"2009","3455","CUTTING TOOLS FOR MACHINE TOOLS","$3,600,887.54","379"
"2009","3456","SECONDARY METAL MACH-CUTTING TOOLS","$9,991,163.65","95"
"2009","3460","MACHINE TOOL ACCESSORIES","$7,074,917.26","621"
"2009","3461","SECONDARY METALWORKING MACH-ACCESS","$413,747.01","29"
"2009","3465","PRODUCTION JIGS FIXTURES & TEMPLATE","$1,265,827.07","58"
"2009","3470","MACHINE SHOP SETS KITS & OUTFITS","$7,805,553.98","268"
"2009","3510","LAUNDRY AND DRY CLEANING EQUIPMENT","$41,191,744.00","931"
"2009","3520","SHOE REPAIRING EQUIPMENT","$70,891.44","5"
"2009","3530","IND SEW MACH & MOBILE TEXTILE SHOPS","$805,280.56","67"
"2009","3540","WRAPPING AND PACKAGING MACHINERY","$11,538,949.38","1,037"
"2009","3550","VENDING AND COIN OPERATED MACHINES","$1,142,411.74","40"
"2009","3590","MISC SERVICE & TRADE EQ","$120,959,606.90","2,210"
"2009","3605","FOOD PRODUCTS MACHINE & EQ","$14,686,656.14","689"
"2009","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$78,908,977.34","5,308"
"2009","3611","INDUSTRIAL MARKING MACHINES","$4,071,987.60","200"
"2009","3615","PULP AND PAPER INDUSTRIES MACHINERY","$4,506,646.25","161"
"2009","3620","RUBBER & PLASTIC WORKING MACHINE","$4,538,335.42","47"
"2009","3625","TEXTILE INDUSTRIES MACHINERY","$9,068,459.77","109"
"2009","3630","CLAY-CONCRETE PRODUCTS MACH","$6,984,896.01","183"
"2009","3635","CRYSTAL & GLASS INDUSTRIES MACHINE","$319,144.60","26"
"2009","3640","TOBACCO MANUFACTURING MACHINERY","$10,349.43","2"
"2009","3645","LEATHER TANNING & WORKING MACHINE","$101,834.43","9"
"2009","3650","CHEMICAL & PHARMACEUTICAL MACHINE","$1,623,424.83","67"
"2009","3655","GAS GENERATING & DISPENSING SYSTEM","$34,936,531.60","550"
"2009","3660","INDUSTRIAL SIZE REDUCTION MACHINERY","$2,116,619.61","33"
"2009","3670","PRINTED CIRCUIT BOARD MFG MACH","$10,311,184.63","100"
"2009","3680","FOUNDRY MACHINE - RELATED EQ & SUP","$3,220,775.61","43"
"2009","3685","SPECIAL METAL CONTAINER MFG MACH","$8,400,743.35","143"
"2009","3690","SPECIAL AMMUNITION & ORDNANCE MACH","$42,094,251.60","188"
"2009","3693","INDUSTRIAL ASSEMBLY MACHINES","$3,473,298.14","138"
"2009","3694","CLEAN WORK STATIONS ENVIRONMENT EQ","$4,086,374.62","118"
"2009","3695","MISC SPECIAL INDUSTRY MACHINE","$58,662,622.01","1,511"
"2009","3710","SOIL PREPARATION EQUIPMENT","$18,957,677.19","437"
"2009","3720","HARVESTING EQUIPMENT","$2,370,509.55","141"
"2009","3730","DAIRY POULTRY & LIVESTOCK EQ","$863,402.80","84"
"2009","3740","PEST DISEASE & FROST CONT EQ","$4,372,294.09","161"
"2009","3750","GARDENING IMPLEMENTS AND TOOLS","$11,561,178.49","3,612"
"2009","3760","ANIMAL DRAWN VEHICLE & FARM TRAILER","$169,450.60","14"
"2009","3770","SADDLERY,HARNESS,WHIPS & FURNISHING","$1,623,461.45","101"
"2009","3805","EARTH MOVING & EXCAVATING EQ","$213,662,212.94","2,423"
"2009","3810","CRANES AND CRANE-SHOVELS","$34,743,493.36","340"
"2009","3815","CRANE AND CRANE-SHOVEL ATTACHMENTS","$3,184,367.60","177"
"2009","3820","MINING,ROCK DRILLING,EARTH BORE EQ","-$24,877,360.58","206"
"2009","3825","ROAD CLEARING & CLEANING EQ","$51,779,170.33","455"
"2009","3830","TRUCK AND TRACTOR ATTACHMENTS","$10,647,551.10","576"
"2009","3835","PETROLEUM PRODUCTION-DISTRIB EQ","$76,418,374.59","297"
"2009","3895","MISC CONTRUCT EQ","$583,040,782.29","1,651"
"2009","3910","CONVEYORS","$10,053,247.81","189"
"2009","3915","MATERIALS FEEDERS","$927,695.62","59"
"2009","3920","MAT HANDLING EQ - NONSELF-PROPELLED","$257,942,417.20","1,081"
"2009","3930","WAREHOUSE TRKS & TRACTORS SELF-PROP","$194,982,741.41","1,372"
"2009","3940","BLOCKS, TACKLE, RIGGING, AND SLINGS","$8,019,180.41","355"
"2009","3950","WINCHES HOISTS CRANES & DERRICKS","$60,641,372.25","826"
"2009","3960","FREIGHT ELEVATORS","$21,174,439.65","310"
"2009","3990","MISC MATERIALS HANDLING EQ","$208,026,057.61","2,153"
"2009","4010","CHAIN AND WIRE ROPE","$19,165,397.82","900"
"2009","4020","FIBER ROPE, CORDAGE, AND TWINE","$31,736,502.76","790"
"2009","4030","FITTINGS FOR ROPE, CABLE, AND CHAIN","$9,307,503.95","619"
"2009","4110","REFRIGERATION EQUIPMENT","$58,392,533.16","2,344"
"2009","4120","AIR CONDITIONING EQUIPMENT","$104,196,952.04","2,619"
"2009","4130","REFRIGERATION & AIR CONDITION COMP","$52,627,892.46","1,883"
"2009","4140","FANS AIR CIRCULATORS & BLOWER EQ","$36,292,857.56","1,506"
"2009","4150","VORTEX TUBES AND REL. COOLING TUBES","$122,667.78","7"
"2009","4210","FIRE FIGHTING EQUIPMENT","$262,663,290.10","3,460"
"2009","4220","MARINE LIFESAVING & DIVING EQ","$317,823,232.37","2,985"
"2009","4230","DECONTAMINATING & IMPREGNATING EQ","$42,641,294.40","297"
"2009","4235","Haz. Mat. Spill Cntnmnt. & Clean-up","$14,556,343.97","736"
"2009","4240","SAFETY AND RESCUE EQUIPMENT","$310,732,534.61","5,336"
"2009","4250","RECYCLING AND RECLAMATION EQUIPMENT","$3,307,466.42","176"
"2009","4310","COMPRESSORS AND VACUUM PUMPS","$57,158,295.77","2,221"
"2009","4320","POWER AND HAND PUMPS","$165,836,841.96","4,676"
"2009","4330","CENTRIFUGALS SEPARATORS & FILTERS","$39,680,581.75","2,135"
"2009","4410","INDUSTRIAL BOILERS","$6,550,668.57","310"
"2009","4420","HEAT EXCHANGERS & STEAM CONDENSERS","$10,613,680.53","342"
"2009","4430","INDUSTRIAL FURNACES,KILNS & OVENS","$5,472,677.52","209"
"2009","4440","DRIERS DEHYDRATORS & ANHYDRATORS","$9,536,550.42","275"
"2009","4460","AIR PURIFICATION EQUIPMENT","$20,614,874.12","477"
"2009","4470","NUCLEAR REACTORS","$1,928,116,528.07","508"
"2009","4510","PLUMBING FIXTURES AND ACCESSORIES","$45,247,420.53","2,631"
"2009","4520","SPACE AND WATER HEATING EQUIPMENT","$40,582,244.61","1,042"
"2009","4530","FUEL BURNING EQUIPMENT UNITS","$20,757,383.37","236"
"2009","4540","WASTE DISPOSAL EQUIPMENT","$41,126,779.55","985"
"2009","4610","WATER PURIFICATION EQUIPMENT","$104,606,322.61","863"
"2009","4620","WATER DISTILL EQ-MARINE & INDUST","$3,397,710.16","173"
"2009","4630","SEWAGE TREATMENT EQUIPMENT","$11,930,733.49","348"
"2009","4710","PIPE, TUBE AND RIGID TUBING","$70,449,584.55","3,646"
"2009","4720","HOSE AND FLEXIBLE TUBING","$64,292,858.07","4,426"
"2009","4730","FITTINGS - HOSE PIPE & TUBE","$81,760,915.44","8,321"
"2009","4810","VALVES, POWERED","$98,110,111.98","2,772"
"2009","4820","VALVES, NONPOWERED","$145,227,761.71","8,631"
"2009","4910","MOTOR VEHICLE MAINT EQ","$85,862,951.55","1,739"
"2009","4920","AIRCRAFT MAINT & REP SHOP EQ","$329,507,816.81","2,673"
"2009","4921","TORPEDO MAINT REP & CHECKOUT EQ","$1,597,390.80","47"
"2009","4923","DEPTH CHARGES-MINES MAINT & REP EQ","$169,880.54","5"
"2009","4925","AMMUNITION MAINT - CHECKOUT EQ","$4,975,357.71","50"
"2009","4927","ROCKET MAINT & REP EQ","$448,849.00","3"
"2009","4930","LUBRICATION & FUEL DISPENSING EQ","$22,075,943.79","952"
"2009","4931","FIRE CONT MAINT EQ","$3,106,943.35","163"
"2009","4933","WEAPONS MAINT EQ","$95,177,493.59","352"
"2009","4935","GUIDED MISSILE MAINT EQ","$4,425,902.66","169"
"2009","4940","MISC MAINT EQ","$130,684,613.82","3,159"
"2009","4960","SPACE VEHICLE MAINT EQ","$80,382.80","10"
"2009","4970","MULTI GUIDED WEAPON/SPEC MAINT EQ","$9,125,438.00","21"
"2009","5110","HAND TOOLS, EDGED, NONPOWERED","$35,843,343.39","11,051"
"2009","5120","HAND TOOLS, NONEDGED, NONPOWERED","$150,594,666.35","233,048"
"2009","5130","HAND TOOLS, POWER DRIVEN","$23,884,063.58","8,710"
"2009","5133","DRILL BITS,COUNTERBORES & SINKS","$5,353,450.91","15,240"
"2009","5136","TAPS,DIES & COLLETS-HAND & MACHINE","$1,528,000.28","2,933"
"2009","5140","TOOL AND HARDWARE BOXES","$14,828,853.86","4,246"
"2009","5180","SETS KITS & OUTFITS OF HAND TOOLS","$230,973,044.33","5,963"
"2009","5210","MEASURING TOOLS, CRAFTSMEN'S","$7,184,860.88","4,231"
"2009","5220","GAGES & PRECISION LAYOUT TOOL","$3,944,013.72","265"
"2009","5280","SETS, KITS & OUTFITS OF MEASURING T","$3,458,258.80","155"
"2009","5305","SCREWS","$39,729,027.58","8,565"
"2009","5306","BOLTS","$51,230,046.96","4,591"
"2009","5307","STUDS","$5,503,701.40","714"
"2009","5310","NUTS AND WASHERS","$50,044,759.42","7,135"
"2009","5315","NAILS, MACHINE KEYS, AND PINS","$28,452,565.70","4,528"
"2009","5320","RIVETS","$272,712,553.45","6,777"
"2009","5325","FASTENING DEVICES","$18,906,937.57","2,135"
"2009","5330","PACKING AND GASKET MATERIALS","$69,844,740.02","5,884"
"2009","5331","O-RING","$4,771,093.79","1,111"
"2009","5335","METAL SCREENING","$929,613.64","170"
"2009","5340","HARDWARE","$394,566,494.88","18,185"
"2009","5341","BRACKETS","$2,438,453.13","143"
"2009","5342","HARDWARE, WEAPON SYSTEM","$97,756,609.97","2,000"
"2009","5345","DISKS AND STONES, ABRASIVE","$4,020,356.98","6,279"
"2009","5350","ABRASIVE MATERIALS","$13,707,063.52","4,034"
"2009","5355","KNOBS AND POINTERS","$2,577,937.98","382"
"2009","5360","COIL, FLAT, LEAF, AND WIRE SPRINGS","$14,676,314.65","919"
"2009","5365","BUSHINGS, RINGS, SHIMS AND SPACERS","$19,621,341.81","2,092"
"2009","5410","PREFABRICATED & PORTABLE BUILDINGS","$268,226,977.81","2,249"
"2009","5411","RIGID WALL SHELTERS","$38,286,070.29","191"
"2009","5419","COLLECTIVE MODULAR SUPPORT SYSTEM","$90,558,558.82","241"
"2009","5420","BRIDGES, FIXED AND FLOATING","$190,570,343.60","207"
"2009","5430","STORAGE TANKS","$126,018,439.93","11,963"
"2009","5440","SCAFFOLDING EQ & CONCRETE FORMS","$10,676,300.86","988"
"2009","5445","PREFABRICATED TOWER STRUCTURES","$7,530,531.86","109"
"2009","5450","MISC PREFABRICATED STRUCTURES","$155,672,857.57","2,153"
"2009","5510","LUMBER & RELATED WOOD MATERIALS","$53,099,038.30","3,250"
"2009","5520","MILLWORK","$1,510,178.61","111"
"2009","5530","PLYWOOD AND VENEER","$38,586,795.00","1,111"
"2009","5610","MINERAL CONTRUCT MATERIALS BULK","$141,030,794.77","3,023"
"2009","5620","TILE, BRICK, AND BLOCK","$38,919,461.03","456"
"2009","5630","PIPE AND CONDUIT, NONMETALLIC","$1,558,809.40","101"
"2009","5640","WALLBOARD BLDG & THERMAL INSULATION","$12,512,874.38","5,812"
"2009","5650","ROOFING AND SIDING MATERIALS","$22,234,948.64","406"
"2009","5660","FENCING FENCES & GATES","$54,205,931.47","1,243"
"2009","5670","BUILDING COMPONENTS, PREFABRICATED","$129,081,665.63","3,260"
"2009","5675","NONWOOD CONSTRUCT MATERIAL","$6,836,317.56","218"
"2009","5680","MISC CONTRUCT MATERIALS","$973,802,675.48","27,591"
"2009","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$377,452,373.61","8,921"
"2009","5810","COMM SECURITY EQ & COMPS","$1,077,827,178.78","4,343"
"2009","5811","OTHER CRYPTOLOGIC EQ & COMPONENTS","$94,579,530.52","241"
"2009","5815","TELETYPE AND FACSIMILE EQUIPMENT","$4,084,564.24","263"
"2009","5820","RADIO TV EQ EXCEPT AIRBORNE","$1,804,163,482.39","7,248"
"2009","5821","RADIO & TV EQ AIRBORNE","$489,400,617.55","1,334"
"2009","5825","RADIO NAVIGATION EQ - EXCEPT AIR","$442,231,940.68","773"
"2009","5826","RADIO NAVIGATION EQ AIR","$415,785,273.54","1,417"
"2009","5830","INTERCOMM PUBLIC ADDRESS SYS EX AIR","$12,946,394.30","491"
"2009","5831","INTERCOMM PUBLIC ADDRESS SYS - AIR","$7,130,936.80","143"
"2009","5835","SOUND RECORDING & REPRODUCING EQ","$32,134,378.68","556"
"2009","5836","VIDEO RECORDING AND REPRODUCING EQU","$118,132,500.09","2,655"
"2009","5840","RADAR EQUIPMENT, EXCEPT AIRBORNE","$1,439,089,226.97","1,566"
"2009","5841","RADAR EQUIPMENT, AIRBORNE","$563,057,275.75","777"
"2009","5845","UNDERWATER SOUND EQUIPMENT","$299,221,200.83","665"
"2009","5850","VISIBLE INVISIBLE LIGHT COMMUN EQ","$96,044,519.13","239"
"2009","5855","NIGHT VISION EQ","$1,433,838,455.35","1,979"
"2009","5860","STIMULATED COHERENT RADIATION DEV","$105,260,146.14","302"
"2009","5865","ELEC COUNTERMEASURE & QUICK REAC EQ","$2,824,834,784.76","1,618"
"2009","5895","MISC COMMUNICATION EQ","$3,757,777,643.29","13,001"
"2009","5905","RESISTORS","$13,253,035.60","950"
"2009","5910","CAPACITORS","$7,751,802.74","559"
"2009","5915","FILTERS AND NETWORKS","$36,870,431.24","1,040"
"2009","5920","FUSES ARRESTERS ABORBERS & PROTECTO","$7,157,619.14","861"
"2009","5925","CIRCUIT BREAKERS","$27,539,844.84","1,669"
"2009","5930","SWITCHES","$110,118,839.79","5,509"
"2009","5935","CONNECTORS, ELECTRICAL","$69,745,635.07","7,087"
"2009","5940","LUGS TERMINALS & TERMINAL STRIPS","$9,219,658.14","865"
"2009","5945","RELAYS AND SOLENOIDS","$46,790,151.02","2,294"
"2009","5950","COILS AND TRANSFORMERS","$31,409,039.37","1,739"
"2009","5955","OSCILLATORS PIEZOELECTRIC CRYSTALS","$6,608,207.87","155"
"2009","5960","ELECTRON TUBES & ASSOC HARDWARE","$82,568,268.45","741"
"2009","5961","SEMI CONDUCTOR DEVICES","$22,587,518.36","1,077"
"2009","5962","MICROCIRCUITS, ELECTRONIC","$29,890,611.75","1,164"
"2009","5963","ELECTRONIC MODULES","$54,845,090.53","1,265"
"2009","5965","HEADSET,HANDSET,MICROPHONE & SPEAK","$164,827,624.95","1,435"
"2009","5970","ELECT INSULATORS & INSULATING MAT","$8,299,143.40","944"
"2009","5975","ELECTRICAL HARDWARE AND SUPPLIES","$91,116,231.19","4,185"
"2009","5977","ELECT CONTACT BRUSHES & ELECTRODES","$12,989,653.93","304"
"2009","5980","OPTOELECTRICAL DEVICES/ASSOC HARDWA","$28,879,883.45","449"
"2009","5985","ANTENNAS WAVEGUIDES & RELATED EQ","$261,479,656.08","4,970"
"2009","5990","SYNCHROS AND RESOLVERS","$7,061,776.56","341"
"2009","5995","CABLE CORD WIRE ASSEMBLY - COMM EQ","$130,256,122.65","5,060"
"2009","5996","AMPLIFIERS","$64,686,091.53","865"
"2009","5998","ELE ASSEMB-BDS CARDS-ASSOC HARDWARE","$378,637,844.86","6,681"
"2009","5999","MSC ELECT & ELECTRONIC COMPONENTS","$813,851,368.62","8,645"
"2009","6004","ROTARY JOINTS","$351,733.30","10"
"2009","6005","COUPLERS, SPLITTERS, & MIXERS","$368,551.44","25"
"2009","6006","ATTENUATORS","$467,190.35","8"
"2009","6007","FILTERS","$2,697,890.67","159"
"2009","6008","OPTICAL MULTIPLEXERS/DEMULTIPLEXERS","$435,922.94","19"
"2009","6010","FIBER OPTIC CONDUCTORS","$751,072.79","34"
"2009","6015","FIBER OPTIC CABLES","$35,347,092.86","672"
"2009","6020","FIBER OPTIC CABLE ASSEMBLY & HARNES","$6,471,676.42","185"
"2009","6021","FIBER OPTIC SWITCHES","$1,649,094.37","55"
"2009","6025","FIBER OPTIC TRANSMITTERS","$228,189.16","24"
"2009","6026","FIBER OPTIC RECEIVERS","$123,099.17","7"
"2009","6030","FIBER OPTIC DEVICES","$5,038,428.98","184"
"2009","6031","INTEGRATED OPTICAL CIRCUITS","$338,002.90","7"
"2009","6032","FIBER OPTIC LIGHT SOURCES","$1,805,610.61","38"
"2009","6033","FIBER OPTIC PHOTO DETECTORS","$71,817.00","8"
"2009","6034","FIBER OPTIC MOD/DEMODULATORS","$138,605.15","5"
"2009","6035","FIBER OPTIC LIGHT/IMAGE TRANSFER","$265,897.46","19"
"2009","6040","FIBER OPTIC SENSORS","$14,573,218.39","36"
"2009","6050","FIBER OPTIC PASSIVE DEVICES","$3,694,949.60","6"
"2009","6060","FIBER OPTIC INTERCONNECTORS","$2,751,000.98","175"
"2009","6070","FIBER OPTIC ACCESSORIES & SUPPLIES","$4,113,941.36","121"
"2009","6080","FIBER OPTIC KITS AND SETS","$3,649,231.21","75"
"2009","6099","MISC FIBER OPTIC COMPONENTS","$29,821,801.54","247"
"2009","6105","MOTORS, ELECTRICAL","$43,548,160.14","1,764"
"2009","6110","ELECTRICAL CONTROL EQUIPMENT","$114,159,467.36","2,605"
"2009","6115","GENERATORS & GENERATOR SETS ELECT","$561,009,256.31","2,802"
"2009","6116","FUEL CELL POWER UNITS, COMP, ACC","$11,894,331.93","71"
"2009","6117","SOLAR ELECTRIC POWER SYSTEMS","$92,147,094.74","267"
"2009","6120","TRANSFORMERS - DISTRIB & POWER STA","$70,008,210.50","572"
"2009","6125","CONVERTERS, ELECTRICAL, ROTATING","$4,932,250.70","156"
"2009","6130","CONVERTERS, ELECTRICAL, NONROTATING","$113,124,886.60","2,913"
"2009","6135","BATTERIES, NONRECHARGEABLE","$42,104,866.13","1,043"
"2009","6140","BATTERIES, RECHARGEABLE","$70,053,473.32","2,558"
