"Fiscal Year","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2012","AN94","R&D- MEDICAL: OTHER (ENGINEERING DEVELOPMENT)","$1,378,564.37","10"
"2012","AN95","OTHER MEDICAL (OPERATIONAL)","$52,848.00","1"
"2012","AN95","R&D- MEDICAL: OTHER (OPERATIONAL SYSTEMS DEVELOPMENT)","$6,443,805.47","42"
"2012","AN96","R&D- MEDICAL: OTHER (MANAGEMENT/SUPPORT)","$11,347,437.64","166"
"2012","AN97","R&D- MEDICAL: OTHER (COMMERCIALIZED)","$501,730.67","12"
"2012","AP21","R&D- NATURAL RESOURCE: LAND (BASIC RESEARCH)","$28,231.96","15"
"2012","AP22","R&D- NATURAL RESOURCE: LAND (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","-$0.22","1"
"2012","AP24","R&D- NATURAL RESOURCE: LAND (ENGINEERING DEVELOPMENT)","$8,123.53","6"
"2012","AP25","R&D- NATURAL RESOURCE: LAND (OPERATIONAL SYSTEMS DEVELOPMENT)","$6,000.00","1"
"2012","AP26","R&D- NATURAL RESOURCE: LAND (MANAGEMENT/SUPPORT)","$2,196,835.30","12"
"2012","AP27","R&D- NATURAL RESOURCE: LAND (COMMERCIALIZED)","$20,150.00","1"
"2012","AP31","R&D- NATURAL RESOURCE: MINERAL (BASIC RESEARCH)","$18,578.52","4"
"2012","AP32","R&D- NATURAL RESOURCE: MINERAL (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$0.00","1"
"2012","AP33","R&D- NATURAL RESOURCE: MINERAL (ADVANCED DEVELOPMENT)","$0.00","1"
"2012","AP41","R&D- NATURAL RESOURCE: RECREATION (BASIC RESEARCH)","$75,905.03","13"
"2012","AP43","R&D- NATURAL RESOURCE: RECREATION (ADVANCED DEVELOPMENT)","$6,429.33","1"
"2012","AP46","R&D- NATURAL RESOURCE: RECREATION (MANAGEMENT/SUPPORT)","$214,958.66","9"
"2012","AP51","R&D- NATURAL RESOURCE: MARINE AND OCEANOGRAPHIC (BASIC RESEARCH)","$3,587,499.72","13"
"2012","AP52","R&D- NATURAL RESOURCE: MARINE AND OCEANOGRAPHIC (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$277,303.35","8"
"2012","AP55","R&D- NATURAL RESOURCE: MARINE AND OCEANOGRAPHIC (OPERATIONAL SYSTEMS DEVELOPMENT)","$21,983.00","3"
"2012","AP56","R&D- NATURAL RESOURCE: MARINE AND OCEANOGRAPHIC (MANAGEMENT/SUPPORT)","$32,676.15","3"
"2012","AP57","R&D- NATURAL RESOURCE: MARINE AND OCEANOGRAPHIC (COMMERCIALIZED)","$18,510.00","1"
"2012","AP61","R&D- NATURAL RESOURCE: MARINE FISHERIES (BASIC RESEARCH)","$24,659.40","28"
"2012","AP62","R&D- NATURAL RESOURCE: MARINE FISHERIES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$12,305.00","2"
"2012","AP63","R&D- NATURAL RESOURCE: MARINE FISHERIES (ADVANCED DEVELOPMENT)","$226,600.00","2"
"2012","AP64","R&D- NATURAL RESOURCE: MARINE FISHERIES (ENGINEERING DEVELOPMENT)","$44,380.00","1"
"2012","AP65","R&D- NATURAL RESOURCE: MARINE FISHERIES (OPERATIONAL SYSTEMS DEVELOPMENT)","$40,820.00","2"
"2012","AP66","R&D- NATURAL RESOURCE: MARINE FISHERIES (MANAGEMENT/SUPPORT)","$0.00","2"
"2012","AP71","R&D- NATURAL RESOURCE: ATMOSPHERIC (BASIC RESEARCH)","$79,468.00","4"
"2012","AP72","R&D- NATURAL RESOURCE: ATMOSPHERIC (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","-$1,338.00","1"
"2012","AP73","R&D- NATURAL RESOURCE: ATMOSPHERIC (ADVANCED DEVELOPMENT)","$1,789,480.00","3"
"2012","AP74","R&D- NATURAL RESOURCE: ATMOSPHERIC (ENGINEERING DEVELOPMENT)","$180,455.00","4"
"2012","AP76","R&D- NATURAL RESOURCE: ATMOSPHERIC (MANAGEMENT/SUPPORT)","$4,790,999.56","67"
"2012","AP91","R&D- NATURAL RESOURCE: OTHER (BASIC RESEARCH)","$4,103,427.21","50"
"2012","AP92","R&D- NATURAL RESOURCE: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$0.00","5"
"2012","AP96","R&D- NATURAL RESOURCE: OTHER (MANAGEMENT/SUPPORT)","$3,226.00","1"
"2012","AQ12","R&D- SOCIAL SERVICES: GERIATRIC OTHER THAN MEDICAL (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","-$13,395.00","1"
"2012","AQ13","R&D- SOCIAL SERVICES: GERIATRIC OTHER THAN MEDICAL (ADVANCED DEVELOPMENT)","-$1,925.00","1"
"2012","AQ91","OTHER SOCIAL SERVICES (BASIC)","$7,600.00","3"
"2012","AQ91","R&D- SOCIAL SERVICES: OTHER (BASIC RESEARCH)","$1,739,584.88","71"
"2012","AQ92","R&D- SOCIAL SERVICES: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","-$9,978.75","3"
"2012","AQ93","R&D- SOCIAL SERVICES: OTHER (ADVANCED DEVELOPMENT)","$668,047.00","2"
"2012","AQ94","R&D- SOCIAL SERVICES: OTHER (ENGINEERING DEVELOPMENT)","$6,429.28","3"
"2012","AQ95","R&D- SOCIAL SERVICES: OTHER (OPERATIONAL SYSTEMS DEVELOPMENT)","$78,123.59","6"
"2012","AQ96","R&D- SOCIAL SERVICES: OTHER (MANAGEMENT/SUPPORT)","$5,538,378.80","38"
"2012","AQ97","R&D- SOCIAL SERVICES: OTHER (COMMERCIALIZED)","$24,505.50","34"
"2012","AR11","R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (BASIC RESEARCH)","$792,167,432.32","2,124"
"2012","AR12","R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$52,067,602.52","941"
"2012","AR13","R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (ADVANCED DEVELOPMENT)","$11,677,118.00","84"
"2012","AR14","R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (ENGINEERING DEVELOPMENT)","$56,320,218.68","95"
"2012","AR15","R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (OPERATIONAL SYSTEMS DEVELOPMENT)","$3,267,683.00","32"
"2012","AR16","R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (MANAGEMENT/SUPPORT)","$14,479,881.59","109"
"2012","AR20","R&D-SPACE SCIENCE & APPL","$53,977,956.00","6"
"2012","AR20",,"$9,939,000.00","3"
"2012","AR21","R&D- SPACE: SCIENCE/APPLICATIONS (BASIC RESEARCH)","$279,029,745.46","241"
"2012","AR22","R&D- SPACE: SCIENCE/APPLICATIONS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$2,001,054,296.85","1,911"
"2012","AR23","R&D- SPACE: SCIENCE/APPLICATIONS (ADVANCED DEVELOPMENT)","$92,440,619.05","187"
"2012","AR24","R&D- SPACE: SCIENCE/APPLICATIONS (ENGINEERING DEVELOPMENT)","$9,020,962.97","92"
"2012","AR25","R&D- SPACE: SCIENCE/APPLICATIONS (OPERATIONAL SYSTEMS DEVELOPMENT)","$740,696,246.30","52"
"2012","AR26","R&D- SPACE: SCIENCE/APPLICATIONS (MANAGEMENT/SUPPORT)","$1,606,231.00","26"
"2012","AR31","R&D- SPACE: FLIGHT (BASIC RESEARCH)","$1,286,608.80","13"
"2012","AR32","R&D- SPACE: FLIGHT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$3,148,083.00","17"
"2012","AR33","R&D- SPACE: FLIGHT (ADVANCED DEVELOPMENT)","$937,010,561.39","21"
"2012","AR34","R&D- SPACE: FLIGHT (ENGINEERING DEVELOPMENT)","$236,586,120.72","28"
"2012","AR35","R&D- SPACE: FLIGHT (OPERATIONAL SYSTEMS DEVELOPMENT)","$261,407,413.43","85"
"2012","AR36","R&D- SPACE: FLIGHT (MANAGEMENT/SUPPORT)","$140,000.00","2"
"2012","AR41","R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (BASIC RESEARCH)","$364,135.70","12"
"2012","AR42","R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$0.00","1"
"2012","AR43","R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (ADVANCED DEVELOPMENT)","$4,156,780.99","27"
"2012","AR44","R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (ENGINEERING DEVELOPMENT)","$59,570,956.00","13"
"2012","AR45","R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (OPERATIONAL SYSTEMS DEVELOPMENT)","$386,656,248.29","142"
"2012","AR46","R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (MANAGEMENT/SUPPORT)","$715,332.01","11"
"2012","AR55","RDTE/SP+TERRESTRIAL APP-ENG/MANUF","$9,470,000.00","8"
"2012","AR62","R&D- SPACE: STATION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$457,801,254.02","53"
"2012","AR64","R&D- SPACE: STATION (ENGINEERING DEVELOPMENT)","$7,779.05","1"
"2012","AR71","R&D- SPACE: COMMERCIAL PROGRAMS (BASIC RESEARCH)","-$20.00","1"
"2012","AR72","R&D- SPACE: COMMERCIAL PROGRAMS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$84,875.00","2"
"2012","AR73","R&D- SPACE: COMMERCIAL PROGRAMS (ADVANCED DEVELOPMENT)","$703,541.00","4"
"2012","AR74","R&D- SPACE: COMMERCIAL PROGRAMS (ENGINEERING DEVELOPMENT)","-$230,798.40","8"
"2012","AR91","R&D- SPACE: OTHER (BASIC RESEARCH)","$58,481,852.72","41"
"2012","AR92","R&D- SPACE: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$451,243,301.03","31"
"2012","AR93","R&D- SPACE: OTHER (ADVANCED DEVELOPMENT)","$2,915,000.00","4"
"2012","AR94","R&D- SPACE: OTHER (ENGINEERING DEVELOPMENT)","$4,274,079.00","5"
"2012","AR95","R&D- SPACE: OTHER (OPERATIONAL SYSTEMS DEVELOPMENT)","$273,444,740.00","41"
"2012","AR97","R&D- SPACE: OTHER (COMMERCIALIZED)","-$222,657.24","3"
"2012","AS11","AIR TRANSPORTATION (BASIC)","$7,110.00","1"
"2012","AS11","R&D- MODAL TRANSPORTATION: AIR (BASIC RESEARCH)","$676,617.57","36"
"2012","AS12","R&D- MODAL TRANSPORTATION: AIR (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$0.00","1"
"2012","AS13","R&D- MODAL TRANSPORTATION: AIR (ADVANCED DEVELOPMENT)","$2,008,212.00","6"
"2012","AS14","R&D- MODAL TRANSPORTATION: AIR (ENGINEERING DEVELOPMENT)","$1,658,284.26","4"
"2012","AS15","R&D- MODAL TRANSPORTATION: AIR (OPERATIONAL SYSTEMS DEVELOPMENT)","$2,967,287.46","11"
"2012","AS17","R&D- MODAL TRANSPORTATION: AIR (COMMERCIALIZED)","$5,641.40","2"
"2012","AS21","R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (BASIC RESEARCH)","$7,446,885.28","30"
"2012","AS23","R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (ADVANCED DEVELOPMENT)","$121,169.44","3"
"2012","AS26","R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (MANAGEMENT/SUPPORT)","$333,015.68","6"
"2012","AS27","R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (COMMERCIALIZED)","$4,202,398.52","30"
"2012","AS31","R&D- MODAL TRANSPORTATION: RAIL (BASIC RESEARCH)","$393,295.87","3"
"2012","AS32","R&D- MODAL TRANSPORTATION: RAIL (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$405,757.00","18"
"2012","AS33","R&D- MODAL TRANSPORTATION: RAIL (ADVANCED DEVELOPMENT)","$149,444.53","2"
"2012","AS34","R&D- MODAL TRANSPORTATION: RAIL (ENGINEERING DEVELOPMENT)","$808,970.52","8"
"2012","AS35","R&D- MODAL TRANSPORTATION: RAIL (OPERATIONAL SYSTEMS DEVELOPMENT)","$968,863.29","12"
"2012","AS36","R&D- MODAL TRANSPORTATION: RAIL (MANAGEMENT/SUPPORT)","$0.00","1"
"2012","AS41","R&D- MODAL TRANSPORTATION: MARINE (BASIC RESEARCH)","-$5,508,378.92","16"
"2012","AS42","R&D- MODAL TRANSPORTATION: MARINE (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$467,192.47","2"
"2012","AS44","R&D- MODAL TRANSPORTATION: MARINE (ENGINEERING DEVELOPMENT)","$2,400.00","1"
"2012","AS45","R&D- MODAL TRANSPORTATION: MARINE (OPERATIONAL SYSTEMS DEVELOPMENT)","-$6,506.73","1"
"2012","AS46","R&D- MODAL TRANSPORTATION: MARINE (MANAGEMENT/SUPPORT)","$8,925.00","4"
"2012","AS47","R&D- MODAL TRANSPORTATION: MARINE (COMMERCIALIZED)","$24,750.00","1"
"2012","AS91","OTHER MODAL TRANSPORTATION (BASIC)","$178,497.51","7"
"2012","AS91","R&D- MODAL TRANSPORTATION: OTHER MODAL (BASIC RESEARCH)","$8,973,833.52","138"
"2012","AS92","R&D- MODAL TRANSPORTATION: OTHER MODAL (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$49,816.00","2"
"2012","AT11","R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (BASIC RESEARCH)","$9,563,601.79","126"
"2012","AT12","R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$2,648,629.98","20"
"2012","AT13","R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (ADVANCED DEVELOPMENT)","$1,087,882.53","38"
"2012","AT14","R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (ENGINEERING DEVELOPMENT)","$1,847,063.00","13"
"2012","AT15","R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (OPERATIONAL SYSTEMS DEVELOPMENT)","$15,750.00","1"
"2012","AT16","R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (MANAGEMENT/SUPPORT)","$40,170.00","6"
"2012","AT17","R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (COMMERCIALIZED)","$1,243,372.70","15"
"2012","AT21","R&D- OTHER TRANSPORTATION: HUMAN FACTORS CONCERNING TRANSPORTATION (BASIC RESEARCH)","$887,625.34","12"
"2012","AT22","R&D- OTHER TRANSPORTATION: HUMAN FACTORS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$210,574.00","3"
"2012","AT23","R&D- OTHER TRANSPORTATION: HUMAN FACTORS CONCERNING TRANSPORTATION (ADVANCED DEVELOPMENT)","$9,373,379.00","4"
"2012","AT26","R&D- OTHER TRANSPORTATION: HUMAN FACTORS CONCERNING TRANSPORTATION (MANAGEMENT/SUPPORT)","$0.00","1"
"2012","AT31","R&D- OTHER TRANSPORTATION: NAVIGATION AND NAVIGATIONAL AIDS (BASIC RESEARCH)","$157,439.22","1"
"2012","AT33","R&D- OTHER TRANSPORTATION: NAVIGATION AND NAVIGATIONAL AIDS (ADVANCED DEVELOPMENT)","$1,853.48","1"
"2012","AT36","R&D- OTHER TRANSPORTATION: NAVIGATION AND NAVIGATIONAL AIDS (MANAGEMENT/SUPPORT)","$7,787.00","3"
"2012","AT41","R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (BASIC RESEARCH)","$353,832.00","3"
"2012","AT42","R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$2,716,382.37","3"
"2012","AT43","R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (ADVANCED DEVELOPMENT)","$149,924.00","2"
"2012","AT44","R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (ENGINEERING DEVELOPMENT)","$0.00","1"
"2012","AT45","R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (OPERATIONAL SYSTEMS DEVELOPMENT)","$1,777,575.90","3"
"2012","AT46","R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (MANAGEMENT/SUPPORT)","$0.00","2"
"2012","AT51","R&D- OTHER TRANSPORTATION: PIPELINE SAFETY (BASIC RESEARCH)","$500,000.00","1"
"2012","AT61","R&D- OTHER TRANSPORTATION: TRAFFIC MANAGEMENT (BASIC RESEARCH)","$393,822.47","7"
"2012","AT63","R&D- OTHER TRANSPORTATION: TRAFFIC MANAGEMENT (ADVANCED DEVELOPMENT)","$150,000.00","6"
"2012","AT64","R&D- OTHER TRANSPORTATION: TRAFFIC MANAGEMENT (ENGINEERING DEVELOPMENT)","$53,755.00","2"
"2012","AT65","R&D- OTHER TRANSPORTATION: TRAFFIC MANAGEMENT (OPERATIONAL SYSTEMS DEVELOPMENT)","$3,616,489.35","17"
"2012","AT71","R&D- OTHER TRANSPORTATION: TUNNELS AND OTHER SUBSURFACE STRUCTURES (BASIC RESEARCH)","$718,745.00","3"
"2012","AT76","R&D- OTHER TRANSPORTATION: TUNNELS AND OTHER SUBSURFACE STRUCTURES (MANAGEMENT/SUPPORT)","$0.00","1"
"2012","AT81","R&D- OTHER TRANSPORTATION: TRANSPORTING HAZARDOUS MATERIALS (BASIC RESEARCH)","$575,541.66","8"
"2012","AT84","R&D- OTHER TRANSPORTATION: TRANSPORTING HAZARDOUS MATERIALS (ENGINEERING DEVELOPMENT)","$6,600.00","1"
"2012","AT86","R&D- OTHER TRANSPORTATION: TRANSPORTING HAZARDOUS MATERIALS (MANAGEMENT/SUPPORT)","-$46,475.80","6"
"2012","AT87","R&D- OTHER TRANSPORTATION: TRANSPORTING HAZARDOUS MATS (COMMERCIALIZED)","$11,204.00","4"
"2012","AT91","R&D- OTHER TRANSPORTATION: OTHER GENERAL (BASIC RESEARCH)","$5,668,566.08","59"
"2012","AT92","R&D- OTHER TRANSPORTATION: OTHER GENERAL (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$712,502.25","20"
"2012","AT94","R&D- OTHER TRANSPORTATION: OTHER GENERAL (ENGINEERING DEVELOPMENT)","$149,523.00","5"
"2012","AT96","R&D- OTHER TRANSPORTATION: OTHER GENERAL (MANAGEMENT/SUPPORT)","-$3,963.99","8"
"2012","AT97","R&D- OTHER TRANSPORTATION: OTHER GENERAL (COMMERCIALIZED)","$15,336.17","5"
"2012","AV11","R&D- MINING: SUBSURFACE MINING EQUIPMENT (BASIC RESEARCH)","$17,130.00","2"
"2012","AV12","R&D- MINING: SUBSURFACE MINING EQUIPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$48,954.62","2"
"2012","AV13","R&D- MINING: SUBSURFACE MINING EQUIPMENT (ADVANCED DEVELOPMENT)","$0.00","1"
"2012","AV15","R&D- MINING: SUBSURFACE MINING EQUIPMENT (OPERATIONAL SYSTEMS DEVELOPMENT)","$0.00","1"
"2012","AV34","R&D- MINING: SUBSURFACE MINING METHODS (ENGINEERING DEVELOPMENT)","$25,000.00","1"
"2012","AV54","R&D- MINING: MINING RECLAMATION METHODS (ENGINEERING DEVELOPMENT)","$131,812.60","1"
"2012","AV61","R&D- MINING: MINING SAFETY (BASIC RESEARCH)","$53,687.56","1"
"2012","AV62","R&D- MINING: MINING SAFETY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$22,792.00","4"
"2012","AV64","R&D- MINING: MINING SAFETY (ENGINEERING DEVELOPMENT)","$249,162.00","2"
"2012","AV65","R&D- MINING: MINING SAFETY (OPERATIONAL SYSTEMS DEVELOPMENT)","$0.00","1"
"2012","AV71","R&D- MINING: METALLURGICAL (BASIC RESEARCH)","$0.00","1"
"2012","AV92","R&D- MINING: OTHER MINING ACTIVITIES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$1,462,419.79","16"
"2012","AV95","R&D- MINING: OTHER MINING ACTIVITIES (OPERATIONAL SYSTEMS DEVELOPMENT)","$247,840.00","1"
"2012","AV96","R&D- MINING: OTHER MINING ACTIVITIES (MANAGEMENT/SUPPORT)","$10,540.00","1"
"2012","AV97","R&D- MINING: OTHER MINING ACTIVITIES (COMMERCIALIZED)","$0.00","1"
"2012","AZ11","R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)","$1,906,808,874.53","1,855"
"2012","AZ12","R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","$906,044,683.31","2,840"
"2012","AZ13","R&D- OTHER RESEARCH AND DEVELOPMENT (ADVANCED DEVELOPMENT)","$147,258,326.11","203"
"2012","AZ13","R&D-OTHER R & D-ADV DEV","$200,000.00","1"
"2012","AZ14","R&D- OTHER RESEARCH AND DEVELOPMENT (ENGINEERING DEVELOPMENT)","$492,111,846.15","632"
"2012","AZ14","R&D-OTHER R & D-ENG DEV","$362,994.00","2"
"2012","AZ15","R&D- OTHER RESEARCH AND DEVELOPMENT (OPERATIONAL SYSTEMS DEVELOPMENT)","-$20,670,108.12","633"
"2012","AZ16","R&D- OTHER RESEARCH AND DEVELOPMENT (MANAGEMENT/SUPPORT)","$313,713,113.68","642"
"2012","AZ17","R&D- OTHER RESEARCH AND DEVELOPMENT (COMMERCIALIZED)","$5,799,176.10","32"
"2012","B502","AIR QUALITY ANALYSES","$6,255.85","2"
"2012","B502","SPECIAL STUDIES/ANALYSIS- AIR QUALITY","$18,641,831.88","432"
"2012","B503","SPECIAL STUDIES/ANALYSIS- ARCHEOLOGICAL/PALEONTOLOGICAL","$8,153,343.73","613"
"2012","B504","SPECIAL STUDIES/ANALYSIS- CHEMICAL/BIOLOGICAL","$24,582,618.30","595"
"2012","B504","STUDY/CHEMICAL-BIOLOGICAL","$0.00","5"
"2012","B505","SPECIAL STUDIES/ANALYSIS- COST BENEFIT","$6,411,581.55","58"
"2012","B506","SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC)","$68,057,792.90","471"
"2012","B507","ECONOMIC STUDIES","$24,952.00","1"
"2012","B507","SPECIAL STUDIES/ANALYSIS- ECONOMIC","$6,055,046.97","115"
"2012","B509","SPECIAL STUDIES/ANALYSIS- ENDANGERED SPECIES: PLANT/ANIMAL","$6,550,317.66","211"
"2012","B510","SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS","$104,452,356.21","2,680"
"2012","B510","STUDY/ENVIRONMENTAL ASSESSMENTS","$60,718.01","2"
"2012","B513","SPECIAL STUDIES/ANALYSIS- FEASIBILITY (NON-CONSTRUCTION)","$1,530,419.30","79"
"2012","B516","SPECIAL STUDIES/ANALYSIS- ANIMAL/FISHERIES","$8,875,571.65","378"
"2012","B517","SPECIAL STUDIES/ANALYSIS- GEOLOGICAL","$1,046,427.43","116"
"2012","B518","SPECIAL STUDIES/ANALYSIS- GEOPHYSICAL","$633,126.89","36"
"2012","B519","SPECIAL STUDIES/ANALYSIS- GEOTECHNICAL","$901,519.56","89"
"2012","B520","SPECIAL STUDIES/ANALYSIS- GRAZING/RANGE","$96,652.49","11"
"2012","B521","SPECIAL STUDIES/ANALYSIS- HISTORICAL","$4,613,323.44","162"
"2012","B522","SPECIAL STUDIES/ANALYSIS- LEGAL","$770,187.97","96"
"2012","B524","SPECIAL STUDIES/ANALYSIS- MATHEMATICAL/STATISTICAL","$21,889,884.61","78"
"2012","B525","SPECIAL STUDIES/ANALYSIS- NATURAL RESOURCE","$3,672,764.44","176"
"2012","B526","SPECIAL STUDIES/ANALYSIS- OCEANOLOGICAL","$3,535,369.31","47"
"2012","B527","SPECIAL STUDIES/ANALYSIS- RECREATION","$571,444.83","26"
"2012","B528","SPECIAL STUDIES/ANALYSIS- REGULATORY","$9,859,491.01","114"
"2012","B529","SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA","$104,326,349.48","899"
"2012","B530","SPECIAL STUDIES/ANALYSIS- SEISMOLOGICAL","$2,520,259.83","16"
"2012","B532","SPECIAL STUDIES/ANALYSIS- SOIL","$1,759,227.32","121"
"2012","B533","SPECIAL STUDIES/ANALYSIS- WATER QUALITY","$3,598,011.78","339"
"2012","B533","WATER QUALITY STUDIES","$8,420.00","2"
"2012","B534","SPECIAL STUDIES/ANALYSIS- WILDLIFE","$4,793,298.90","198"
"2012","B537","MEDICAL AND HEALTH STUDIES","$57,856.22","3"
"2012","B537","SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH","$153,213,459.73","515"
"2012","B538","SPECIAL STUDIES/ANALYSIS- INTELLIGENCE","$14,724,487.14","45"
"2012","B539","SPECIAL STUDIES/ANALYSIS- AERONAUTICAL/SPACE","$47,293,750.60","125"
"2012","B540","SPECIAL STUDIES/ANALYSIS- BUILDING TECHNOLOGY","$3,091,793.68","55"
"2012","B541","SPECIAL STUDIES/ANALYSIS- DEFENSE","$300,677,154.31","692"
"2012","B542","EDUCATIONAL STUDIES AND ANALYSES","$600.00","2"
"2012","B542","SPECIAL STUDIES/ANALYSIS- EDUCATIONAL","$73,588,194.37","406"
"2012","B543","ENERGY STUDIES","$382,307.20","1"
"2012","B543","SPECIAL STUDIES/ANALYSIS- ENERGY","$16,269,090.25","111"
"2012","B544","SPECIAL STUDIES/ANALYSIS- TECHNOLOGY","$968,040,941.68","149"
"2012","B545","SPECIAL STUDIES/ANALYSIS- HOUSING/COMMUNITY DEVELOPMENT","$13,279,978.61","17"
"2012","B546","SPECIAL STUDIES/ANALYSIS- SECURITY (PHYSICAL/PERSONAL)","$45,224,687.68","292"
"2012","B547","SPECIAL STUDIES/ANALYSIS- ACCOUNTING/FINANCIAL MANAGEMENT","$50,005,240.28","140"
"2012","B547","STUDY/ACCOUNTING/FINANCIAL MGT","$7,000.00","1"
"2012","B548","SPECIAL STUDIES/ANALYSIS- TRADE ISSUE","$0.00","1"
"2012","B549","SPECIAL STUDIES/ANALYSIS- FOREIGN/NATIONAL SECURITY POLICY","$778,249.25","12"
"2012","B550","SPECIAL STUDIES/ANALYSIS- ORGANIZATION/ADMINISTRATIVE/PERSONNEL","$17,980,270.29","273"
"2012","B550","STUDY/ORGANIZATION/ADMIN/PERSONNEL","$401,892.00","1"
"2012","B551","SPECIAL STUDIES/ANALYSIS- MOBILIZATION/PREPAREDNESS","$121,552.18","20"
"2012","B552","SPECIAL STUDIES/ANALYSIS- MANPOWER","$277,628.31","18"
"2012","B553","SPECIAL STUDIES/ANALYSIS- COMMUNICATIONS","$5,502,405.46","235"
"2012","B554","SPECIAL STUDIES/ANALYSIS- ACQUISITION POLICY/PROCEDURES","$1,809,415.16","25"
"2012","B555","SPECIAL STUDIES/ANALYSIS- ELDERLY/HANDICAPPED","$335,369.00","3"
"2012","B599","OTHER SPECIAL STUDIES AND ANALYSES","$5,676.34","2"
"2012","B599","SPECIAL STUDIES/ANALYSIS- OTHER","$384,522,813.17","2,800"
"2012","C111","BLDGS & FAC / ADMIN & SVC BLDGS","$43,109,031.16","677"
"2012","C112","BLDGS & FAC / AIRFIELD, COM & MSL F","$331,945.32","86"
"2012","C113","EDUCATIONAL BUILDINGS","$43,237,265.56","123"
"2012","C114","HOSPITAL BUILDINGS","$30,931,127.07","309"
"2012","C115","INDUSTRIAL BUILDINGS","$398,340.57","39"
"2012","C116","RESIDENTIAL BUILDINGS","$268,297.36","28"
