TreasuryAgencyCode,MainAccountCode,SubAccountCode,GWAagencyName,a,Acct_Type,Admin_Bureau,ATA,Fund_Type,SP,MinOfBPOA,MaxOfEPOA,GWA_TAS_Name,OMBaccountName,USAIDgreenbookAccountName,FundingAgencyID,ImplementingAgencyID,AgencyCode,BureauCode,SubfunctionCode,BEAcategory,dac_sector_code,USAIDgreenbookImplementingAgencyID,USAIDgreenbookImplementingSubagencyID,USAIDgreenbookFundingAgencyID,implementing_partner_type,assistance_category_id,CSIScreatedDate,CSISmodifiedDate,CSISmodifiedBy,totalFPDSandFAADSamount,topFundingAgencyIDtotalamount,IsManualOverride,IsOffsetAccount,IsGWATAScode,IsObsolete,istofix,IsManualOMBagencyOrBureau
73,100,0,SMALL BUSINESS ADMINISTRATION,NULL,EXPND,0,0,GF,0,0,2015,"SALARIES AND EXPENSES, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
73,101,0,SMALL BUSINESS ADMINISTRATION,,EXPND,0,0,GF,0,2009,2010,"SALARIES AND EXPENSES - RECOVERY ACT, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
73,200,0,SMALL BUSINESS ADMINISTRATION,NULL,EXPND,0,0,GF,0,0,2015,"OFFICE OF INSPECTOR GENERAL, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
73,201,0,SMALL BUSINESS ADMINISTRATION,,EXPND,0,0,GF,0,2009,2013,"OFFICE OF INSPECTOR GENERAL - RECOVERY ACT, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
73,300,0,SMALL BUSINESS ADMINISTRATION,X,EXPND,0,0,GF,0,0,0,"OFFICE OF ADVOCACY, SMALL BUSINESS ADMINISTRATION",NULL,NULL,7300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,388773.3000,388773.3000,0,0,1,0,NULL,0
73,400,0,SMALL BUSINESS ADMINISTRATION,,EXPND,0,0,GF,0,2014,2015,"ENTREPRENEURIAL DEVELOPMENT PROGRAMS, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
73,1060,0,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,FORFEITURES OF UNCLAIMED MONEY AND PROPERTY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,1152,0,SMALL BUSINESS ADMINISTRATION,NULL,EXPND,0,0,GF,0,0,2014,"DISASTER LOANS PROGRAM ACCOUNT, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
73,1154,0,SMALL BUSINESS ADMINISTRATION,NULL,EXPND,0,0,GF,0,0,2014,"BUSINESS LOANS PROGRAM ACCOUNT, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
73,1156,0,SMALL BUSINESS ADMINISTRATION,,EXPND,0,0,GF,NULL,2009,2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
73,1299,0,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,"GIFTS TO THE UNITED STATES, NOT OTHERWISE CLASSIFIED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,1428,0,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,INTEREST ON ADVANCES TO SMALL BUSINESS ADMINISTRATION,Interest on Advances to Small Business Administration,NULL,NULL,2033,015,00,908,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-03 21:12:30.1570000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,1435,0,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,"GENERAL FUND PROPRIETARY INTEREST, NOT OTHERWISE CLASSIFIED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,1499,0,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,INTEREST RECEIVED FROM CREDIT REFORM FINANCING ACCOUNTS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,2721,1,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,"DISASTER LOAN PROGRAM, NEGATIVE SUBSIDIES, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,2721,3,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,"DISASTER LOAN PROGRAM, DOWNWARD REESTIMATES OF SUBSIDIES","Disaster Loan Program, Downward Reestimates of Subsidies",NULL,7300,7300,028,00,453,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,2722,1,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,"BUSINESS LOAN PROGRAM, NEGATIVE SUBSIDIES, SMALL BUSINESS ADMINISTRATION","Business Loan Program, Negative Subsidies",NULL,7300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,2722,3,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,"BUSINESS LOAN PROGRAM, DOWNWARD REESTIMATES OF SUBSIDIES","Business Loan Program, Downward Reestimates of Subsidies",NULL,7300,7300,028,00,376,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,2814,0,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,"OTHER REPAYMENTS OF INVESTMENTS AND RECOVERIES, DISASTER LOAN  FUND LIQUIDATING ACCOUNT, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,3102,1,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,"RECOVERIES FROM FEDERAL AGENCIES RESULTING FROM REDUCTIONS IN THE CIVILIAN SALARIES OF MILITARY RETIREES, FEDERAL FUNDS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,3200,0,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,"COLLECTIONS OF RECEIVABLES FROM CANCELLED ACCOUNTS, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,3220,0,SMALL BUSINESS ADMINISTRATION,,URCPT,0,0,GF,0,0,0,"GENERAL FUND PROPRIETARY RECEIPTS, NOT OTHERWISE CLASSIFIED, ALL OTHER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,3875,0,SMALL BUSINESS ADMINISTRATION,F,CXPND,0,0,CF,0,0,0,"BUDGET CLEARING ACCOUNT (SUSPENSE), SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,3880,0,SMALL BUSINESS ADMINISTRATION,F,CXPND,0,0,CF,0,0,0,"UNAVAILABLE CHECK CANCELLATIONS AND OVERPAYMENTS (SUSPENSE), SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,3885,0,SMALL BUSINESS ADMINISTRATION,F,CXPND,0,0,CF,0,0,0,"UNDISTRIBUTED INTRAGOVERNMENTAL PAYMENTS, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
73,5334,0,SMALL BUSINESS ADMINISTRATION,X,EXPND,0,0,SF,0,0,0,"BUSINESS LOAN PROGRAM, NEGATIVE SUBSIDIES, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
73,6050,0,SMALL BUSINESS ADMINISTRATION,X,EXPND,0,0,DF,0,0,0,"EMPLOYEES' PAYROLL ALLOTMENT ACCOUNT, UNITED STATES SAVINGS BONDS, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
73,6275,0,SMALL BUSINESS ADMINISTRATION,X,EXPND,0,0,DF,0,0,0,"WITHHELD STATE AND LOCAL TAXES, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
73,8466,0,SMALL BUSINESS ADMINISTRATION,X,EXPND,0,0,TRF,0,0,0,"BUSINESS ASSISTANCE TRUST FUND, SMALL BUSINESS ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
74,100,0,AMERICAN BATTLE MONUMENTS COMMISSION,X,EXPND,0,0,GF,0,0,0,"SALARIES AND EXPENSES, AMERICAN BATTLE MONUMENTS COMMISSION",NULL,NULL,1900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,77063.3900,77063.3900,0,0,1,0,NULL,0
74,101,0,AMERICAN BATTLE MONUMENTS COMMISSION,X,EXPND,0,0,GF,0,0,0,"FOREIGN CURRENCY FLUCTUATIONS ACCOUNT, AMERICAN BATTLE MONUMENTS COMMISSION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
74,1060,0,AMERICAN BATTLE MONUMENTS COMMISSION,,URCPT,0,0,GF,0,0,0,FORFEITURES OF UNCLAIMED MONEY AND PROPERTY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
74,1299,0,AMERICAN BATTLE MONUMENTS COMMISSION,,URCPT,0,0,GF,0,0,0,"GIFTS TO THE UNITED STATES, NOT OTHERWISE CLASSIFIED",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
74,3102,1,AMERICAN BATTLE MONUMENTS COMMISSION,,URCPT,0,0,GF,0,0,0,"RECOVERIES FROM FEDERAL AGENCIES RESULTING FROM REDUCTIONS IN THE CIVILIAN SALARIES OF MILITARY RETIREES, FEDERAL FUNDS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
74,3220,0,AMERICAN BATTLE MONUMENTS COMMISSION,,URCPT,0,0,GF,0,0,0,"GENERAL FUND PROPRIETARY RECEIPTS, NOT OTHERWISE CLASSIFIED, ALL OTHER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
74,3880,0,AMERICAN BATTLE MONUMENTS COMMISSION,F,CXPND,0,0,CF,0,0,0,"UNAVAILABLE CHECK CANCELLATIONS AND OVERPAYMENTS (SUSPENSE), AMERICAN BATTLE MONUMENTS COMMISSION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
74,6050,0,AMERICAN BATTLE MONUMENTS COMMISSION,X,EXPND,0,0,DF,0,0,0,"EMPLOYEES' PAYROLL ALLOTMENT ACCOUNT, UNITED STATES SAVINGS BONDS, AMERICAN BATTLE MONUMENTS COMMISSION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
74,6275,0,AMERICAN BATTLE MONUMENTS COMMISSION,X,EXPND,0,0,DF,0,0,0,"WITHHELD STATE AND LOCAL TAXES, AMERICAN BATTLE MONUMENTS COMMISSION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
74,8569,0,AMERICAN BATTLE MONUMENTS COMMISSION,X,EXPND,0,0,TF2,0,0,0,"CONTRIBUTIONS, AMERICAN BATTLE MONUMENTS COMMISSION","Contributions, American Battle Monuments Commission",NULL,NULL,1406,200,00,705,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
74,8569,1,AMERICAN BATTLE MONUMENTS COMMISSION,X,AVAIL,0,0,TF2,0,0,0,"CONTRIBUTIONS, AMERICAN BATTLE MONUMENTS COMMISSION","Contributions, American Battle Monuments Commission",NULL,NULL,7400,200,15,705,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,1,1,0,NULL,0
74,8569,2,AMERICAN BATTLE MONUMENTS COMMISSION,X,AVAIL,0,0,TF2,0,0,0,"INTEREST ON INVESTMENTS, AMERICAN BATTLE MONUMENTS COMMISSION","Earnings on Investments, American Battle Monuments Commission",NULL,*UND,*UND,902,00,902,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-26 16:35:59.4330000,CSIS\GSanders,NULL,NULL,1,1,1,0,NULL,0
75,0,943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,237832.6900,237832.6900,0,NULL,0,0,NULL,0
75,35,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1519797.6400,1519797.6400,0,NULL,0,0,NULL,0
75,94,232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,6020.9000,6020.9000,0,NULL,0,0,NULL,0
75,100,943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,733248.6100,733248.6100,0,NULL,0,0,NULL,0
75,109,0,DEPARTMENT OF HEALTH & HUMAN SERVICES,F,CXPND,8,0,CF,0,0,0,"FEDERAL TAX WITHHELD FROM PAYMENTS TO NONRESIDENT ALIENS (SUSPENSE), HEALTH AND HUMAN SERVICES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,118624.1300,76970.5800,0,1,1,0,NULL,0
75,109,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,9305.4700,9305.4700,0,NULL,0,0,NULL,0
75,111,0,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,1,0,GF,0,0,0,"HEALTH INSURANCE CONSUMER INFORMATION, OFFICE OF THE SECRETARY, HEALTH AND HUMAN SERVICES",NULL,NULL,7506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,109500.0000,109500.0000,0,0,1,0,NULL,0
75,111,5,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,5,75,GF,0,0,0,"CENTERS FOR MEDICARE AND MEDICAID SERVICES, HEALTH AND HUMAN SERVICES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
75,112,0,DEPARTMENT OF HEALTH & HUMAN SERVICES,,EXPND,1,0,GF,0,2010,2014,"RATE REVIEW GRANTS, OFFICE OF THE SECRETARY, HEALTH AND HUMAN SERVICES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 23:31:56.7870000,Erasing after subaccount fix by CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
75,112,5,DEPARTMENT OF HEALTH & HUMAN SERVICES,,EXPND,5,75,GF,0,2010,2014,"CENTERS FOR MEDICARE AND MEDICAID SERVICES, HEALTH AND HUMAN SERVICES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
75,113,0,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,1,0,GF,0,0,0,"PRE-EXISTING CONDITION INSURANCE PLAN PROGRAM, OFFICE OF THE SECRETARY, HEALTH AND HUMAN SERVICES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,37141344.0800,30354194.2800,0,0,1,0,NULL,0
75,113,5,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,5,75,GF,0,0,0,"CENTERS FOR MEDICARE AND MEDICAID SERVICES, HEALTH AND HUMAN SERVICES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
75,114,0,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,1,0,GF,0,0,0,"EARLY RETIREE REINSURANCE PROGRAM, OFFICE OF THE SECRETARY, HEALTH AND HUMAN SERVICES",NULL,NULL,7555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,35515821.0000,35134095.0000,0,0,1,0,NULL,0
75,114,5,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,5,75,GF,0,0,0,"CENTERS FOR MEDICARE AND MEDICAID SERVICES, HEALTH AND HUMAN SERVICES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,54649632.0000,37052289.0000,0,0,1,0,NULL,0
75,115,0,DEPARTMENT OF HEALTH & HUMAN SERVICES,,EXPND,NULL,0,GF,0,2010,2014,"AFFORDABLE INSURANCE EXCHANGE GRANTS, OFFICE OF THE SECRETARY, HEALTH AND HUMAN SERVICES",NULL,NULL,7530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,3345153.0000,3104446.0000,0,0,1,0,NULL,0
75,115,5,DEPARTMENT OF HEALTH & HUMAN SERVICES,,EXPND,5,75,GF,0,2011,2014,"CENTERS FOR MEDICARE AND MEDICAID SERVICES, HEALTH AND HUMAN SERVICES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
75,116,0,DEPARTMENT OF HEALTH & HUMAN SERVICES,,EXPND,1,0,GF,0,2010,2014,"PREVENTION AND PUBLIC HEALTH FUND, DEPARTMENTAL MANAGEMENT, HEALTH AND HUMAN SERVICES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-03-20 09:37:43.3530000,CSIS\GSanders,NULL,NULL,0,0,1,0,NULL,0
75,117,0,DEPARTMENT OF HEALTH & HUMAN SERVICES,,EXPND,1,0,GF,0,2010,2014,"PREGNANCY ASSISTANCE FUND, DEPARTMENTAL MANAGEMENT, HEALTH AND HUMAN SERVICES",NULL,NULL,7555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1480958.7500,1480958.7500,0,0,1,0,NULL,0
75,118,0,DEPARTMENT OF HEALTH & HUMAN SERVICES,NULL,EXPND,5,0,GF,0,0,2013,"CONSUMER OPERATED AND ORIENTED PLAN PROGRAM ACCOUNT, CENTERS FOR MEDICARE AND MEDICAID SERVICES, HEALTH AND HUMAN SERVICES",NULL,NULL,7530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:43.3530000,2014-04-28 22:14:57.9300000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,5963333.9700,5761789.3100,0,0,1,0,NULL,0
