TreasuryAgencyCode,MainAccountCode,GWAagencyName,a,Acct_Type,Acct_Type_Description,Admin_Bureau,ATA,Fund_Type,Fund_Type_Description,SP,MinOfBPOA,MaxOfEPOA,GWA_TAS_Name,OMBaccountName,USAIDgreenbookAccountName,FundingAgencyID,ImplementingAgencyID,AgencyCode,BureauCode,SubfunctionCode,BEAcategory,dac_sector_code,USAIDgreenbookImplementingAgencyID,USAIDgreenbookImplementingSubagencyID,USAIDgreenbookFundingAgencyID,implementing_partner_type,assistance_category_id,CSIScreatedDate,CSISmodifiedDate,CSISmodifiedBy,totalFPDSandFAADSamount,topFundingAgencyIDtotalamount,IsManualOverride,IsOffsetAccount,IsGWATAScode,istofix,IsManualOMBagencyOrBureau
75,4884,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,94349.6200,94349.6200,0,NULL,0,NULL,0
75,5005,DEPARTMENT OF HEALTH & HUMAN SERVICES,,UAPPR,NULL,1,0,SF,NULL,NULL,0,0,"LAND AND WATER CONSERVATION FUND, SURPLUS PROPERTY SALES, NATIONAL PARK SERVICE","Land and Water Conservation Fund, Surplus Property Sales",NULL,NULL,NULL,009,00,551,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,1,1,0,0
75,5011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,468962.0000,468962.0000,0,NULL,0,NULL,0
75,5071,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,10,0,SF,NULL,NULL,0,0,NULL,"Rent and Charges for Quarters, Indian Health Service",NULL,7527,NULL,009,00,551,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-25 14:26:52.2100000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,6556119.1600,6494119.1600,0,NULL,1,0,0
75,5110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,268757.0000,268757.0000,0,NULL,0,NULL,0
75,5145,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,8,0,SF,NULL,NULL,0,0,"COOPERATIVE RESEARCH AND DEVELOPMENT AGREEMENTS, NATIONAL INSTITUTES OF HEALTH","Cooperative Research and Development Agreements, NIH",NULL,NULL,NULL,009,00,552,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,32223703.1000,20674998.1000,0,NULL,1,0,0
75,5146,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,9,0,SF,NULL,NULL,0,0,"COOPERATIVE RESEARCH AND DEVELOPMENT AGREEMENTS, CENTERS FOR DISEASE CONTROL","Cooperative Research and Development Agreements, Centers for Disease Control",NULL,7523,NULL,009,00,552,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-25 14:26:52.2100000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1200046.8700,1151744.8700,0,NULL,1,0,0
75,5147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Cooperative Research and Development Agreements, ADAMHA",NULL,NULL,NULL,009,00,552,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
75,5148,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,6,0,SF,NULL,NULL,0,0,"COOPERATIVE RESEARCH AND DEVELOPMENT AGREEMENTS, FOOD AND DRUG ADMINISTRATION","Cooperative Research and Development Agreements, FDA",NULL,7524,NULL,009,00,554,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-25 14:26:52.2100000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,339723.9800,339723.9800,0,NULL,1,0,0
75,5384,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,5,0,SF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,1,NULL,0
75,5442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,327411.0000,327411.0000,0,NULL,0,NULL,0
75,5514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,98909.0000,98909.0000,0,NULL,0,NULL,0
75,5551,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,5,0,SF,NULL,NULL,0,0,NULL,NULL,NULL,7500,7530,009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-20 07:31:56.9270000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,29517883.0000,29517883.0000,0,NULL,1,0,0
75,5733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Risk Adjustment Program Payments,NULL,7500,7530,009,38,551,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
75,5734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Payments to States from receipts for child support,NULL,7500,7590,009,70,609,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
75,5735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Transitional Reinsurance Program,NULL,7500,7530,009,38,551,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
75,5900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1330,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,87935.0000,87935.0000,0,NULL,0,NULL,0
75,6000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,106817.1400,106817.1400,0,NULL,0,NULL,0
75,6014,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,1,0,DF,NULL,NULL,0,0,"DEPOSITS OF SAVINGS, PUBLIC HEALTH SERVICE, DEPARTMENTAL MANAGEMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6050,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,1,0,DF,NULL,NULL,0,0,"EMPLOYEES' PAYROLL ALLOTMENT ACCOUNT, UNITED STATES SAVINGS BONDS, DEPARTMENTAL MANAGEMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6079,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,8,0,DF,NULL,NULL,0,0,"PERSONAL FUNDS AND EARNINGS OF PATIENTS, NATIONAL INSTITUTES OF HEALTH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6087,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,3,0,DF,NULL,NULL,0,0,"PERSONAL FUNDS AND EARNINGS OF PATIENTS, PUBLIC HEALTH SERVICE HOSPITALS, HEALTH RESOURCES AND SERVICES ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6234,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,1,0,DF,NULL,NULL,0,0,"COLLECTIONS OF PAST-DUE SUPPORT FROM FEDERAL TAX REFUNDS, ADMINISTRATION FOR CHILDREN AND FAMILIES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6238,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,3,0,DF,NULL,NULL,0,0,"TECHNICAL COOPERATION AGREEMENTS - VARIOUS COUNTRIES, ASSISTANT SECRETARY FOR HEALTH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6240,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,5,0,DF,NULL,NULL,0,0,"CIVIL MONETARY PENALTIES IMPOSED ON NURSING FACILITIES, CENTERS FOR MEDICARE AND MEDICAID SERVICES, HEALTH AND HUMAN SERVICES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6275,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,NULL,0,DF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6276,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,NULL,0,DF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6288,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,1,0,DF,NULL,NULL,0,0,"PAYMENT TO STATES FROM RECEIPTS FOR CHILD SUPPORT, ADMINISTRATION FOR CHILDREN AND FAMILIES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6500,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,9,0,DF,NULL,NULL,0,0,"ADVANCES WITHOUT ORDERS FROM NON-FEDERAL SOURCES, CENTERS FOR DISEASE CONTROL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6501,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,5,0,DF,NULL,NULL,0,0,"SMALL ESCROW AMOUNTS, HEALTH CARE FINANCING ADMINISTRATION",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6711,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,1,0,DF,NULL,NULL,0,0,"PAYMENTS FOR INFORMATION FURNISHED BY THE DEPARTMENT OF HEALTH AND HUMAN SERVICES, DEPARTMENTAL MANAGEMENT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,625000.0000,625000.0000,0,NULL,0,NULL,0
75,6898,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,1,0,DF,NULL,NULL,0,0,"GUARANTEE FUND FOR PAYMENT OF TRANSPORTATION COSTS, SURPLUS PERSONAL PROPERTY TRANSFERRED TO STATES, HEALTH AND HUMAN SERVICES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,6899,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,1,0,DF,NULL,NULL,0,0,"REFUND AND WARRANTY PAYMENTS, DISPOSAL OF SURPLUS PROPERTY, HEALTH AND HUMAN SERVICES",NULL,NULL,7529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,650129.2200,650129.2200,0,0,1,NULL,0
75,7039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1789.0000,1789.0000,0,NULL,0,NULL,0
75,7500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,700000.0000,700000.0000,0,NULL,0,NULL,0
75,7502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1664466.0600,1664466.0600,0,NULL,0,NULL,0
75,7552,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,6816.6400,6816.6400,0,NULL,0,NULL,0
75,7565,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,0,0,FCAS,NULL,NULL,0,0,"UNITED STATES - INDIA FUND FOR CULTURAL, EDUCATIONAL, AND SCIENTIFIC COOPERATION, HEALTH AND HUMAN SERVICES, INDIA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,0,1,NULL,0
75,7570,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,44700.0000,44700.0000,0,NULL,0,NULL,0
75,8004,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,5,NULL,TF,NULL,NULL,0,0,NULL,NULL,NULL,7500,7530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,134162250.9400,129261770.3800,0,NULL,1,0,0
75,8005,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,5,NULL,TF,NULL,NULL,0,0,NULL,NULL,NULL,7500,7530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,63214371.9900,63214371.9900,0,NULL,1,0,0
75,8006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,5507230.0000,5507230.0000,0,NULL,0,NULL,0
75,8044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,3450.0000,3450.0000,0,NULL,0,NULL,0
75,8049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,400000.0000,400000.0000,0,NULL,0,NULL,0
75,8062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,443505.0000,443505.0000,0,NULL,0,NULL,0
75,8073,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,10,0,TF,NULL,NULL,0,0,"CONTRIBUTIONS, INDIAN HEALTH FACILITIES, INDIAN HEALTH SERVICES","Contributions, Indian Health Facilities",NULL,7527,NULL,009,00,551,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-25 14:26:52.2100000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,4948317.8600,4789670.1400,0,NULL,1,0,0
75,8074,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,3,0,TF,NULL,NULL,0,0,NULL,NULL,NULL,7500,7526,NULL,NULL,NULL,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,-6847.5000,-6847.5000,0,NULL,1,0,0
75,8145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,3486003.7900,3265648.0000,0,NULL,0,NULL,0
75,8175,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,3,NULL,TF,NULL,NULL,0,0,NULL,NULL,NULL,7500,7526,NULL,NULL,NULL,Net interest,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,448108.7300,448108.7300,0,NULL,1,0,0
75,8189,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,3483804.0000,3483804.0000,0,NULL,0,NULL,0
75,8196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,50000.0000,50000.0000,0,NULL,0,NULL,0
75,8247,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,6,0,TF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,1,NULL,0
75,8248,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,8,0,TF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,12368201.7400,8471321.7400,0,NULL,1,0,0
75,8249,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,3,0,TF,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,NULL,1,0,0
75,8250,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,9,0,TF,NULL,NULL,0,0,"GIFTS AND DONATIONS, CENTERS FOR DISEASE CONTROL",NULL,"Gifts and Donations, Centers for Disease Control",NULL,NULL,009,00,552,Mandatory,NULL,6,10,6,1,1,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,74959424.3700,64171177.7000,0,NULL,1,0,0
75,8251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Special statistical work, vital statistics, HRA",NULL,NULL,NULL,009,00,554,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
75,8252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Toxic Substances and Environmental Public Health, Agency for Toxic Substances and Disease Registry",NULL,NULL,7523,009,20,551,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,1365941.1900,1365941.1900,0,NULL,0,0,0
75,8253,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,8,0,TF,NULL,NULL,0,0,NULL,"Contributions, N.I.H., Conditional Gift Fund",NULL,7500,NULL,009,00,552,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-25 14:26:52.2100000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,57644937.8700,53214965.7800,0,NULL,1,0,0
75,8254,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,NULL,NULL,3,0,TF,NULL,NULL,0,0,NULL,NULL,NULL,7526,NULL,NULL,00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-25 14:26:52.2100000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,353398.2800,353398.2800,0,NULL,1,0,0
75,8273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Gifts and donations, refugee assistance",NULL,7500,7590,009,70,609,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
75,8307,DEPARTMENT OF HEALTH & HUMAN SERVICES,X,EXPND,NULL,5,0,TF,NULL,NULL,0,0,"TRANSITIONAL DRUG ASSISTANCE, CENTERS FOR MEDICARE AND MEDICAID SERVICES","Transitional Drug Assistance, Federal Supplementary Medical Insurance Trust Fund",NULL,7500,7530,009,38,571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,0,1,0,0
75,8308,DEPARTMENT OF HEALTH & HUMAN SERVICES,NULL,EXPND,NULL,5,0,TF,NULL,NULL,0,2014,"MEDICARE PRESCRIPTION DRUG ACCOUNT, CENTERS FOR MEDICARE AND MEDICAID SERVICES","Medicare Prescription Drug Account, Federal Supplementary Insurance Trust Fund",NULL,7500,7530,009,38,571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,0,1,0,0
