vendorcountrycode	MaxOfNewFKrecipient_country_name	unmatched_name_count	PKCountry3LetterCode	SKCountry3LetterCodeText	any_name_match	PrimaryKeyTable	SecondaryKeyTable
ABW	ARUBA	1	ABW	ARUBA [NETHERLANDS]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
BHS	BAHAMAS, THE	1	BHS	BAHAMAS,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
BMU	BERMUDA	1	BMU	BERMUDA [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CAF	CENTRAL AFRICAN REPUBLIC	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CIV	COTE D'IVOIRE	1	CIV	COTE DIVOIRE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
COD	CONGO (KINSHASA)	1	COD	CONGO,DEMOCRATIC REPUBLIC OF THE (KINSHASA)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
COG	CONGO (BRAZZAVILLE)	1	COG	CONGO,REPUBLIC OF THE (BRAZZAVILLE)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CPV	CABO VERDE	1	CPV	CAPE VERDE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CYM	CAYMAN ISLANDS	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CZE	CZECHIA	1	CZE	CZECH REPUBLIC	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GIB	GIBRALTAR	1	GIB	GIBRALTAR [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GMB	GAMBIA, THE	1	GMB	GAMBIA,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GNQ	EQUATORIAL GUINEA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GRL	GREENLAND	1	GRL	GREENLAND [DENMARK]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KOR	KOREA, SOUTH	1	KOR	SOUTH KOREA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MKD	NORTH MACEDONIA	1	MKD	MACEDONIA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MMR	BURMA	1	MMR	BURMA (MYANMAR)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SSD	SOUTH SUDAN	1	SSD	REPUBLIC OF SOUTH SUDAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SUR	SURINAME	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SWZ	ESWATINI	1	SWZ	SWAZILAND	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
VGB	VIRGIN ISLANDS, BRITISH	1	VGB	BRITISH VIRGIN ISLANDS [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode



Warning: Null value is eliminated by an aggregate or other SET operation.
fundingrequestingagencyid	fundingrequestingofficeid	MaxOfNewFKfunding_office_name	unmatched_name_count	PKOfficeName	any_name_match	PrimaryKeyTable
WORK NOW HAWAII	Vendor.VendorName
WOVETS LLC	Vendor.VendorName
WPA, LLC	Vendor.VendorName
WREN INDUSTRIES LLC	Vendor.VendorName
WRIGHT BROS LLC	Vendor.VendorName
WRITE.LAW LLC	Vendor.VendorName
WSP - MOCA JOINT VENTURE	Vendor.VendorName
WSP-VERSAR JV	Vendor.VendorName
WSW CORP	Vendor.VendorName
WU NANCY QIA Y	Vendor.VendorName
WURTH REVCAR FASTENERS INC	Vendor.VendorName
WVP OF LOUISIANA LLC	Vendor.VendorName
WX SEPTIC SERVICES, LLC	Vendor.VendorName
WX2 CONSTRUCTION LLC	Vendor.VendorName
WYATT INC.	Vendor.VendorName
WYATT LINDSEY	Vendor.VendorName
WYATT VALENA	Vendor.VendorName
WYATT WILSON	Vendor.VendorName
WYETECH, LLC	Vendor.VendorName
WYOMING CLEANING & SOLUTIONS, LLC	Vendor.VendorName
WYRD MEDIA GROUP LLC	Vendor.VendorName
X12 INCORPORATED	Vendor.VendorName
XACT TECHNOLOGIES USA CORPORATION	Vendor.VendorName
X-BIOMEDICAL INC	Vendor.VendorName
XCELERIUM INC	Vendor.VendorName
XCELLIGEN INC.	Vendor.VendorName
X-CHEM, INC.	Vendor.VendorName
XDRY CORPORATION	Vendor.VendorName
XE FIRST SERVICES LLC	Vendor.VendorName
XENA WORKWEAR INC.	Vendor.VendorName
X-HAB 3D INC	Vendor.VendorName
XILLIO B.V.	Vendor.VendorName
XL CONSTRUCTION LLC	Vendor.VendorName
XPO GLOBAL FORWARDING INC	Vendor.VendorName
XPRESS GOV SUPPLY LLC	Vendor.VendorName
XR SOLUTIONS, INC	Vendor.VendorName
XRPRO LLC	Vendor.VendorName
XSYS NORTH AMERICA CORPORATION	Vendor.VendorName
XTREME STRENGTH & FITNESS LLC	Vendor.VendorName
XTREME XCAVATION SERVICES LLC	Vendor.VendorName
XWING INC	Vendor.VendorName
YACO WORKROOM SAS	Vendor.VendorName
YAEGER'S PLUMBING, INC.	Vendor.VendorName
YAKIMA SPARTAN LLC	Vendor.VendorName
YAMU HOSPITALITY LLC	Vendor.VendorName
YANCEYVILLE OPCO LLC	Vendor.VendorName
YANGCHEN L. ROTTO	Vendor.VendorName
YANK TECHNOLOGIES, INC.	Vendor.VendorName
YARI GROUP LLC	Vendor.VendorName
YATES WASTEWATER SERVICES, INC.	Vendor.VendorName
YATES, GRANT LUKE	Vendor.VendorName
YAWACHI MOTOR VEHICLE SPECIALIST GARAGE	Vendor.VendorName
YEAGER ENTERPRISES, LLC	Vendor.VendorName
YKC DISTRIBUTION, LLC	Vendor.VendorName
YMCA ALLIANCE OF NORTHERN NEW ENGLAND	Vendor.VendorName
YONGFANG ZHANG	Vendor.VendorName
YORK CONSTRUCTION & MANAGEMENT SERVICES LLC	Vendor.VendorName
YORK ELECTRONIC SYSTEMS INC	Vendor.VendorName
YORK RIVER FLOORING LLC	Vendor.VendorName
YORK-BRAWLEY II JV LLC	Vendor.VendorName
YOROSIS TECHNOLOGIES INC	Vendor.VendorName
YOSHIDA KANZAI CO., LTD	Vendor.VendorName
YOU FIRST HOLDING LLC	Vendor.VendorName
YOUGOV AMERICA INC	Vendor.VendorName
YOUR BOTTOM LINE MANAGEMENT INC	Vendor.VendorName
YPCB, LLC	Vendor.VendorName
YTI OFFICE EXPRESS, LLC	Vendor.VendorName
YUKON MARINE MANUFACTURING LLC	Vendor.VendorName
YULIYA RIMSKY	Vendor.VendorName
ZACHA UNDERGROUND CONSTRUCTION CO	Vendor.VendorName
ZACHARY A HATFIELD	Vendor.VendorName
ZACHARY B HOUGH-SOLOMON	Vendor.VendorName
ZACHARY FRIEDRICHS	Vendor.VendorName
ZACHARY THOMAS KUBSCH	Vendor.VendorName
ZAIN BUSINESS	Vendor.VendorName
ZANCO SOLUTIONS, LLC	Vendor.VendorName
ZAPATA COUNTY SHERIFFS OFFICE	Vendor.VendorName
ZAYO GROUP LLC	Vendor.VendorName
ZC SOLUTIONS LLC	Vendor.VendorName
ZEBUNNESSA RAHMAN	Vendor.VendorName
ZEN MACHINE & SCIENTIFIC INSTRUMENT, LLC	Vendor.VendorName
ZEON SPECIALTY MATERIALS INC.	Vendor.VendorName
ZEPHYR COMPUTING SYSTEMS, INC.	Vendor.VendorName
ZEPSOR TECHNOLOGIES INC	Vendor.VendorName
ZERDIC COMMUNICATIONS LLC	Vendor.VendorName
ZERO GRAVITY ENTERPRISE LLC	Vendor.VendorName
ZEROAVIA FEDERAL INC	Vendor.VendorName
ZEUS BUSINESS CONSULTING INC	Vendor.VendorName
ZEUS RESEARCH AND TECHNOLOGY INC	Vendor.VendorName
ZIEMER USA, INC	Vendor.VendorName
ZION HEALTHCARE STAFFING LLC	Vendor.VendorName
ZIRLEN TECHNOLOGIES INC	Vendor.VendorName
ZOETIC GROUP, LLC	Vendor.VendorName
ZOOM DIGITAL	Vendor.VendorName
ZSIG ZOLTAN	Vendor.VendorName
ZVOLVANT SOLUTIONS LLC	Vendor.VendorName
ZX AG SOLUTIONS	Vendor.VendorName
ZYMERON CORP	Vendor.VendorName



recipient_parent_name_raw	PrimaryKeyTable
NULL	Vendor.VendorName
"K" LINE LOGISTICS  LTD.	Vendor.VendorName
(RC) 2 PHARMA CONNECT L.L.C.	Vendor.VendorName
007 MARKETING LLC	Vendor.VendorName
1 ADAPTIVE ARROW ALLIANCE  LLC	Vendor.VendorName
100 MONTGOMERY SF LLC	Vendor.VendorName
100 WORKFORCE SOLUTIONS  LLC	Vendor.VendorName
1013 ENTERPRISE L.L.C.	Vendor.VendorName
10NONE PRODUCTIONS  LLC	Vendor.VendorName
1135 N. LEISURE CT.  INC.	Vendor.VendorName
1380 VIRGINIA HOSPITALITY LLC	Vendor.VendorName
140 E WALTON BUILDING LLC	Vendor.VendorName
1441 MAIN STREET LLC	Vendor.VendorName
1550940 ONTARIO INC	Vendor.VendorName
1776 CONTRACTORS INC	Vendor.VendorName
1DTS  LLC	Vendor.VendorName
1PRO MEDIA INC II	Vendor.VendorName
1STARJV  LLC	Vendor.VendorName
2 GRADE LLC	Vendor.VendorName
20-20 CAPTIONING & STENOCART  INC.	Vendor.VendorName
21ST CENTURY SOLUTIONS  LTD.	Vendor.VendorName
26 TRADING GROUP LLC	Vendor.VendorName
270B METROPOLITAN SQUARE  LLC	Vendor.VendorName
2M LOCATING LLC	Vendor.VendorName
2PI INC	Vendor.VendorName
3 BALD  LLC	Vendor.VendorName
3 STAR MANUFACTURING  INC	Vendor.VendorName
307 ERT LLC	Vendor.VendorName
3346625 CANADA INC	Vendor.VendorName
360 DEGREE HOLDINGS PTY LTD	Vendor.VendorName
365 RETAIL MARKETS LLC	Vendor.VendorName
3C USA LLC	Vendor.VendorName
3D FAB LIGHT INC	Vendor.VendorName
3DEGREES  LLC	Vendor.VendorName
3G PRODUCTIONS INC	Vendor.VendorName
3LINKS TECHNOLOGIES  INC.	Vendor.VendorName
3S SOLUTIONS LLC	Vendor.VendorName
4 D FARM PRODUCTS SALES  INC	Vendor.VendorName
4 WALLS IT BUSINESS SOLUTIONS LLC	Vendor.VendorName
404 LLC	Vendor.VendorName
406 EXCAVATING  LLC.	Vendor.VendorName
406 INSULATION LLC	Vendor.VendorName
406FALLERS LLC	Vendor.VendorName
4801 LBJ DALLAS  LLC	Vendor.VendorName
49 CREEK RANCH  LLC	Vendor.VendorName
4C ENTERPRISES  INC.	Vendor.VendorName
4TH DIMENSION PROMOTIONAL PRODUCTS INC	Vendor.VendorName
4WEB  INC.	Vendor.VendorName
5 POINT SOLUTIONS  LLC	Vendor.VendorName
5 STAR SYSTEMS & SOLUTIONS  LLC	Vendor.VendorName
500 NEW KARNER ROAD LLC	Vendor.VendorName
503F EL CENTRO DEVELOPMENT  LLC	Vendor.VendorName
6308 KING ENTERPRISES LLC	Vendor.VendorName
8 TREE  LLC	Vendor.VendorName
800 COURT STREET CIRCLE OPERATIONS LLC	Vendor.VendorName
805 DISCING AND GRADING INC.	Vendor.VendorName
9 CORNER SOLUTIONS LLC	Vendor.VendorName
901 ARCOLA AVENUE OPCO LLC	Vendor.VendorName
98 STARR FARM ROAD OPERATING COMPANY  LLC	Vendor.VendorName
A & ASSOCIATES  INC	Vendor.VendorName
A & B MECHANICAL  LLC	Vendor.VendorName
A AND S SERVICES LLC	Vendor.VendorName
A BOOK COMPANY  LLC	Vendor.VendorName
A BRIGHT SOLUTION CLEANING SERVICE LLC	Vendor.VendorName
A- PLUS URBAN TECHNICS LIMITED	Vendor.VendorName
A W PORTER	Vendor.VendorName
A&E ELEVATOR II LLC	Vendor.VendorName
A&O MANAGEMENT GROUP  INC.	Vendor.VendorName
A&T SH.A.	Vendor.VendorName
A. A. CAR RENTAL CO. W.L.L.	Vendor.VendorName
A. DANIELE & COMPANY	Vendor.VendorName
A. T. EMMETT  LLC	Vendor.VendorName
A. T. KEARNEY  INC.	Vendor.VendorName
A.L. CHEFWORX LTD	Vendor.VendorName
A.T.M. SALES OR SERVICE INCORPORATED	Vendor.VendorName
A.V.B SH.P.K.	Vendor.VendorName
A1 SECURITY SOLUTIONS	Vendor.VendorName
A23 TECHNOLOGIES  LLC.	Vendor.VendorName
A-A LOCK & ALARM  INC.	Vendor.VendorName
AA STRATEGIG SERVICES CORP	Vendor.VendorName
AA TOWER  LLC	Vendor.VendorName
AALBU BROTHERS L.L.C.	Vendor.VendorName
AAMAL AL MOATAMAD TRADING EST.	Vendor.VendorName
AANDCCUTTING LIMITED LIABILITY COMPANY	Vendor.VendorName
AARON M SALAZAR	Vendor.VendorName
AARON MICHAEL HUMPHREY	Vendor.VendorName
AAXIS JV  LLC	Vendor.VendorName
ABAXX ASSOCIATES LLC	Vendor.VendorName
ABC CONTROLS INC	Vendor.VendorName
ABE MAKOTO CONSULTING K.K.	Vendor.VendorName
ABEBE BERROU AYANE	Vendor.VendorName
ABEL SUPPRESSOR CO.  LLC	Vendor.VendorName
ABILE GROUP  INC.	Vendor.VendorName
ABILENE HOTEL PARTNERS  LLC	Vendor.VendorName
ABILITY & DRIVE  LLC	Vendor.VendorName
ABLE HOME ACCESSIBILITY INC	Vendor.VendorName
ABLE RESOURCES LLC	Vendor.VendorName
ABLE SERVICES  LLC	Vendor.VendorName
ABMAX GLOBAL LLC	Vendor.VendorName
ABM-USA  INC.	Vendor.VendorName
ABORIGINAL ARMADILLO LLC	Vendor.VendorName
ABQ ORTHOPEDICS LLC	Vendor.VendorName
ABSOLUTE PERSONAL FITNESS	Vendor.VendorName
ABSOLUTE SERVICES INC	Vendor.VendorName
ABT  INC.	Vendor.VendorName
ABU DHABI NATIONAL HOTELS COMPANY	Vendor.VendorName
ABU LLC	Vendor.VendorName
ACADEMY OF COMMUNICATION IN HEALTHCARE  INC.	Vendor.VendorName
ACADIANA WASTE SERVICES  LLC	Vendor.VendorName
ACCELERATED PERFORMANCE SOLUTIONS INTEGRATED LLC	Vendor.VendorName
ACCENT ENGINEERING AND CONSTRUCTION INC.	Vendor.VendorName
ACCESS HARDWARE SUPPLY  INC.	Vendor.VendorName
ACCESS NORTH LTD	Vendor.VendorName
ACCL INTERNATIONAL DMCC	Vendor.VendorName
ACCORD CONSULTING & EVALUATION SERVICES	Vendor.VendorName
ACCREDITATION ASSOCIATION FOR AMBULATORY HEALTH CARE  INC	Vendor.VendorName
ACCRETE AI GOVERNMENT LLC	Vendor.VendorName
ACCURACY 1ST  INC.	Vendor.VendorName
ACCURATE CONCEPTIONS L.L.C.	Vendor.VendorName
ACCURATE REPORTING  INC.	Vendor.VendorName
ACCU-TECH OPTICAL INC	Vendor.VendorName
ACCUTEC-IHS  INC.	Vendor.VendorName
ACCUWEATHER ENTERPRISE SOLUTIONS  LLC	Vendor.VendorName
ACCUWEATHER SALES AND SERVICE  INC.	Vendor.VendorName
ACERTIS PHARMACEUTICALS LLC	Vendor.VendorName
ACEVEDO-GONZALEZ  VICTOR MANUEL	Vendor.VendorName
ACG BBQ  LLC	Vendor.VendorName
ACG SYSTEMS  INC.	Vendor.VendorName
ACHIEVE INSTITUTE  LLC  THE	Vendor.VendorName
ACHIEVE3000 INC	Vendor.VendorName
ACI PLASTICS  INC.	Vendor.VendorName
ACME ASPHALT INDUSTRIES INC	Vendor.VendorName
ACME INDUSTRIES, INC	Vendor.VendorName
ACMETASK LLC	Vendor.VendorName
ACS-AFFILIATED CONSTRUCTION SERVICES  INC.	Vendor.VendorName
ACT II SERVICES LLC	Vendor.VendorName
ACTIVEDOCS LLC	Vendor.VendorName
ACUDERM INC	Vendor.VendorName
ACUITY MERCHANT CORP	Vendor.VendorName
ACUTE RESPONSE INC	Vendor.VendorName
AD CONSULTING APPUI AU DEVELOPEMENT	Vendor.VendorName
ADAM DEGRAFFENREID	Vendor.VendorName
ADAMS  TINA R	Vendor.VendorName
ADAMS ARMS HOLDINGS LLC	Vendor.VendorName
ADAPTIVE INTEGRATION  INC.	Vendor.VendorName
ADAPTIVE MANAGEMENT AND ENGINEERING  LLC	Vendor.VendorName
ADDISON LEE LIMITED	Vendor.VendorName
ADDISON PRIME  LLC	Vendor.VendorName
ADDISON SEMICONDUCTOR MATERIALS  INC.	Vendor.VendorName
ADDY JACOB DE KLUIVER	Vendor.VendorName
ADELAIDE MEDIA LLC	Vendor.VendorName
ADEPT SERVICES  INC	Vendor.VendorName
ADEPTO MEDICAL  LLC	Vendor.VendorName
ADET GROUP INC.	Vendor.VendorName
ADFOS LLC	Vendor.VendorName
ADHIYA ENTERPRISES LLC	Vendor.VendorName
ADHOC COMPANY LIMITED	Vendor.VendorName
ADMINISTRATIVE SERVICES  IOWA DEPARTMENT OF	Vendor.VendorName
ADR MOBILITY S.R.L.	Vendor.VendorName
ADRIA BANDIERE S.R.L.	Vendor.VendorName
ADROITIVE SOLUTIONS INC	Vendor.VendorName
ADS TACTICAL  INC.	Vendor.VendorName
ADVALUE PHOTONICS INC	Vendor.VendorName
ADVANCED AIR ANALYSIS  INC	Vendor.VendorName
ADVANCED CHARGING TECHNOLOGIES  INC.	Vendor.VendorName
ADVANCED CONTROLS & ELECTRONICS  LLC	Vendor.VendorName
ADVANCED DESIGN CORP	Vendor.VendorName
ADVANCED FILING SYSTEMS  INC.	Vendor.VendorName
ADVANCED FOREST MANAGEMENT LLC	Vendor.VendorName
ADVANCED FURNITURE SYSTEMS  LLC	Vendor.VendorName
ADVANCED LAUNDRY SYSTEMS LLC	Vendor.VendorName
ADVANCED NETWORK CONSULTING  INC.	Vendor.VendorName
ADVANCED ORTHOTICS & PROSTHETICS  LLC	Vendor.VendorName
ADVANCED RADAR CORPORATION	Vendor.VendorName
ADVANCED RESOURCES INTERNATIONAL  INC	Vendor.VendorName
ADVANCED SATELLITE COMMUNICATIONS INC	Vendor.VendorName
ADVANCED SIGN  LLC	Vendor.VendorName
ADVANCED SYSTEMS LLC	Vendor.VendorName
ADVANCED TECHNICAL FINISHING  LLC	Vendor.VendorName
ADVANCED TECHNOLOGIES DESIGN LLC	Vendor.VendorName
ADVANCED TECHNOLOGY ACADEMIC RESEARCH CENTER  INC.	Vendor.VendorName
ADVANTAGE ENVIRONMENTAL INC	Vendor.VendorName
ADVANTAGE PAVING & EXCAVATING INC	Vendor.VendorName
ADVENTURE COAST LLC	Vendor.VendorName
ADVERTISING/MARKETING/STRATEGIC PLANNING  LLC	Vendor.VendorName
ADVOCATION STRATEGIES INC	Vendor.VendorName
ADVR  INC.	Vendor.VendorName
AE3 PARTNERS  INC	Vendor.VendorName
AECOM ARCADIS PFAS JV	Vendor.VendorName
AECOS  INC.	Vendor.VendorName
AEGIS SECURITY AGENCY LLC	Vendor.VendorName
AEGIS TRADE SOLUTIONS  LTD COMPANY	Vendor.VendorName
AERIAL & CRANE EXPERTS  INC.	Vendor.VendorName
AERIAL VANTAGE  INC.	Vendor.VendorName
AERIS TECHNOLOGIES  INC.	Vendor.VendorName
AERO ADAPT PTY LTD	Vendor.VendorName
AERO SPRING & MANUFACTURING COMPANY  INC.	Vendor.VendorName
AERO TECNICA S A S	Vendor.VendorName
AERO THERMO TECHNOLOGY  INC	Vendor.VendorName
AEROCONTROLEX GROUP INC	Vendor.VendorName
AEROCOR  INC.	Vendor.VendorName
AERODYNAMIC TECHNOLOGIES  INC.	Vendor.VendorName
AEROSENS LLC	Vendor.VendorName
AEROSPACE GSE LIMITED	Vendor.VendorName
AEROSPACE INDUSTRIES ASSOCIATION OF AMERICA  INC.	Vendor.VendorName
AESCULAP IMPLANT SYSTEMS  LLC	Vendor.VendorName
AESIC  LLC	Vendor.VendorName
AESIR TECHNOLOGIES  INC.	Vendor.VendorName
AETOS LLC	Vendor.VendorName
AFENA AEROSPACE  LLC.	Vendor.VendorName
AFRIFOR (PRIVATE) LIMITED	Vendor.VendorName
AG EXPRESS ELECTRONICS  INC.	Vendor.VendorName
AG FORESTRY  LLC	Vendor.VendorName
AG2  LLC	Vendor.VendorName
AGECO ENERGY & CONSTRUCTION LIMITED	Vendor.VendorName
AGENCIA ADUANAL MINER  S.C.	Vendor.VendorName
AGENCY FOR CULTURAL RESILIENCE	Vendor.VendorName
AGILE ASPECTS LLC	Vendor.VendorName
AGILE DEFENSE  LLC	Vendor.VendorName
AGILE RESEARCH GROUP  LLC	Vendor.VendorName
AGILEXTENDED  LLC	Vendor.VendorName
AGILITY CONSULTING  LLC	Vendor.VendorName
AGILITY HOLDINGS  INC.	Vendor.VendorName
AGRICULTURE & FORESTRY  LOUISIANA DEPARTMENT OF	Vendor.VendorName
AGRICULTURE AND PRIORITY POLLUTANTS LABORATORIES  LLC	Vendor.VendorName
AGS MADAGASCAR SARL	Vendor.VendorName
AGS RWANDA LTD	Vendor.VendorName
AGTEGRA COOPERATIVE	Vendor.VendorName
AGUIRRE PROPERTIES LLC	Vendor.VendorName
AHLEZRA PHARMACEUTICALS  LLC	Vendor.VendorName
AHMET M ATLIG	Vendor.VendorName
AHTNA-MORTENSON A JOINT VENTURE	Vendor.VendorName
AIGENE  INC.	Vendor.VendorName
AIKO-KMK MP JV  LLC	Vendor.VendorName
AIMPOINT  INC.	Vendor.VendorName
AIR INNOVATIONS  INC.	Vendor.VendorName
AIR INTERFACILITY TRANSPORT LLC	Vendor.VendorName
AIR LIQUIDE ITALIA SPA	Vendor.VendorName
AIR MARSHALL'S AIR CONDITIONING INC.	Vendor.VendorName
AIR MOVEMENT & CONTROL ASSOCIATION INTERNATIONAL  INC.	Vendor.VendorName
AIR RESCUE SYSTEMS CORP	Vendor.VendorName
AIR RITE HVAC INC	Vendor.VendorName
AIRFINITY INC	Vendor.VendorName
AIR-VAC EQUIPMENT SALES AND SERVICE  LLC	Vendor.VendorName
AIRWAY TECHNOLOGIES LLC	Vendor.VendorName
AITHERAS LLC	Vendor.VendorName
AJP SERVICES SP. Z O.O.	Vendor.VendorName
AK INDUSTRIAL SERVICES LLC	Vendor.VendorName
AK NOMAD CINEMATICS LLC	Vendor.VendorName
AK PRODUCTIONS LLC	Vendor.VendorName
AKESOGEN  INC.	Vendor.VendorName
AKIMA CENTERRA INTEGRATED SERVICES  LLC	Vendor.VendorName
AKIMA FACILITIES OPERATIONS LLC	Vendor.VendorName
AKIRA TECHNOLOGIES  INC.	Vendor.VendorName
ALAMEDA REUSE & REDEVELOPMENT AUTHOR	Vendor.VendorName
ALAN S. NEWMAN ASSOCIATES  INC.	Vendor.VendorName
ALARM & SUPPRESSION  INC.	Vendor.VendorName
ALARM AND COMMUNICATION TECHNOLOGIES INC	Vendor.VendorName
ALASKA ESCROW & TITLE INSURANCE AGENCY INC	Vendor.VendorName
ALASKAN COPPER COMPANIES  INC.	Vendor.VendorName
ALASKAN LUXURY CRUISES LLC	Vendor.VendorName
ALBA ENTERPRISES  LLC	Vendor.VendorName
ALBERT ALAN RICHLIE	Vendor.VendorName
ALBERTVILLE HEALTHCARE CENTER  INC.	Vendor.VendorName
ALBIREO TECHNOLOGIES LLC	Vendor.VendorName
ALCIS HOLDINGS LTD	Vendor.VendorName
ALDEN OPTICAL LABORATORIES  INC.	Vendor.VendorName
ALECTRONA LLC	Vendor.VendorName
ALESIA ENGINEERING LLC	Vendor.VendorName
ALETHEIA SOLUTIONS  INC.	Vendor.VendorName
ALEUT-ODLE TRAINING AND DEVELOPMENT JV 2  LLC	Vendor.VendorName
ALEWINE LLC	Vendor.VendorName
ALEX COLE PAVING INC	Vendor.VendorName
ALEX HOVORKA BIKE SHARE OPERATIONS	Vendor.VendorName
ALEXANDER INTEGRATED TECHNOLOGY LLC	Vendor.VendorName
ALEXANDER MCCLELLAND	Vendor.VendorName
ALEXIS VARGAS	Vendor.VendorName
ALG DRAPERY CLEANING AND INSTALLATIONS LLC	Vendor.VendorName
ALGHANAH GROUP W.L.L	Vendor.VendorName
AL-HOUTOUL AL-AOULA FOR AC & REFRIGERATION CO.	Vendor.VendorName
ALI RIAZI	Vendor.VendorName
ALICAT SCIENTIFIC  INC.	Vendor.VendorName
ALICIA ARCIDIACONO	Vendor.VendorName
ALIVUK & CO D.O.O.	Vendor.VendorName
ALJAZIRA RENT A CAR	Vendor.VendorName
ALL GATEWAY NETWORK BUSINESS LLC	Vendor.VendorName
ALL GRADE EXCAVATING  INC.	Vendor.VendorName
ALL HABITAT SERVICES  LLC	Vendor.VendorName
ALL HAZARD SAFETY ASSOCIATES  LLC	Vendor.VendorName
ALL MOBILITY SOLUTIONS  LLC	Vendor.VendorName
ALL PHASE LAND CLEARING  INC.	Vendor.VendorName
ALL POINTS LOGISTICS  LLC	Vendor.VendorName
ALL PRO EARTHWORKS LLC	Vendor.VendorName
ALL THINGS CREATIVE LLC	Vendor.VendorName
ALL TRADE SERVICES  INC.	Vendor.VendorName
ALL Z CLEAN LLC	Vendor.VendorName
ALLBAY LANDSCAPING  INC.	Vendor.VendorName
ALLBRITE CONSTRUCTORS OF TEXAS INC	Vendor.VendorName
ALLCLICK AUSTRIA GMBH	Vendor.VendorName
ALLEGANY COUNTY 4-H SCHOLARSHIP FUND  INCORPORATED	Vendor.VendorName
ALLEN EDUCATION CONSULTING  LLC	Vendor.VendorName
ALLEN INTEGRATED SOLUTIONS LLC	Vendor.VendorName
ALLEN MCCONEGHEY	Vendor.VendorName
ALLEYMOR  INC.	Vendor.VendorName
ALLGREEN SOLUTIONS  INC.	Vendor.VendorName
ALLIANCE CYBER  LLC	Vendor.VendorName
ALLIANCE CYBER LLC	Vendor.VendorName
ALLIANCE WEST INSURANCE INC	Vendor.VendorName
ALLIANT-AEROSTAR JV  LLC	Vendor.VendorName
ALLIED APPRAISALS OF NORTH DAKOTA  INC.	Vendor.VendorName
ALLIED DRILLING AND CONCRETE LLC	Vendor.VendorName
ALLIED GENERAL CONTRACTORS INC	Vendor.VendorName
ALLIED UNIVERSAL ELECTRONIC MONITORING INTERNATIONAL LTD	Vendor.VendorName
ALLIED UNIVERSAL EXECUTIVE PROTECTION AND INTELLIGENCE SERVICES  INC.	Vendor.VendorName
ALLISON'S HOME SUPPLY HOUSE LLC	Vendor.VendorName
ALLIUM US HOLDING LLC	Vendor.VendorName
ALL-LIFT SYSTEMS  LLC	Vendor.VendorName
ALLOCORTECH  INC.	Vendor.VendorName
ALLPOINTS GIS INC	Vendor.VendorName
ALLSTAR COACHES  LLC	Vendor.VendorName
ALLSTATE AUTO GLASS  INC.	Vendor.VendorName
ALLSTATE CONTRACTOR  INC	Vendor.VendorName
ALLYANT  LLC	Vendor.VendorName
ALOHA HARVEST	Vendor.VendorName
ALOHA TRUCKING LLC	Vendor.VendorName
ALPHA & OMEGA MICROSCOPES LLC	Vendor.VendorName
ALPHA DEWATERING OF FLORIDA  INC.	Vendor.VendorName
ALPHA II  LLC	Vendor.VendorName
ALPHA INTERNATIONAL RESOURCES LLC	Vendor.VendorName
ALPHA NANO TECH LLC	Vendor.VendorName
ALPHA OF INDIANA LLC	Vendor.VendorName
ALPHA SCENTS  INC	Vendor.VendorName
ALPHA WARRIOR LLC	Vendor.VendorName
ALPHACAT CONSULTING LLC	Vendor.VendorName
ALPINE PACIFIC NUT CO INC	Vendor.VendorName
ALTASMEM FOR LOGISTICS	Vendor.VendorName
ALTECH ELECTRONICS INC	Vendor.VendorName
ALTEREA  INC.	Vendor.VendorName
ALTERED ASPECTS  LLC	Vendor.VendorName
