AgencyID	OfficeID	OfficeName	MinOfSignedDate	MaxOfSignedDate
5700	FB6355	FB6355  180 FW LGS	00:00.0	00:00.0
5700	FB6355	FB6355  180TH FW LRS	00:00.0	00:00.0
5700	FB6382	FB6382  111 ATKW LRS	00:00.0	00:00.0
5700	FB6382	FB6382  111 FW  LRS	00:00.0	00:00.0
5700	FB6383	FB6383  193 SOW LRS          PA ANG	00:00.0	00:00.0
5700	FB6383	FB6383  193 SOW LRS	00:00.0	00:00.0
5700	FB6383	FB6383  193 SOLRS LGRDD TMO	00:00.0	00:00.0
5700	FB6401	FB6401  169 LRS LGLOC     MCENTIRE	00:00.0	00:00.0
5700	FB6401	FB6401  169 LRS LGLOC	00:00.0	00:00.0
5700	FB6422	FB6422  164 AW LRS  TN ANG	00:00.0	00:00.0
5700	FB6422	FB6422  164 AW LRS LGRDD	00:00.0	00:00.0
5700	FB6433	FB6433  147 RW LRS LGRDD	00:00.0	00:00.0
5700	FB6433	FB6433  147 ATKW LRS LGRDD	00:00.0	00:00.0
5700	FB6441	FB6441  151 ARW LGRM         UT ANG	00:00.0	00:00.0
5700	FB6441	FB6441  151 ARW LGRD	00:00.0	00:00.0
5700	FB6441	FB6441  151 ARW LGRM	00:00.0	00:00.0
5700	FB6461	FB6461  192 FW LGRD          VA ANG	00:00.0	00:00.0
5700	FB6461	FB6461  192 FW LGRD	00:00.0	00:00.0
5700	FB6482	FB6482  167 AW LGS  MARTINSBURG ANG	00:00.0	00:00.0
5700	FB6482	FB6482  167 AW LGS	00:00.0	00:00.0
5700	FB6492	FB6492  115 FW LGRD	00:00.0	00:00.0
5700	FB6492	FB6492  115FW  LGRDD	00:00.0	00:00.0
5700	FB6492	FB6492 115 FW LGRM	00:00.0	00:00.0
5700	FB6492	FB6492  115FW LGRD	00:00.0	00:00.0
5700	FB6493	FB6493  CRTC LGRD   VOLK FIELD ANGB	00:00.0	00:00.0
5700	FB6493	FB6493  CRTC LGRD	00:00.0	00:00.0
5700	FB6501	FB6501  153 AW LGTT    CHEYENNE MAP	00:00.0	00:00.0
5700	FB6501	FB6501  153 AW LGTT	00:00.0	00:00.0
5700	FB6511	FB6511 113 FW LRS LGRDD  TMO	00:00.0	00:00.0
5700	FB6511	FB6511  113 WG DC ANG	00:00.0	00:00.0
5700	FB6511	FB6511 113 WG DCANG LGRDD	00:00.0	00:00.0
5700	FB6511	FB6511  113 WG DCANG LGRDD	00:00.0	00:00.0
5700	FB6521	FB6521  168 LRS LGRDC         AKANG	00:00.0	00:00.0
5700	FB6521	FB6521  168 WG LRS LGRDD	00:00.0	00:00.0
5700	FB6562	FB6562  137 LRS LGRDD	00:00.0	00:00.0
5700	FB6562	FB6562  137 SOLRS LGRDD	00:00.0	00:00.0
5700	FB6563	FB6563  138 FW LRS           OK ANG	00:00.0	00:00.0
5700	FB6563	FB6563  138 FW LRS	00:00.0	00:00.0
5700	FB6633	FB6633  934 AW LGS             BOS	00:00.0	00:00.0
5700	FB6633	FB6633  934 AW LGS	00:00.0	00:00.0
5700	FB6675	FB6675  301 LRS LGRDDC	00:00.0	00:00.0
5700	FB6675	FB6675  301 LRS LGRD	00:00.0	00:00.0
5700	FB6703	FB6703  94 LRS GSI	00:00.0	00:00.0
5700	FB6703	FB6703  94 TMO	00:00.0	00:00.0
5700	FB6712	FB6712  911 AW LGS          PIT IAP	00:00.0	00:00.0
5700	FB6712	FB6712  911 AW LGS     PIT IAP	00:00.0	00:00.0
5700	FB7000	FB7000  10 LRS LGRMS	00:00.0	00:00.0
5700	FB7000	FB7000  10 LRS LGRMST	00:00.0	00:00.0
5700	FB7054	FB7054  JBAB J4 S	00:00.0	00:00.0
5700	FB7054	FB7054  11LRS TMO LGRDDC	00:00.0	00:00.0
5700	FC2027	FC2027  75 CES CE	00:00.0	00:00.0
5700	FC2027	FC2027  75 CES CEOEM	00:00.0	00:00.0
5700	FC4425	FC4425 11 CES CEIAR	00:00.0	00:00.0
5700	FC4425	FC4425  11 CES CEOM	00:00.0	00:00.0
5700	FC4621	FC4621  22 CES CEOM	00:00.0	00:00.0
5700	FC4621	FC4621  22 CES CEIAR	00:00.0	00:00.0
5700	FC4686	FC4686  9 CES CE	00:00.0	00:00.0
5700	FC4686	FC4686  9 CES CEOEM	00:00.0	00:00.0
5700	FC4803	FC4803  20 CES CEIAR	00:00.0	00:00.0
5700	FC4803	FC4803  20 CES CERF	00:00.0	00:00.0
5700	FC5205	FC5205 35 CES CEIAR	00:00.0	00:00.0
5700	FC5205	FC5205  35 CES CEOEM	00:00.0	00:00.0
5700	FC5205	FC5205 35 CES CEOEM	00:00.0	00:00.0
5700	FC5209	FC5209  374 CES  CEOEM	00:00.0	00:00.0
5700	FC5209	FC5209 374 CES CEOEM	00:00.0	00:00.0
5700	FD2020	FD2020  OO ALC  PK	00:00.0	00:00.0
5700	FD2020	FD2020  OO ALC PK	00:00.0	00:00.0
5700	FD2030	FD2030  OC ALC  LGI	00:00.0	00:00.0
5700	FD2030	FD2030  OC ALC LGI	00:00.0	00:00.0
5700	FD2060	FD2060  WR ALC        DEPOT STORAGE	00:00.0	00:00.0
5700	FD2060	FD2060  WR ALC DEPOT STORAGE	00:00.0	00:00.0
5700	FD7030	FD7030  AFLCMC HNCALT	00:00.0	00:00.0
5700	FD7030	FD7030  AFLCMC HNCADR	00:00.0	00:00.0
5700	FE2027	FE2027  DDOU CNTRL RCVG	00:00.0	00:00.0
5700	FE2027	FE2027 DDHU HILL SBSS RECEIVING AME	00:00.0	00:00.0
5700	FE2027	FE2027  DDHU HILL  SBSS  REC AECOM	00:00.0	00:00.0
5700	FE2037	FE2037  DDOO SOP	00:00.0	00:00.0
5700	FE2037	FE2037  DDOO SO	00:00.0	00:00.0
5700	FE2520	FE2520  45 LRS LGS	00:00.0	00:00.0
5700	FE2520	FE2520  45 LRS LGRDDC	00:00.0	00:00.0
5700	FE2805	FE2805  412 MSG LGR	00:00.0	00:00.0
5700	FE2805	FE2805  412 LRS LGRM	00:00.0	00:00.0
5700	FE2835	FE2835  66 LRS LGRM	00:00.0	00:00.0
5700	FE2835	FE2835  66 LRS LGRDDC	00:00.0	00:00.0
5700	FE3047	FE3047  802 LRS LGRD	00:00.0	00:00.0
5700	FE3047	FE3047  502 LRS LGRDDC	00:00.0	00:00.0
5700	FE3089	FE3089 902 LRS LGRDDC	00:00.0	00:00.0
5700	FE3089	FE3089  502 LRS RND JBSA EQUIP	00:00.0	00:00.0
5700	FE4417	FE4417  16 LRS LGSA           RCVNG	00:00.0	00:00.0
5700	FE4417	FE4417  1 SOLRS LGRD	00:00.0	00:00.0
5700	FE4419	FE4419  97 SUPS LGS	00:00.0	00:00.0
5700	FE4419	FE4419  97 LRS LGRD	00:00.0	00:00.0
5700	FE4479	FE4479  62 SUPS  LGSDR	00:00.0	00:00.0
5700	FE4479	FE4479  627 LRS LGRMR	00:00.0	00:00.0
5700	FE4484	FE4484  305 LRS LGS	00:00.0	00:00.0
5700	FE4484	FE4484  87 LRS LGS	00:00.0	00:00.0
5700	FE4524	FE4524  DET 1  9 OG LGS        COS	00:00.0	00:00.0
5700	FE4524	FE4524  DET 1 9 OG LGS	00:00.0	00:00.0
5700	FE4600	FE4600  55 LRS LGRM	00:00.0	00:00.0
5700	FE4600	FE4600  55 LRS LGRDDC	00:00.0	00:00.0
5700	FE4600	FE4600  55 LRS  LGRDDC	00:00.0	00:00.0
5700	FE4621	FE4621  22 LRS LGS	00:00.0	00:00.0
5700	FE4621	FE4621 22 LRS LGS	00:00.0	00:00.0
5700	FE4654	FE4654  434 LRS LGRS	00:00.0	00:00.0
5700	FE4654	FE4654  434 LRS LGRS LGRS	00:00.0	00:00.0
5700	FE4661	FE4661 7 LRS LGRDDC	00:00.0	00:00.0
5700	FE4661	FE4661  7 LRS LGRDDC	00:00.0	00:00.0
5700	FE4686	FE4686 9TH SUP  DIV  9 SD SDSM	00:00.0	00:00.0
5700	FE4686	FE4686  9 LRS LGRD	00:00.0	00:00.0
5700	FE4800	FE4800  633 LRS LGRDDC	00:00.0	00:00.0
5700	FE4800	FE4800  733 LRS LGRDDC	00:00.0	00:00.0
5700	FE4803	FE4803  20 LRS LGRDDC	00:00.0	00:00.0
5700	FE4803	FE4803 20 LRS LGRDDC	00:00.0	00:00.0
5700	FE4811	FE4811  380 ELRS COS ACCRSS LGRD	00:00.0	00:00.0
5700	FE4811	FE4811  380 ELRS LGRD	00:00.0	00:00.0
5700	FE4814	FE4814  6 LRS LGRDDC    MACDILL AFB	00:00.0	00:00.0
5700	FE4814	FE4814  6 LRS LGRDDC	00:00.0	00:00.0
5700	FE4819	FE4819  325 MSG LRDS	00:00.0	00:00.0
5700	FE4819	FE4819  325 LRS TMO LRDS	00:00.0	00:00.0
5700	FE4830	FE4830  347 LRS LGRTC  MOODY AFB	00:00.0	00:00.0
5700	FE4830	FE4830  23 LRS LGRDDC	00:00.0	00:00.0
5700	FE4852	FE4852 99 LRS LGRDDC	00:00.0	00:00.0
5700	FE4852	FE4852  99 LRS LGRDDC	00:00.0	00:00.0
5700	FE4860		00:00.0	00:00.0
5700	FE4860	CONTROLLED	00:00.0	00:00.0
5700	FE4877	FE4877  355 SUPS LGSCDR	00:00.0	00:00.0
5700	FE4877	FE4877  355 LRS LGRDDC	00:00.0	00:00.0
5700	FE4880	FE4880  435 SCOS EMEF	00:00.0	00:00.0
5700	FE4880	FE4880  591 SCMG CMBCC	00:00.0	00:00.0
5700	FE5205	FE5205  35 LRS LGRD	00:00.0	00:00.0
5700	FE5205	FE5205 35 LRS LGRD	00:00.0	00:00.0
5700	FE5213	FE5213 607 MMS LGS OL D	00:00.0	00:00.0
5700	FE5213	FE5213  607 MMS LGS OL D	00:00.0	00:00.0
5700	FE5261	FE5261 607 MMS LGS OL B	00:00.0	00:00.0
5700	FE5261	FE5261  607 MMS LGS OL B	00:00.0	00:00.0
5700	FE5284	FE5284  8 LRS LGRDR	00:00.0	00:00.0
5700	FE5284	FE5284  8 LRS LGRD	00:00.0	00:00.0
5700	FE5808	FE5808  407 AEG ELRS	00:00.0	00:00.0
5700	FE5808	FE5808   332 AEW EMSG	00:00.0	00:00.0
5700	FE5819	FE5819  332 ELRS	00:00.0	00:00.0
5700	FE5819	FE5819 407 ELRS LGRM	00:00.0	00:00.0
5700	FE5832	FB5832  USCENTAF LGSO BEAR KSPAN	00:00.0	00:00.0
5700	FE5832	FE5832 AFCENT WRM PREPOSITION  LGRS	00:00.0	00:00.0
5700	FE6012	FE6012  187 FW LGS     DANNELLY ANG	00:00.0	00:00.0
5700	FE6012	FE6012  187 FW LGS	00:00.0	00:00.0
5700	FE6042	FE6042  163 ARG LGS          CA ANG	00:00.0	00:00.0
5700	FE6042	FE6042  163 ARG LGS	00:00.0	00:00.0
5700	FE6043	FE6043  146 AW LRS CHANNEL ISLANDS	00:00.0	00:00.0
5700	FE6043	FE6043  146AW LRS CHANNEL ISLANDS	00:00.0	00:00.0
5700	FE6071	FE6071 103 FW LGS            CT ANG	00:00.0	00:00.0
5700	FE6071	FE6071  103 AW LGRM	00:00.0	00:00.0
5700	FE6091	FE6091  125 FW LGS           FL ANG	00:00.0	00:00.0
5700	FE6091	FE6091  125 FW LGS   FL ANG	00:00.0	00:00.0
5700	FE6102	FE6102  165 LG LGTT          GA ANG	00:00.0	00:00.0
5700	FE6102	FE6102  165 LG LGTT	00:00.0	00:00.0
5700	FE6112	FE6112  124 FW LRS LGRMM     ID ANG	00:00.0	00:00.0
5700	FE6112	FE6112  124 FW LRS LGRMM	00:00.0	00:00.0
5700	FE6123	FE6123  183 FW LGTT  ILANG CAP ARPT	00:00.0	00:00.0
5700	FE6123	FE6123  183 FW LGTT	00:00.0	00:00.0
5700	FE6131	FE6131 181IW LGS	00:00.0	00:00.0
5700	FE6131	FE6131  181IW LGS	00:00.0	00:00.0
5700	FE6132	FE6132  122 FW LGTT          IN ANG	00:00.0	00:00.0
5700	FE6132	FE6132   122 FW LGTT	00:00.0	00:00.0
5700	FE6141	FE6141 132 FW LGRD	00:00.0	00:00.0
5700	FE6141	FE6141  132 WING IA ANG LGRDD	00:00.0	00:00.0
5700	FE6151	FE6151  184 ARW LRS	00:00.0	00:00.0
5700	FE6151	FE6151  184 IW  LRS EQUIP	00:00.0	00:00.0
5700	FE6161	FE6161  123 LS LGTT           KYANG	00:00.0	00:00.0
5700	FE6161	FE6161  123 LS LGTT	00:00.0	00:00.0
5700	FE6201	FE6201  104 FW LGS	00:00.0	00:00.0
5700	FE6201	FE6201  104 FW LGS BARNES ANGB	00:00.0	00:00.0
5700	FE6202	FE6202  102 FW LGS        OTIS ANGB	00:00.0	00:00.0
5700	FE6202	FE6202  102 IW LRS	00:00.0	00:00.0
5700	FE6221	FE6221 127 WG LRS LGRDDC	00:00.0	00:00.0
5700	FE6221	FE6221  127 WG LRS LGRDDC	00:00.0	00:00.0
5700	FE6241	FE6241  186 ARW LRS LGRSR KEY FIELD	00:00.0	00:00.0
5700	FE6241	FE6241  186 ARW LRS LGRMCE	00:00.0	00:00.0
5700	FE6243	FE6243  CRTC LGS             MS ANG	00:00.0	00:00.0
5700	FE6243	FE6243  CRTC LGS	00:00.0	00:00.0
5700	FE6252	FE6252  139 LG LGS           MO ANG	00:00.0	00:00.0
5700	FE6252	FE6252 139TH AW LRS TMO LGRDD	00:00.0	00:00.0
5700	FE6252	FE6252  139 LG LGS	00:00.0	00:00.0
5700	FE6261	FE6261  120 FW LGTT          MT ANG	00:00.0	00:00.0
5700	FE6261	FE6261  120 FW LGTT	00:00.0	00:00.0
5700	FE6281	FE6281  152 AW LGS            NVANG	00:00.0	00:00.0
5700	FE6281	FE6281  152 AW LGS	00:00.0	00:00.0
5700	FE6291	FE6291  157 ARW LGS	00:00.0	00:00.0
5700	FE6291	FE6291  157 ARW LGS       PEASE ANG	00:00.0	00:00.0
5700	FE6302	FE6302  108 ARW LGS          NJ ANG	00:00.0	00:00.0
5700	FE6302	FE6302  108 ARW LGS	00:00.0	00:00.0
5700	FE6325	FE6325  106 MSG LGRT	00:00.0	00:00.0
5700	FE6325	FE6325  106 LRS LGRDD	00:00.0	00:00.0
5700	FE6331	FE6331  145 AW LGTT	00:00.0	00:00.0
5700	FE6331	FE6331 145 LRS LGRM	00:00.0	00:00.0
5700	FE6341	FE6341  119 WG LRS            NDANG	00:00.0	00:00.0
5700	FE6341	FE6341  119 WG LRS	00:00.0	00:00.0
5700	FE6352	FE6352  178 FG LGS      BECKLEY MAP	00:00.0	00:00.0
5700	FE6352	FE6352  178 WG LRS LGLO	00:00.0	00:00.0
5700	FE6355	FE6355  180 FG LGS	00:00.0	00:00.0
5700	FE6355	FE6355 180 FW  LGRMCE	00:00.0	00:00.0
5700	FE6356	FE6356  121 ARW LS	00:00.0	00:00.0
5700	FE6356	FE6356  121 ARW LS   RIKNBACKR ANGB	00:00.0	00:00.0
5700	FE6382	FE6382  111 FW LRS LGTT      PA ANG	00:00.0	00:00.0
5700	FE6382	FE6382  111 ATKW LRS	00:00.0	00:00.0
5700	FE6383	FE6383  193 SOW LGS          PA ANG	00:00.0	00:00.0
5700	FE6383	FE6383 193 SOW LGS	00:00.0	00:00.0
5700	FE6383	FE6383  193 SOW LGS	00:00.0	00:00.0
5700	FE6391	FE6391 143 AG LGS  LGRMCE	00:00.0	00:00.0
5700	FE6391	FE6391  143 AG LGS  LGRMCE	00:00.0	00:00.0
5700	FE6401	FE6401 169 FW LRS	00:00.0	00:00.0
5700	FE6401	FE6401  169 FW LRS	00:00.0	00:00.0
5700	FE6421	FE6421  118 LRS LGRMR         TNANG	00:00.0	00:00.0
5700	FE6421	FE6421  118TH AW LGRMCE	00:00.0	00:00.0
5700	FE6421	FE6421  118 LRS LGRMR	00:00.0	00:00.0
5700	FE6422	FE6422  164 AW LRS	00:00.0	00:00.0
5700	FE6422	FE6422  164 AW LRS           TN ANG	00:00.0	00:00.0
5700	FE6432	FE6432  149 FW LGTT	00:00.0	00:00.0
5700	FE6432	FE6432  149 FW LGRMCE	00:00.0	00:00.0
5700	FE6441	FE6441  151 ARW LGS	00:00.0	00:00.0
5700	FE6441	FE6441  151 ARW LGS UTAH ANG BASE	00:00.0	00:00.0
5700	FE6451	FE6451  158 FW LGSPE	00:00.0	00:00.0
5700	FE6451	FE6451  158 FW LGSPE         VT ANG	00:00.0	00:00.0
5700	FE6461	FE6461  192 FW LGRD          VA ANG	00:00.0	00:00.0
5700	FE6461	FE6461  192 FW LGRM	00:00.0	00:00.0
5700	FE6492	FE6492  115 FW LGS           WI ANG	00:00.0	00:00.0
5700	FE6492	FE6492  115 FW LGRMC	00:00.0	00:00.0
5700	FE6492	FE6492  115 FW LGS	00:00.0	00:00.0
5700	FE6493	FE6493  CRTC LGS        VOLK FIELD	00:00.0	00:00.0
5700	FE6493	FE6493  CRTC LGS	00:00.0	00:00.0
5700	FE6501	FE6501  153 AW LGTT    CHEYENNE MAP	00:00.0	00:00.0
5700	FE6501	FE6501  153 AW LGTT	00:00.0	00:00.0
5700	FE6511	FE6511  113 FW LGTT             TMO	00:00.0	00:00.0
5700	FE6511	FE6511  113 WG LRS LGRM	00:00.0	00:00.0
5700	FE6520	FE6520 176 LRS  LGRT	00:00.0	00:00.0
5700	FE6520	FE6520  176 LRS  LGRT	00:00.0	00:00.0
5700	FE6521	FE6521  168 LG LGS            AKANG	00:00.0	00:00.0
5700	FE6521	FE6521  168 WG LRS AKANG LGRMCE	00:00.0	00:00.0
5700	FE6562	FE6562  137 LRS LGRDD	00:00.0	00:00.0
5700	FE6562	FE6562  137 SOLRS LGRM LGRMCE	00:00.0	00:00.0
5700	FE6675	FE6675  301 LRS LGRM LGRDDC	00:00.0	00:00.0
5700	FE6675	FE6675  301 LRS LGRM	00:00.0	00:00.0
5700	FE6712	FE6712  911 AG LRS	00:00.0	00:00.0
5700	FE6712	FE6712  911 AW LRS PIT IAP LGRD	00:00.0	00:00.0
5700	FF2835	FF2835  66 FSS FSRA	00:00.0	00:00.0
5700	FF2835	FF2835  66 SVS SVFL	00:00.0	00:00.0
5700	FF3099	FF3099  47 SVS CC	00:00.0	00:00.0
5700	FF3099	FF3099 47 FSS FSR	00:00.0	00:00.0
5700	FF5243	FF5243  DET 2  18 FSS	00:00.0	00:00.0
5700	FF5243	FF5243  DET 2 18 FSS FSRL	00:00.0	00:00.0
5700	FF6633	FF6633  934 AW SVMP       MNIAP ARS	00:00.0	00:00.0
5700	FF6633	FF6633 934 AW SVMP	00:00.0	00:00.0
5700	FG2303	FG2303  AFSAC XPIA	00:00.0	00:00.0
5700	FG2303	FG2303  AFLCMC WFSZ	00:00.0	00:00.0
5700	FG7016	FG7016  ISSO FWF	00:00.0	00:00.0
5700	FG7016	FG7016  SAF AA CDM	00:00.0	00:00.0
5700	FG7052	FG7052  AFPCA LASW	00:00.0	00:00.0
5700	FG7052	AFPCA LASW	00:00.0	00:00.0
5700	FG8150	FG8150  AF RE	00:00.0	00:00.0
5700	FG8150	AF RE	00:00.0	00:00.0
5700	FJ6664	FJ6664  419 FW-MS LGRPM	00:00.0	00:00.0
5700	FJ6664	419 FW-MS - LGRPM	00:00.0	00:00.0
5700	FL1000	FL1000 AFSVA SVXL	00:00.0	00:00.0
5700	FL1000	FL1000 AFSVC SVPL	00:00.0	00:00.0
5700	FL2020	FL2020  75 FSS  FSDL	00:00.0	00:00.0
5700	FL2020	FL2020  75 FSS FSDL	00:00.0	00:00.0
5700	FL2508	FL2508  HQ AFSPC MSVXL	00:00.0	00:00.0
5700	FL2508	FL2508  AFSVC VCL	00:00.0	00:00.0
5700	FL4499	RONALD R FOGLEMAN LIBRARY	00:00.0	00:00.0
5700	FL4499	FL4499  EOS EOSR	00:00.0	00:00.0
5700	FM2060	FM2060  78 MDG SGSM	00:00.0	00:00.0
5700	FM2060	FM2060  78TH MDG SGSM	00:00.0	00:00.0
5700	FM3089	FM3089  12 MDSS SGSL	00:00.0	00:00.0
5700	FM3089	FM3089  359 MDSS SGSL	00:00.0	00:00.0
5700	FM4418	FM4418  437 MDG SGSL	00:00.0	00:00.0
5700	FM4418	FM4418  628 MSS SGSL	00:00.0	00:00.0
5700	FM4425	FM4425  779 MDG SGSL	00:00.0	00:00.0
5700	FM4425	FM4425  11 MDG SGSM	00:00.0	00:00.0
5700	FM4425	FM4425  779 MDG  SGSM	00:00.0	00:00.0
5700	FM4626	FM4626  341 MDSS SGSL	00:00.0	00:00.0
5700	FM4626	FM4626  341 MEDICAL GROUP SGSM	00:00.0	00:00.0
5700	FM4626	FM4626  341 LRS LGRM	00:00.0	00:00.0
5700	FM4686	FM4686  9 MDSS SGSL	00:00.0	00:00.0
5700	FM4686	FM4686  9TH MDG SGSM	00:00.0	00:00.0
5700	FM4686	FM4686  9 MDG  MED LOGISTICS	00:00.0	00:00.0
5700	FM4801	FM4801  49 MG SGSL	00:00.0	00:00.0
5700	FM4801	FM4801  49 MDG SGSM	00:00.0	00:00.0
5700	FM4803	FM4803  20 MDSS SGSL	00:00.0	00:00.0
5700	FM4803	FM4803  20 MDSS SGSM	00:00.0	00:00.0
5700	FM4814	FM4814  6 MDSS SGSL     MACDILL AFB	00:00.0	00:00.0
5700	FM4814	FM4814  6 MDSS SGSL	00:00.0	00:00.0
5700	FM4852	FM4852  99 MDG  SGSLF	00:00.0	00:00.0
5700	FM4852	FM4852  99 MDG SGSM	00:00.0	00:00.0
5700	FM4887	FM4887  56 MDG SGSL	00:00.0	00:00.0
5700	FM4887	FM4887  56 MDG SGSM	00:00.0	00:00.0
5700	FM4897	FM4897  366 MG SGL	00:00.0	00:00.0
5700	FM4897	FM4897  366 MDG	00:00.0	00:00.0
5700	FM5004	FM5004  354 MDSS SGSM	00:00.0	00:00.0
5700	FM5004	FM5004 354 MDSS SGSM	00:00.0	00:00.0
5700	FM5240	FM5240 36 MDG SGSM	00:00.0	00:00.0
5700	FM5240	FM5240  36 MDG SGSM	00:00.0	00:00.0
5700	FM5260	FM5260  15 MDSS SGSM	00:00.0	00:00.0
5700	FM5260	FM5260 15 MDSS SGSM	00:00.0	00:00.0
5700	FM5284	FM5284  8 MDSS SGSM	00:00.0	00:00.0
5700	FM5284	FM5284 8 MDSS SGSM	00:00.0	00:00.0
5700	FM6924	FM6924  TF MED EAST A4 SUPPLY	00:00.0	00:00.0
5700	FM6924	FM6924 455 EMDG US ROLE 2 USAF SGAL	00:00.0	00:00.0
5700	FM7054	FM7054  11 MDSS SGSL	00:00.0	00:00.0
5700	FM7054	FM7054  579 MDSS SGSL	00:00.0	00:00.0
5700	FM9133	FM9133  AFMLO FOC I KELLYUSA	00:00.0	00:00.0
5700	FM9133	FM9133  AFMRA SG4W	00:00.0	00:00.0
5700	FM9133	FM9133  AFMOA SGALW	00:00.0	00:00.0
5700	FM9911	FM9911  AFMOA SGSLW WEST	00:00.0	00:00.0
5700	FM9911	FM9911   AFMOA CSDC WEST SGALW	00:00.0	00:00.0
5700	FM9912	FM9912  AFMOA SG 3 SLW EAST	00:00.0	00:00.0
5700	FM9912	FM9912  AFMOA CSDC EAST SGALW	00:00.0	00:00.0
5700	FP2500	FP2500  21 LRS LGRF	00:00.0	00:00.0
5700	FP2500	FP2500  21 LSS LGS	00:00.0	00:00.0
5700	FP3022	FP3022  14 LRS LGRF	00:00.0	00:00.0
5700	FP3022	FP3022  14 LS LGSFC	00:00.0	00:00.0
5700	FP4613	FP4613 90 LRS  LGRF	00:00.0	00:00.0
5700	FP4613	FP4613  90 SUPS LGSF	00:00.0	00:00.0
5700	FP4620	FP4620  92 LRS LGRF	00:00.0	00:00.0
5700	FP4620	FP4620  92 SUPS LGS	00:00.0	00:00.0
5700	FP4620	FP4620 92 LRS LGRF	00:00.0	00:00.0
5700	FP6352	FP6352  178 FW LGSF     BECKLEY MAP	00:00.0	00:00.0
5700	FP6352	FP6352  178 WING LGRF	00:00.0	00:00.0
5700	FP6352	FP6352 178 WING LGRF	00:00.0	00:00.0
5700	FP6372	FP6372  173 FW LRS LGRF	00:00.0	00:00.0
5700	FP6372	FP6372  173 FW LRS LGRD	00:00.0	00:00.0
5700	FP6703	FP6703  94 LRS LGSF	00:00.0	00:00.0
5700	FP6703	FP6703 94 LRS LGRF	00:00.0	00:00.0
5700	FP6703	FP6703  94 LRS LGRF	00:00.0	00:00.0
5700	FQ2520		00:00.0	00:00.0
5700	FQ2520	FQ2520 RANGE GENERATION NEXT E LTRS	00:00.0	00:00.0
5700	FS6422	FS6422  164 AW LRS LGRMS	00:00.0	00:00.0
5700	FS6422	FS6422  164 AW LGS            TNANG	00:00.0	00:00.0
5700	FT6161	FT6161 123FSS FSV	00:00.0	00:00.0
5700	FT6161	FT6161  123FSS FSV	00:00.0	00:00.0
5700	FT6161	FT6161  123 FSS FSV	00:00.0	00:00.0
5700	FT9019	FT9019 325 FSS FSVC	00:00.0	00:00.0
5700	FT9019	FT9019  325 FSS FSVF	00:00.0	00:00.0
5700	FT9280	FT9280  JTF SIX                BAAF	00:00.0	00:00.0
5700	FT9280	FT9280  JTF SIX	00:00.0	00:00.0
5700	FT9490	FT9490  92 FSS FSFY	00:00.0	00:00.0
5700	FT9490	92 SVS SVYY	00:00.0	00:00.0
5700	FU2029	FU2029  75 CS SCXI	00:00.0	00:00.0
5700	FU2029	FU2029  75 ABW SCOSD	00:00.0	00:00.0
5700	FU2029	FU2029  75 CS SCOSD	00:00.0	00:00.0
5700	FU2065	FU2065  78 ABW SCOD BECO	00:00.0	00:00.0
5700	FU2065	FU2065   78 CS SCOSD	00:00.0	00:00.0
5700	FU2335	FU2335  DET 1  96 OG TM	00:00.0	00:00.0
5700	FU2335	FU2335 46TS OL-A TM	00:00.0	00:00.0
5700	FU2335	FU2335  46TS OL-A TM	00:00.0	00:00.0
5700	FU2805	FU2805  412 CS SCOSCA	00:00.0	00:00.0
5700	FU2805	FU2805  95 CS CSM	00:00.0	00:00.0
5700	FU2809	FU2809   551 ELSG OM	00:00.0	00:00.0
5700	FU2809	FU2809  551 ELSG OM	00:00.0	00:00.0
5700	FU3047	FU3047  802 CS SCOT	00:00.0	00:00.0
5700	FU3047	FU3047 502 CS SCOT	00:00.0	00:00.0
5700	FU3089	FU3089   12 CS SCQRO	00:00.0	00:00.0
5700	FU3089	FU3089  502 CS SCOSE	00:00.0	00:00.0
5700	FU4417	FU4417  1 SOCS SOCS	00:00.0	00:00.0
5700	FU4417	FU4417  1 SOCS SOCS       ATTN BECO	00:00.0	00:00.0
5700	FU4419	FU4419  97 CS SCBBE	00:00.0	00:00.0
5700	FU4419	FU4419  97 CS SCOSE	00:00.0	00:00.0
5700	FU4469	FU4469 377 MISSION SUPPORT GROUP SC	00:00.0	00:00.0
5700	FU4469	FU4469  377 MSG SC	00:00.0	00:00.0
5700	FU4479	FU4479  62 CS SCSC	00:00.0	00:00.0
5700	FU4479	FU4479  627 CS SC0SE	00:00.0	00:00.0
5700	FU4484	FU4484  305 CS SCMP	00:00.0	00:00.0
5700	FU4484	FU4484  87 CS SCOS	00:00.0	00:00.0
5700	FU4497	FU4497  436 CS SCX	00:00.0	00:00.0
5700	FU4497	FU4497  436 CS SCOSA	00:00.0	00:00.0
5700	FU4528	FU4528  5 CS SCBNE	00:00.0	00:00.0
5700	FU4528	FU4528 5 CS SCOSA	00:00.0	00:00.0
5700	FU4620	FU4620  92 CS SCBO	00:00.0	00:00.0
5700	FU4620	FU4620 92 CS SCOS	00:00.0	00:00.0
5700	FU4626	FU4626  341 CS SCXP	00:00.0	00:00.0
5700	FU4626	FU4626 341 CS SCOS	00:00.0	00:00.0
5700	FU4661	FU4661  7 CS SCBE	00:00.0	00:00.0
5700	FU4661	FU4661  7 CS SCOSE	00:00.0	00:00.0
