systemequipmentcode,systemequipmentcodeText,StartFiscalYear,EndFiscalYear,ProjectID,CSISmodifiedDate,CSISmodifiedBy
2AHC,SH-3D SEA KING,1989,2012,749,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHD,AH-1J SEA COBRA,1990,2013,750,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHE,AH-1W SUPER COBRA,1996,2013,751,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHG,H-13 SIOUX,1991,2003,752,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHI,AH-64 APACHE,1993,2000,113,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHJ,H-46 SEA KNIGHT,1989,2013,754,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHK,H-52,1992,1998,755,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHL,H-51,1991,1994,100,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHM,QH-50 DASH,1989,1998,757,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHN,S-61R,1991,2003,758,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHO,H-43 HUSKIE,1992,1994,759,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHP,CH-53 SEA STALLION,1989,2010,760,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHQ,H-57 SEARANGER,1990,2003,761,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHR,MH53E SEA DRAGON,1990,2010,762,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHS,LTH TRAINER,1990,2001,763,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHU,H-19 CHICSASAW,1990,1996,764,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHV,SH-60 SEAHAWK,1989,NULL,1903,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2AHW,AH-1G HUEYCOBRA,1990,2011,109,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHX,H-34 SEAHORSE/SEABAT,1990,1995,767,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AHY,H-37 MOJAVE,1991,1996,768,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AIA,UH-60 UTTAS BLACK HAWK,1990,1991,769,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AIB,UH-3H,2000,2011,770,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AIC,AH-64 APACHE,1990,2003,113,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AID,VH-3D EXECUTIVE HELICOPTER,1996,2003,772,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AIE,VH-80N EXECUTIVE HELICOPTER,1997,2002,773,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AMA,JAST/JSF,1997,2011,87,2016-04-25 21:25:32.0670000,CSIS\GSanders
2AMD,C9B COMMERCIAL ACFT,1990,2003,775,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AMF,L-188 LOCKHEED ELECTRA COMM,1992,2003,776,2016-04-25 21:23:06.3470000,CSIS\GSanders
2APA,P-2 NEPTUNE,1993,1994,777,2016-04-25 21:23:06.3470000,CSIS\GSanders
2APC,P-3 ORION,1989,2013,778,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ASA,S-2 TRACKER,1990,2003,779,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ASC,VSX ACFT REPLACE S-2E,1989,2002,780,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ASF,S-3 VIKING,1988,NULL,781,2017-03-06 14:43:52.0000000,Automatic fiscalyear adjustment by CSIS\JEllman
2ATB,T-38 TALON,1991,1997,782,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ATC,T-39 SABRELINER,1990,2003,783,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ATD,T-28 TROJAN,1991,2000,784,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ATE,T-44,1990,2003,785,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ATF,2B-31 SYN FLGT TRN CHINOOK,1990,1997,786,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ATG,TA-4 SKYHAWK,1989,2003,787,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ATH,TC-4 ACADEME,1990,1995,788,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ATI,T-2 BUCKEYE,1990,2013,789,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ATL,T-33 SHOOTING STAR,1991,1994,790,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ATM,T-34 MENTOR,1990,2010,791,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ATR,T-45 GOSHAWK,1990,2013,792,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ATS,T-45TS,1992,NULL,651,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2AUG,U-6 BEAVER,1990,1995,126,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AVG,AV-8 HARRIER,1988,2012,795,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AVJ,OV-10 COIN (NOW BRONCO),1990,2003,796,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AVK,X-31,2000,2001,797,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AVL,XV-6,1992,1995,798,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AVQ,V22 VERTICAL LIFT AIRCRAFT,1990,2013,1911,2016-04-25 21:23:06.3470000,CSIS\GSanders
2AWC,X-22,1993,1994,800,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BCD,ES-3A VIKING,2000,2003,801,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BCE,H100-T400-CP400 PT-6T-3,1990,2003,802,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BJB,J-52,1989,2003,803,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BJC,J-65,1990,2002,804,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BJE,J-60,1991,1991,805,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BJF,F405-RR-401 ENGINE,1997,2003,806,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BJG,F404-RR-408 ENGINE,1997,2003,807,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BJH,J-57,1990,2001,808,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BJJ,J-79,1990,2003,809,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BJL,J-85,1990,2003,810,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BJM,F404-GE-400 OR 402,1998,2013,811,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BJN,F414-GE-400,1998,2013,812,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BRC,R-1820,1990,1990,813,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BSA,JT8D TURBOFAN ENGINE,2001,2002,814,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BSD,TF-30,1989,2003,815,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BSH,TF-34,1989,2003,816,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BSL,TURBOFAN ENGINES,1990,2003,817,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BTD,T-56,1990,2010,818,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BTF,T-58,1990,2009,819,2016-04-25 21:23:06.3470000,CSIS\GSanders
2BTK,T-64,1989,2003,134,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CAA,STRATEGIC DEFENSE INITIATIVE,1990,2013,821,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CLB,GUIDED MSL LAUNCH MK-41,1990,NULL,822,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2CLD,GRENADE LAUNCHER 40MM M406,NULL,NULL,823,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CLE,GUIDED MSL LAUNCH MK-49,1992,1995,824,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CLH,ROCKET LAUNCHER LAU-68,1991,2000,825,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CLI,ROCKET LAUNCHER LAU-10,1991,2003,826,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CLJ,GUIDED MSL LAUNCH MK-26,1990,1996,827,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CLL,GUIDED MSL LAUNCH MK-13,1990,2003,828,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CLN,GUIDED MSL LAUNCH MK-73,1990,2010,829,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMA,RIM-2 TERRIER,1992,1992,830,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMB,AIM-7 SPARROW,1990,2011,831,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMD,AIM-9 SIDEWINDER,1989,2003,1913,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMF,UGM-27 POLARIS,1990,1996,833,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMG,BQM-34 FIREBEE,1990,2011,834,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMH,MQM-36 TARGET DRONE,1991,2002,835,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMI,AQM-37 TARGET DRONE,1989,1998,836,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMJ,UUM-44 SUBROC,1990,1990,837,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMK,AGM-45 SHRIKE,1991,1994,838,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CML,AIM-54 PHOENIX,1988,1997,839,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMM,AGM-62 WALLEYE,1990,2002,840,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMN,RIM-66 STANDARD MISSILE(MED),1989,2013,841,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMP,RIM-67 STANDARD MISSILE(EXT),1990,2011,842,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMQ,ZUGM-73 POSEIDON,1989,1995,843,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMS,FIM-43 REDEYE,1990,1992,844,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMU,RIM-24 TARTER,1990,2003,845,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMV,MIM-72 CHAPARRAL,1991,1991,148,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CMZ,CHAFF DECOY WARHEADS,1990,1996,847,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNA,RIM 7-H-2 NATO SEA SPARROW,1990,2013,848,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNC,MIM-23 HAWK,1990,1994,141,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CND,AQM-38,1990,1992,850,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNE,MQM-39,1990,1997,851,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNF,AQM-41 PETREL,1991,1991,852,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNG,MGM-71 TOW,1990,2013,149,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNJ,UGM-96 TRIDENT,1989,NULL,1918,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNL,PQM-56,1990,1992,855,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNM,RIM-85,1996,2009,856,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNN,ZRGM-59,1991,1996,857,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNO,AGM-87,1990,1991,858,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNP,AGM-88 HARM,1989,2010,859,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNQ,ZAGM-63,1995,1996,860,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNR,NULL,1993,1998,861,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNS,MQM-74,1990,NULL,862,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2CNU,AGM-84 HARPOON,1989,2013,863,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNV,AIM-95 AGILE,1990,2001,864,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CNY,BGM-109 TOMAHAWK,1989,NULL,865,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2CNZ,CG-47 AEGIS,1990,NULL,866,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2CPA,FIREBRAND TARGET,1990,1994,867,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CPE,STANDARD MISSILE 2,1994,NULL,868,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2CPI,BQM-74,1996,2003,869,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CPJ,NULL,1996,1996,870,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CPK,BQM-74E SSAT,1997,2010,871,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CPL,ADM-141C ITALD,1998,2003,872,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CPN,JSOW-AGM-154,1997,2003,873,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CPO,AGM-154A,1998,2009,874,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CPP,AGM-154B,1999,1999,875,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CPQ,AGM-154C,2003,2003,876,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CPR,AN/SWG-1A HSCLLS,1997,2003,877,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CPS,TOMHWK STRIKE COOR MDLE (TSCM),2000,2003,878,2016-04-25 21:23:06.3470000,CSIS\GSanders
2CRL,MK-56 MOD 2 ROCKET MTR,1991,2000,879,2016-04-25 21:23:06.3470000,CSIS\GSanders
2DAA,PREDATOR UAV,1997,2003,880,2016-04-25 21:23:06.3470000,CSIS\GSanders
2DBE,NULL,1996,1997,881,2016-04-25 21:23:06.3470000,CSIS\GSanders
2DBK,LVTP-7,1990,NULL,882,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2DBL,LVTC-7,1992,NULL,883,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2DBU,PIONEER UNMANNED AERIAL VEH,1995,2003,884,2016-04-25 21:23:06.3470000,CSIS\GSanders
2DEA,SCRAPER TRACTOR 15-16 CU YD,1990,1995,885,2016-04-25 21:23:06.3470000,CSIS\GSanders
2DEH,CRANE RT SP 7 1/21,1992,2001,886,2016-04-25 21:23:06.3470000,CSIS\GSanders
2DJA,M60 TANK,1990,1992,887,2016-04-25 21:23:06.3470000,CSIS\GSanders
2DJN,ABRAMS SERIES (M1/M1A1/M1A2),1994,2009,250,2016-04-25 21:23:06.3470000,CSIS\GSanders
2DNC,FORK LIFT 6000 LB,1991,1991,889,2016-04-25 21:23:06.3470000,CSIS\GSanders
2DNM,DUMP 5 TON M51A2,1990,1998,890,2016-04-25 21:23:06.3470000,CSIS\GSanders
2DNW,CARGO 5 TON M54A2C,1996,2002,891,2016-04-25 21:23:06.3470000,CSIS\GSanders
2DPS,UTILITY 1/4 TON M151,1991,1995,892,2016-04-25 21:23:06.3470000,CSIS\GSanders
2EBB,MK149 PHALANX,1989,1997,893,2016-04-25 21:23:06.3470000,CSIS\GSanders
2EBE,MK15 CLOSE IN WPN SYS,1989,2013,894,2016-04-25 21:23:06.3470000,CSIS\GSanders
2EBJ,MK45 MOD-O 5.54 GUN MOUNT,1989,NULL,895,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2EBN,30MM GUN MOUNT/COASTAL PTRL,1990,1997,896,2016-04-25 21:23:06.3470000,CSIS\GSanders
2EBO,105MM GUN M-60 COMBAT,1997,2003,897,2016-04-25 21:23:06.3470000,CSIS\GSanders
2EBP,M107 GUN 175MM,1991,1991,898,2016-04-25 21:23:06.3470000,CSIS\GSanders
2EBQ,MK42 MOD-9 5.54 GUN MOUNT,1990,1991,899,2016-04-25 21:23:06.3470000,CSIS\GSanders
2EBR,MK42 MOD-10 5.54 GUN MOUNT,1992,2002,900,2016-04-25 21:23:06.3470000,CSIS\GSanders
2EBT,MK42 MOD-7 GUN MOUNT,1993,1993,901,2016-04-25 21:23:06.3470000,CSIS\GSanders
2EBU,MK71 MCLWG GUN MOUNT,1989,1996,902,2016-04-25 21:23:06.3470000,CSIS\GSanders
2EBW,MK75 76MM GUN MOUNT,1990,2001,903,2016-04-25 21:23:06.3470000,CSIS\GSanders
2EHC,5.56MM RIFLE M16,1991,1995,904,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FAA,WALLEYE,1991,1994,905,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FAE,MK-104 PRACTICE,1990,2002,906,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FAH,MK-115 HIGH EXP BOMB,NULL,NULL,907,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FAO,MK-121 TGT IDENT,1991,1991,908,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FAS,MK-84 GEN PURPOSE,1990,1991,909,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FBB,"5""/38 CAL CARTRIDGE",1991,2001,910,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FBC,5./54 CAL CARTRIDGE,1989,1989,911,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FCK,60MM HE M49A2,1991,1995,912,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FDB,105MM SMK WP M60,NULL,NULL,913,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FME,MK-55 MINE,1990,1996,914,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FMG,MK-57 MINE SUB LAID MOORED,1990,1991,915,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FMM,MK-65 MINE,1990,1990,916,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FPC,5./54 MK-41 PROJECTILE,1990,2001,917,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FTB,MK30 MOBILE TARGET,1990,2010,918,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FTD,MK37 TORPEDO,1992,1993,919,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FTG,MK44 TORPEDO,1989,1994,920,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FTH,MK45 TORPEDO (ASTOR),1990,1993,921,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FTJ,MK46 TORPEDO LT WT ASW,1990,2003,922,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FTL,MK48 TORPEDO (ADCAP),1988,2011,923,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FTN,MK50 TORPEDO,1990,2002,924,2016-04-25 21:23:06.3470000,CSIS\GSanders
2FTR,MK60 CAPTOR,1990,1995,925,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAB,AN/ULQ-6,1992,2003,926,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAD,AN/UYH/K-3 MEMORY UNITS,1990,2002,927,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAF,AN/USM-247 (VAST),1990,2003,928,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAI,AN/ALQ-100 ECM,1991,1991,929,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAJ,AN/FLR-11,1989,1992,930,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAK,AN/ALQ-61 ECM,1991,2003,931,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAL,M-81 FIRE CONTROL SYSTEM,1990,1994,932,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAM,AN/ALR-45,1990,2002,933,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAN,AN/SLQ-19,1991,1991,934,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAP,AN/SLQ-21 ECM,1993,2003,935,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAR,AN/SLQ-17,1991,1993,936,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAT,AN/SLQ-12 ECM,1992,1994,937,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAU,AN/BSY-2 SUBMARINE COMBAT SYS,1990,2010,1938,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAV,AN/SLQ-13,1990,2003,939,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAY,AN/WLR-1,1990,2003,940,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GAZ,AN/SLR-13,1990,1990,941,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBA,ANTENNA IMPROV PLAN,1995,2003,942,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBB,AN/ASQ-104 NAVIGATION SYS,1990,2003,943,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBC,M-12 (AIMS) IFF,1990,2002,944,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBD,AN/UYK-5 ADP SYSTEM,1990,2001,945,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBE,AN/SYQ 2/3/4 NTDS DATA SYS,1990,1995,946,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBF,XM23 RANGE FINDER LASER,1990,2001,947,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBH,MK75 MOD3 RANGE FINDER,1994,2000,948,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBK,AN/BRD() LF-VHF-DF,1990,2003,949,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBM,AN/TSQ-18 LANDING CNTRL CNTR,1990,2000,950,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBN,AN/UYA-4 NTDS,1990,2003,951,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBO,MK86 GUN FIRE CTRL SYS,1990,2002,952,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBQ,AN/SYA-12 GARD,1990,1990,953,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBR,AN/GYK-3 (V),1996,1999,954,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBS,AN/TYA-20,1992,1997,955,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBT,MK65 ANALOG DIGT CONVERTOR,1991,1991,956,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBU,AN/USG-13 TACMO 3,1990,2000,957,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBV,AN/USM-207,1991,1991,958,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBX,AN/USQ-20 NTDS,1990,1998,959,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBY,OU/BQH-5 SIGNAL CONVERTER,1989,1997,960,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GBZ,AN/UYK-7 COMPUTER SYS,1989,2003,961,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCA,AN/SLQ-25 TORP CM TRANS SYS,1990,2009,962,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCB,AN/UYK-20 GARD,1989,2003,963,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCC,OJ-172 DATA EXC AUX CONSOLE,1990,1995,964,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCD,AN/ALE-41,1989,2003,965,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCF,AN/ALQ-126 ECM,1990,2001,966,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCH,AN/PSW-1,1991,1998,967,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCI,AN/ALE-50,2002,2002,968,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCJ,AN/DKT-26/27/36,1991,1991,969,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCK,CAINS GROUND SUPPORT EQUIP,1990,2003,970,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCL,MK82 WPN DATA CONVERTER,1990,1992,971,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCM,AN/BLR-14 ECM,1989,1992,972,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCO,AN/WLR-8,1990,2002,973,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCP,MK76 GD MSL FIRE CTRL SYS,1991,1994,974,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCQ,MK92 FIRE CONTROL SYS,1990,2003,975,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCR,WLR 14 SEASCOUT SYSTEM MISSILE,1993,1994,976,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCS,MK74 FIRE CONTROLS SYS,1990,2000,977,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCT,AN/ALQ-123,1991,1993,978,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCU,MATCALS,1990,2003,979,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GCZ,SEA NYMPH PROGRAM,1990,1996,980,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDA,MARK XII PROGRAM,1991,2011,981,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDC,AN/TGC-37 COMM CENTRAL,1991,1997,982,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDD,AN/VCC-1,1992,1992,983,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDE,CAESAR,1990,1995,984,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDF,OMEGA (SHORE),1992,1992,985,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDG,SATCOM,1990,2004,986,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDI,AN/TYA-11 COMM CENTRAL,1991,1999,987,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDJ,AN/TYQ-2 TAOC,1992,1996,988,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDK,AN/TYQ-1 TACC,1990,1999,989,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDL,AN/TYQ-3 TDC,1990,NULL,990,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2GDM,NULL,1993,1995,991,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDP,AN/UGC-25 TELGRPH/TELTYPE,1992,1992,992,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDQ,AN/TTC-3 CENT  OFF TEL,1991,2001,993,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDR,SECT,1991,1991,994,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDS,AN/TYC-5 DATA COMM TERMINAL,1990,2001,995,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDT,DIAMOND,1992,1992,996,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDW,AN/ASW-20,1990,2000,997,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GDZ,AN/UGC-74,1995,2002,998,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GEB,NULL,1995,1995,999,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GED,TSEC/KG-23,1990,1990,1000,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GEK,TSEC HYL-3/4,1992,1992,1001,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GFA,AN/TTC-38 CENT OFF TEL,1991,2002,1002,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GFB,AN/UGC-129,1990,2003,1003,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GFC,AN/FSA-52 COMM CTRL EQUIP,1991,2001,1004,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GFD,AN/TTC-42 TRITAC,1990,1999,1005,2016-04-25 21:23:06.3470000,CSIS\GSanders
2GFE,AN/SYR-1 TRACKING SET,1990,2003,1006,2016-04-25 21:23:06.3470000,CSIS\GSanders
