5) ETL.Sp_FPDSdelta_FixCodeNameMismatch start
2025-12-04 05:24:41.360

sam_exception









recipient_duns	recipient_uei	recipient_parent_duns	recipient_parent_uei	contract_transaction_unique_key



























productorservicecode	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity
AR14	SPACE R&D SERVICES; SPACE FLIGHT, RESEARCH AND SUPPORTING ACTIVITIES; R&D ADMINISTRATIVE EXPENSES	2022	2023	2022	2023	Space Systems	R&D administrative and operational expenses	R&D administrative and operational expenses
AR15	R&D- SPACE: AERONAUTICS/SPACE TECHNOLOGY (OPERATIONAL SYSTEMS DEVELOPMENT)	2020	2020	2020	2022	Space Systems	Operational Systems Development	Operational Systems Development
AR15	R&D-AERO & SPACE TECH-OPSY DEV	2001	2009	2002	2012	Space Systems	Operational Systems Development	Operational Systems Development
AR15	SPACE R&D SVCS; SPACE FLIGHT, RESEARCH & SUPPORTING ACTIVITIES; R&D FACILITIES & MAJ EQUIP	2022	2023	2022	2023	Space Systems	R&D facilities and major equipment	R&D facilities and major equipment
AS13	AIR TRANSPORTATION (ADVANCED)	2003	2009	2004	2021	Other R&D and Knowledge Based	Advanced Development	Advanced Development
AS13	TRANSPORTATION R&D SVCS; SURFACE TRANSPORTATION, PUBLIC TRANSIT, & RAIL; EXPERIMENTAL DEVELOPMENT	2022	2023	2022	2023	Other R&D and Knowledge Based	Experimental Development	Experimental Development
AS14	AIR TRANSPORTATION (ENGINEERING)	2002	2008	2005	2021	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS14	R&D- MODAL TRANSPORTATION: AIR (ENGINEERING DEVELOPMENT)	2020	2020	2021	2021	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS14	TRANSPORTATION R&D SVCS; SURFACE TRANSPORTATION, PUBLIC TRANSIT, & RAIL; R&D ADMINISTRATIVE EXPENSES	2022	2023	2022	2023	Other R&D and Knowledge Based	R&D administrative and operational expenses	R&D administrative and operational expenses
AS15	AIR TRANSPORTATION (OPERATIONAL)	2002	2009	2003	2021	Other R&D and Knowledge Based	Operational Systems Development	Operational Systems Development
AS15	R&D- MODAL TRANSPORTATION: AIR (OPERATIONAL SYSTEMS DEVELOPMENT)	2020	2020	2020	2022	Other R&D and Knowledge Based	Operational Systems Development	Operational Systems Development
AS15	TRANSPORTATION R&D SVCS; SURFACE TRANSPORTATION, PUBLIC TRANSIT, & RAIL; R&D FACILITIES & MAJ EQUIP	2022	2023	2023	2023	Other R&D and Knowledge Based	R&D facilities and major equipment	R&D facilities and major equipment
AS23	R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (ADVANCED DEVELOPMENT)	2020	2020	2020	2020	Other R&D and Knowledge Based	Advanced Development	Advanced Development
AS23	SURFACE MOTOR VEHICLES (ADVANCED)	2001	2009	2004	2022	Other R&D and Knowledge Based	Advanced Development	Advanced Development
AS23	TRANSPORTATION R&D SERVICES; AEROSPACE RESEARCH; EXPERIMENTAL DEVELOPMENT	2022	2023	2022	2023	Other R&D and Knowledge Based	Experimental Development	Experimental Development
AS24	R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (ENGINEERING DEVELOPMENT)	2020	2020	2020	2020	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS24	R&D-TRANS- MOTOR VEH-ENG DEV	2002	2008	2002	2021	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS24	TRANSPORTATION R&D SERVICES; AEROSPACE RESEARCH; R&D ADMINISTRATIVE EXPENSES	2022	2023	2023	2023	Other R&D and Knowledge Based	R&D administrative and operational expenses	R&D administrative and operational expenses
AS25	R&D-TRANS- MOTOR VEH-OPSY DEV	2001	2007	2006	2020	Other R&D and Knowledge Based	Operational Systems Development	Operational Systems Development
AS25	TRANSPORTATION R&D SERVICES; AEROSPACE RESEARCH; EXPENSES FOR R&D FACILITIES AND MAJOR EQUIPMENT	2022	2023	2022	2023	Other R&D and Knowledge Based	R&D facilities and major equipment	R&D facilities and major equipment
AS33	RAIL TRANSPORTATION (ADVANCED)	2001	2001	2002	2002	Other R&D and Knowledge Based	Advanced Development	Advanced Development
AS33	R&D- MODAL TRANSPORTATION: RAIL (ADVANCED DEVELOPMENT)	2020	2020	2020	2020	Other R&D and Knowledge Based	Advanced Development	Advanced Development
AS33	TRANSPORTATION R&D SERVICES; WATER TRANSPORTATION; EXPERIMENTAL DEVELOPMENT	2022	2023	2022	2023	Other R&D and Knowledge Based	Experimental Development	Experimental Development
AS34	R&D- MODAL TRANSPORTATION: RAIL (ENGINEERING DEVELOPMENT)	2020	2020	2020	2021	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS34	RAIL TRANSPORTATION (ENGINEERING)	2003	2009	2003	2021	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS34	TRANSPORTATION R&D SERVICES; WATER TRANSPORTATION; R&D ADMINISTRATIVE EXPENSES	2022	2023	2022	2023	Other R&D and Knowledge Based	R&D administrative and operational expenses	R&D administrative and operational expenses
AS35	R&D- MODAL TRANSPORTATION: RAIL (OPERATIONAL SYSTEMS DEVELOPMENT)	2020	2020	2020	2021	Other R&D and Knowledge Based	Operational Systems Development	Operational Systems Development
AS35	RAIL TRANSPORTATION (OPERATIONAL)	2004	2009	2009	2020	Other R&D and Knowledge Based	Operational Systems Development	Operational Systems Development
AS35	TRANSPORTATION R&D SERVICES; WATER TRANSPORTATION; EXPENSES FOR R&D FACILITIES AND MAJOR EQUIPMENT	2022	2023	2022	2023	Other R&D and Knowledge Based	R&D facilities and major equipment	R&D facilities and major equipment
AS44	MARINE TRANSPORTATION (ENGINEERING)	2002	2008	2004	2010	Other R&D and Knowledge Based	Engineering Development	Engineering Development
AS44	TRANSPORTATION R&D SVCS; PIPELINES; HAZ MAT; CROSS-FUNCTIONAL TRANSP; R&D ADMINISTRATIVE EXPENSES	2022	2022	2022	2023	Other R&D and Knowledge Based	R&D administrative and operational expenses	R&D administrative and operational expenses





productorservicecode	product_or_service_code_description	rnd_budgetactivity	rnd_budgetactivity	productserviceorrndarea	productserviceorrndarea
AF24	EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; TRAINING & LABOR R&D; R&D ADMIN EXPENSES	R&D administrative and operational expenses	Engineering Development	R&D administrative and operational expenses	Engineering Development





productorservicecode	fiscal_year_gt_2020	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity









contract_transaction_unique_key	last_modified_date	undefinitized_action_code	undefinitized_action
9700_9700_0002_0_W912C807D0004_0	2025-08-29 00:00:00.0000000	N	NULL
9700_9700_0016_0_W912C807D0005_0	2025-08-29 00:00:00.0000000	N	NULL
9700_9700_0018_0_W912C807D0005_0	2025-08-29 00:00:00.0000000	N	NULL



lettercontract	undefinitized_action_name	replacement_code	n
			481
N			364
	N	N	280
Y			3
	Y	Y	2







contract_transaction_unique_key	last_modified_date	sam_exception	old_sam_exception	sam_exception_description	old_sam_exception_description
8000_-NONE-_NAS1510110_142_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_158_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_165_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_171_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_176_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_179_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_182_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_190_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_193_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_198_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_201_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_205_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7003_-NONE-_HSSCVT04PMIA4P0209_0_-NONE-_0	2025-09-04 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_DTCG3904NQES004_0_-NONE-_0	2025-08-11 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2405P1GF092_0_-NONE-_0	2025-08-04 00:00:00.0000000	2		CLASSIFIED CONTRACTS	CLASSIFIED CONTRACTS
7008_-NONE-_HSCG2405P31S182_0_-NONE-_0	2025-08-26 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2405P3B3237_0_-NONE-_0	2025-09-03 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2405P3ME206_0_-NONE-_0	2025-08-04 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2505P8L2008_0_-NONE-_0	2025-08-05 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2705P3GC034_0_-NONE-_0	2025-08-04 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2705P3P5253_0_-NONE-_0	2025-08-04 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2705P3PTCMH_0_-NONE-_0	2025-08-04 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2705P3PTHCH_0_-NONE-_0	2025-08-05 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2705P3SDA35_0_-NONE-_0	2025-08-05 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2805P37W061_0_-NONE-_0	2025-08-05 00:00:00.0000000	2		CLASSIFIED CONTRACTS	CLASSIFIED CONTRACTS
7008_-NONE-_HSCG2805P37W067_0_-NONE-_0	2025-08-05 00:00:00.0000000	2		CLASSIFIED CONTRACTS	CLASSIFIED CONTRACTS
7008_-NONE-_HSCG2805P37W080_0_-NONE-_0	2025-08-06 00:00:00.0000000	2		CLASSIFIED CONTRACTS	CLASSIFIED CONTRACTS
7008_-NONE-_HSCG2805P3BJ050_0_-NONE-_0	2025-08-05 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2805P3GD102_0_-NONE-_0	2025-08-06 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2805P3HD339_0_-NONE-_0	2025-08-04 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2805P3JR220_0_-NONE-_0	2025-08-06 00:00:00.0000000	2		CLASSIFIED CONTRACTS	CLASSIFIED CONTRACTS
7008_-NONE-_HSCG2805P3JR222_0_-NONE-_0	2025-08-06 00:00:00.0000000	2		CLASSIFIED CONTRACTS	CLASSIFIED CONTRACTS
7008_-NONE-_HSCG2805P3JR245_0_-NONE-_0	2025-08-06 00:00:00.0000000	2		CLASSIFIED CONTRACTS	CLASSIFIED CONTRACTS
7008_-NONE-_HSCG2805P3WD132_0_-NONE-_0	2025-08-27 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2805P3YS064_0_-NONE-_0	2025-08-05 00:00:00.0000000	2		CLASSIFIED CONTRACTS	CLASSIFIED CONTRACTS
7008_-NONE-_HSCG2805P7AA424_0_-NONE-_0	2025-08-04 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2805P7AA474_0_-NONE-_0	2025-08-05 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2805P7AA503_0_-NONE-_0	2025-08-05 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG2805P7AD253_0_-NONE-_0	2025-08-05 00:00:00.0000000	1		GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD	GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD
7008_-NONE-_HSCG2805P7SA447_0_-NONE-_0	2025-09-03 00:00:00.0000000	1		GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD	GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD
7008_-NONE-_HSCG2805P7WJ194_0_-NONE-_0	2025-08-05 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2805PPMD105_0_-NONE-_0	2025-08-04 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2905P8C9038_0_-NONE-_0	2025-08-05 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG3005PC53EB6_0_-NONE-_0	2025-08-05 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG3105P6BJ144_0_-NONE-_0	2025-09-04 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG3105P6TD188_0_-NONE-_0	2025-08-05 00:00:00.0000000	3		CONTRACTING OFFICERS DEPLOYED IN THE COURSE OF MILITARY OPERATIONS	CONTRACTING OFFICERS DEPLOYED IN THE COURSE OF MILITARY OPERATIONS
7008_-NONE-_HSCG3105P6TD241_0_-NONE-_0	2025-08-05 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG3305PSCA563_0_-NONE-_0	2025-08-04 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG3305PSCA666_0_-NONE-_0	2025-08-06 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG3305PSCA725_0_-NONE-_0	2025-08-06 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG3305PSCA731_0_-NONE-_0	2025-08-06 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG3305PSNA501_0_-NONE-_0	2025-08-05 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG3505P6TH085_0_-NONE-_0	2025-08-04 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG3505PPRA005_0_-NONE-_0	2025-08-06 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG3505PPRA006_0_-NONE-_0	2025-08-06 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG3705T6SP055_0_-NONE-_0	2025-08-05 00:00:00.0000000	1		GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD	GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD
7008_-NONE-_HSCG3805P200189_0_-NONE-_0	2025-08-13 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG3805P200213_0_-NONE-_0	2025-08-06 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG3805P201600_0_-NONE-_0	2025-08-21 00:00:00.0000000	1		GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD	GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD
7008_-NONE-_HSCG3905NQMC001_0_-NONE-_0	2025-08-11 00:00:00.0000000	1		GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD	GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD
7008_-NONE-_HSCG3905PQXK011_0_-NONE-_0	2025-08-11 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG480506632151A_0_-NONE-_0	2025-08-06 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG4805PDA2S49_0_-NONE-_0	2025-08-05 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG4805PDB5390_0_-NONE-_0	2025-08-05 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG4905150183018_0_-NONE-_0	2025-08-04 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG4905PQFM172_0_-NONE-_0	2025-08-04 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG4905PQTAL01_0_-NONE-_0	2025-08-05 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
1605_-NONE-_DOLB07E621245_0_-NONE-_0	2025-08-11 00:00:00.0000000	1		GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD	GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD
4740_-NONE-_GS00P05BSD0362_0_-NONE-_-NONE-	2022-12-01 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_147_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_154_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_161_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_167_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_174_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_194_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_199_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
8000_-NONE-_NAS1510110_200_-NONE-_0	2024-01-16 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_DTCG8103PQES008_0_-NONE-_0	2025-09-04 00:00:00.0000000	5		CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS	CONTRACTS TO SUPPORT UNUSUAL OR COMPELLING NEEDS
7008_-NONE-_HSCG1505T585805_0_-NONE-_0	2025-08-06 00:00:00.0000000	1		GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD	GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD
7008_-NONE-_HSCG2305T032588_0_-NONE-_0	2025-08-04 00:00:00.0000000	1		GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD	GOVERNMENT-WIDE COMMERCIAL PURCHASE CARD
7008_-NONE-_HSCG2405P1AD282_0_-NONE-_0	2025-08-19 00:00:00.0000000	7		MICRO-PURCHASES THAT DO NOT USE THE EFT	MICRO-PURCHASES THAT DO NOT USE THE EFT
7008_-NONE-_HSCG2405P1DM162_0_-NONE-_0	2025-09-03 00:00:00.0000000	2		CLASSIFIED CONTRACTS	CLASSIFIED CONTRACTS
